PLAYER,TEAM,W,L,ERA,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG
Calvin C Jones,SEA,2,2,2.53,27,0,0,0,2,2,46.1,33,14,13,0,1,29,42,1.34,.209
Nolan N Ryan,TEX,12,6,2.91,27,27,2,2,0,0,173.0,102,58,56,12,5,72,203,1.01,.172
Scott S Scudder,CIN,6,9,4.35,27,14,0,0,1,1,101.1,91,52,49,6,6,56,51,1.45,.246
Jeff J Ballard,BAL,6,12,5.60,26,22,0,0,0,0,123.2,153,91,77,16,2,28,37,1.46,.302
Mark M Gubicza,KC,9,12,5.68,26,26,0,0,0,0,133.0,168,90,84,10,6,42,89,1.58,.308
Jimmy J Jones,HOU,6,8,4.39,26,22,1,1,0,0,135.1,143,73,66,9,3,51,88,1.43,.270
Rich R Monteleone,NYY,3,1,3.64,26,0,0,0,0,0,47.0,42,27,19,5,0,19,34,1.30,.236
Tom T Bolton,BOS,8,9,5.24,25,19,0,0,0,0,110.0,136,72,64,16,1,51,64,1.70,.308
Mike M Capel,HOU,1,3,3.03,25,0,0,0,3,3,32.2,33,14,11,3,0,15,23,1.47,.266
Jose J Guzman,TEX,13,7,3.08,25,25,5,1,0,0,169.2,152,67,58,10,4,84,125,1.39,.239
Eric E King,CLE,6,11,4.60,25,24,2,1,0,0,150.2,166,83,77,7,3,44,59,1.39,.279
Bob B Walk,PIT,9,2,3.60,25,20,0,0,0,0,115.0,104,53,46,10,5,35,67,1.21,.240
Rob R Mallicoat,HOU,0,2,3.86,24,0,0,0,1,1,23.1,22,10,10,2,2,13,18,1.50,.259
Roger R Mason,PIT,3,2,3.03,24,0,0,0,3,3,29.2,21,11,10,2,1,6,21,0.91,.200
Chris C Nabholz,MON,8,7,3.63,24,24,1,0,0,0,153.2,134,66,62,5,2,57,99,1.24,.237
Dennis D Rasmussen,SD,6,13,3.74,24,24,1,1,0,0,146.2,155,74,61,12,2,49,75,1.39,.271
Danny D Cox,PHI,4,6,4.57,23,17,0,0,0,0,102.1,98,57,52,14,1,39,46,1.34,.258
Juan J Guzman,TOR,10,3,2.99,23,23,1,0,0,0,138.2,98,53,46,6,4,66,123,1.18,.197
Jeff J Johnson,NYY,6,11,5.95,23,23,0,0,0,0,127.0,156,89,84,15,6,33,62,1.49,.305
Rick R Mahler,ATL,2,4,4.50,23,8,0,0,0,0,66.0,70,37,33,4,2,28,27,1.48,.275
Jose J Mesa,BAL,6,11,5.97,23,23,2,1,0,0,123.2,151,86,82,11,3,62,64,1.72,.307
Ed E Nunez,MIL,2,1,6.04,23,0,0,0,8,8,25.1,28,20,17,6,0,13,24,1.62,.277
Eric E Show,OAK,1,2,5.92,23,5,0,0,0,0,51.2,62,36,34,5,0,17,20,1.53,.300
Wade W Taylor,NYY,7,12,6.27,23,22,0,0,0,0,116.1,144,85,81,13,7,53,72,1.69,.314
Chris C Beasley,CAL,0,1,3.38,22,0,0,0,0,0,26.2,26,14,10,2,1,10,14,1.35,.257
Dave D Burba,SEA,2,2,3.68,22,2,0,0,1,1,36.2,34,16,15,6,0,14,16,1.31,.245
Mike M Gardiner,BOS,9,10,4.85,22,22,0,0,0,0,130.0,140,79,70,18,0,47,91,1.44,.274
Milt M Hill,CIN,1,1,3.78,22,0,0,0,0,0,33.1,36,14,14,1,0,8,20,1.32,.295
Dave D Johnson,BAL,4,8,7.07,22,14,0,0,0,0,84.0,127,68,66,18,4,24,38,1.80,.349
Tim T Layana,CIN,0,2,6.97,22,0,0,0,0,0,20.2,23,18,16,1,0,11,14,1.65,.277
Orel O Hershiser,LA,7,2,3.46,21,21,0,0,0,0,112.0,112,43,43,3,5,32,73,1.29,.259
Ben B Mc Donald,BAL,6,8,4.84,21,21,1,0,0,0,126.1,126,71,68,16,1,43,85,1.34,.261
Doug D Piatt,MON,0,0,2.60,21,0,0,0,0,0,34.2,29,11,10,3,0,17,29,1.33,.230
Jeff J Robinson,BAL,4,9,5.18,21,19,0,0,0,0,104.1,119,62,60,12,6,51,65,1.63,.289
Dennis D Cook,LA,1,0,0.51,20,1,0,0,0,0,17.2,12,3,1,0,0,7,8,1.08,.203
Chris C Hammond,CIN,7,7,4.06,20,18,0,0,0,0,99.2,92,51,45,4,2,48,50,1.40,.250
Greg G Harris,SD,9,5,2.23,20,20,3,2,0,0,133.0,116,42,33,16,1,27,95,1.08,.233
Joe J Slusarski,OAK,5,7,5.27,20,19,1,0,0,0,109.1,121,69,64,14,4,52,60,1.58,.283
Mike M Fetters,CAL,2,5,4.84,19,4,0,0,0,0,44.2,53,29,24,4,3,28,24,1.81,.305
Andy A Hawkins,OAK,4,6,5.52,19,17,1,0,0,0,89.2,91,56,55,10,5,42,45,1.48,.262
Kevin K Hickey,BAL,1,0,9.00,19,0,0,0,0,0,14.0,15,14,14,3,0,6,10,1.50,.278
Randy R St. Claire,ATL,0,0,4.08,19,0,0,0,0,0,28.2,31,17,13,4,0,9,30,1.40,.282
Rick R Sutcliffe,CHC,6,5,4.10,19,18,0,0,0,0,96.2,96,52,44,4,0,45,52,1.46,.264
Steve S Wilson,LA,0,0,2.61,19,0,0,0,2,2,20.2,14,7,6,1,0,9,14,1.11,.197
Matt M Young,BOS,3,7,5.18,19,16,0,0,0,0,88.2,92,55,51,4,2,53,69,1.64,.266
Frank F Castillo,CHC,6,7,4.35,18,18,4,0,0,0,111.2,107,56,54,5,0,33,73,1.25,.252
Dave D Eiland,NYY,2,5,5.33,18,13,0,0,0,0,72.2,87,51,43,10,3,23,18,1.51,.302
Joe J Grahe,CAL,3,7,4.81,18,10,1,0,0,0,73.0,84,43,39,2,3,33,40,1.60,.288
Dana D Kiecker,BOS,2,3,7.36,18,5,0,0,0,0,40.1,56,34,33,6,2,23,21,1.96,.344
Michael M La Coss,SF,1,5,7.23,18,5,0,0,0,0,47.1,61,39,38,4,2,24,30,1.80,.314
Dave D Otto,CLE,2,8,4.23,18,14,1,0,0,0,100.0,108,52,47,7,4,27,47,1.35,.283
Jeff J Parrett,ATL,1,2,6.33,18,0,0,0,1,1,21.1,31,18,15,2,0,12,14,2.02,.326
Rosario R Rodriguez,PIT,1,1,4.11,18,0,0,0,6,6,15.1,14,7,7,1,1,8,10,1.43,.246
Scott S Bankhead,SEA,3,6,4.90,17,9,0,0,0,0,60.2,73,35,33,8,2,21,28,1.55,.297
Tony T Castillo,NYM,2,1,3.34,17,3,0,0,0,0,32.1,40,16,12,4,0,11,18,1.58,.301
Wes W Gardner,KC,0,1,5.88,17,0,0,0,1,1,26.0,32,20,17,1,0,14,12,1.77,.291
Bryan B Hickerson,SF,2,2,3.60,17,6,0,0,0,0,50.0,53,20,20,3,0,17,43,1.40,.275
Danny D Jackson,CHC,1,5,6.75,17,14,0,0,0,0,70.2,89,59,53,8,1,48,31,1.94,.309
Roy R Smith,BAL,5,4,5.60,17,14,0,0,0,0,80.1,99,52,50,9,1,24,25,1.53,.311
Bobby B Witt,TEX,3,7,6.09,17,16,1,1,0,0,88.2,84,66,60,4,1,74,82,1.78,.254
Mark M Wohlers,ATL,3,1,3.20,17,0,0,0,2,2,19.2,17,7,7,1,2,13,13,1.53,.239
Floyd F Bannister,CAL,0,0,3.96,16,0,0,0,0,0,25.0,25,12,11,5,0,10,16,1.40,.266
Ramon R Garcia,CWS,4,4,5.40,16,15,0,0,0,0,78.1,79,50,47,13,2,31,40,1.40,.269
Chris C Haney,MON,3,7,4.04,16,16,0,0,0,0,84.2,94,49,38,6,1,43,51,1.62,.280
Scott S Lewis,CAL,3,5,6.27,16,11,0,0,0,0,60.1,81,43,42,9,2,21,37,1.69,.316
Gino G Minutelli,CIN,0,2,6.04,16,3,0,0,0,0,25.1,30,17,17,5,0,18,21,1.89,.288
Kevin K Morton,BOS,6,5,4.59,16,15,1,0,0,0,86.1,93,49,44,9,1,40,45,1.54,.284
Paul P Abbott,MIN,3,1,4.75,15,3,0,0,0,0,47.1,38,27,25,5,0,36,43,1.56,.232
Kevin K Brown,MIL,2,4,5.51,15,10,0,0,0,0,63.2,66,39,39,6,1,34,30,1.57,.270
Larry L Casian,MIN,0,0,7.36,15,0,0,0,0,0,18.1,28,16,15,4,1,7,6,1.91,.354
David D Weathers,TOR,1,0,4.91,15,0,0,0,0,0,14.2,15,9,8,1,2,17,13,2.18,.263
David D West,MIN,4,4,4.54,15,12,0,0,0,0,71.1,66,37,36,13,1,28,52,1.32,.244
Ryan R Bowen,HOU,6,4,5.15,14,13,0,0,0,0,71.2,73,43,41,4,3,36,49,1.52,.268
Kevin K Campbell,OAK,1,0,2.74,14,0,0,0,0,0,23.0,13,7,7,4,1,14,16,1.17,.167
Pat P Combs,PHI,2,6,4.90,14,13,1,0,0,0,64.1,64,41,35,7,2,43,41,1.66,.254
Mike M Perez,STL,0,2,5.82,14,0,0,0,0,0,17.0,19,11,11,1,1,7,7,1.53,.288
Pascual P Perez,NYY,2,4,3.18,14,14,0,0,0,0,73.2,68,26,26,7,0,24,41,1.25,.250
Doug D Sisk,ATL,2,1,5.02,14,0,0,0,0,0,14.1,21,14,8,1,0,8,5,2.02,.333
Pete P Smith,ATL,1,3,5.06,14,10,0,0,0,0,48.0,48,33,27,5,0,22,29,1.46,.262
Mike M York,CLE,1,4,6.75,14,4,0,0,0,0,34.2,45,29,26,2,2,19,19,1.85,.333
Wayne W Edwards,CWS,0,2,3.86,13,0,0,0,0,0,23.1,22,14,10,2,0,17,12,1.67,.259
Joel J Johnston,KC,1,0,0.40,13,0,0,0,0,0,22.1,9,1,1,0,0,9,21,0.81,.120
Paul P Mc Clellan,SF,3,6,4.56,13,12,1,0,0,0,71.0,68,41,36,12,1,25,44,1.31,.252
Adam A Peterson,SD,3,4,4.45,13,11,0,0,0,0,54.2,50,33,27,10,0,28,37,1.43,.242
Ed E Whitson,SD,4,6,5.03,13,12,2,0,0,0,78.2,93,47,44,13,0,17,40,1.40,.299
Denis D Boucher,CLE,1,7,6.05,12,12,0,0,0,0,58.0,74,41,39,12,2,24,29,1.69,.308
Pat P Clements,SD,1,0,3.77,12,0,0,0,0,0,14.1,13,8,6,0,0,9,8,1.53,.255
Danny D Darwin,BOS,3,6,5.16,12,12,0,0,0,0,68.0,71,39,39,15,4,15,42,1.26,.263
Jason J Grimsley,PHI,1,7,4.87,12,12,0,0,0,0,61.0,54,34,33,4,3,41,42,1.56,.242
Mark M Knudson,MIL,1,3,7.97,12,7,0,0,0,0,35.0,54,33,31,8,1,15,23,1.97,.355
Jim J Lewis,SD,0,0,4.15,12,0,0,0,0,0,13.0,14,7,6,2,0,11,10,1.92,.275
Mike M Mussina,BAL,4,5,2.87,12,12,2,0,0,0,87.2,77,31,28,7,1,21,52,1.12,.239
Bruce B Walton,OAK,1,0,6.23,12,0,0,0,0,0,13.0,11,9,9,3,1,6,10,1.31,.229
Scott S Aldred,DET,2,4,5.18,11,11,1,0,0,0,57.1,58,37,33,9,0,30,35,1.53,.266
Dana D Allison,OAK,1,1,7.36,11,0,0,0,0,0,11.0,16,9,9,0,0,5,4,1.91,.381
Willie W Blair,CLE,2,3,6.75,11,5,0,0,0,0,36.0,58,27,27,7,1,10,13,1.89,.377
Brian B Bohanon,TEX,4,3,4.84,11,11,1,0,0,0,61.1,66,35,33,4,2,23,34,1.45,.274
Ricky R Bones,SD,4,6,4.83,11,11,0,0,0,0,54.0,57,33,29,3,0,18,31,1.39,.269
John J Briscoe,OAK,0,0,7.07,11,0,0,0,0,0,14.0,12,11,11,3,0,10,9,1.57,.235
Keith K Brown,CIN,0,0,2.25,11,0,0,0,0,0,12.0,15,4,3,0,0,6,4,1.75,.306
Rheal R Cormier,STL,4,5,4.12,11,10,2,0,0,0,67.2,74,35,31,5,2,8,38,1.21,.277
Steve S Foster,CIN,0,0,1.93,11,0,0,0,0,0,14.0,7,5,3,1,0,4,11,0.79,.143
Dave D Haas,DET,1,0,6.75,11,0,0,0,0,0,10.2,8,8,8,1,1,12,6,1.88,.242
Kevin K Ritz,DET,0,3,11.74,11,5,0,0,0,0,15.1,17,22,20,1,2,22,9,2.54,.288
Jose J Segura,SF,0,1,4.41,11,0,0,0,0,0,16.1,20,11,8,1,0,5,10,1.53,.303
Cliff C Young,CAL,1,0,4.26,11,0,0,0,0,0,12.2,12,6,6,3,0,3,6,1.18,.261
Wilson W Alvarez,CWS,3,2,3.51,10,9,2,1,0,0,56.1,47,26,22,9,0,29,32,1.35,.230
Eric E Bell,CLE,4,0,0.50,10,0,0,0,0,0,18.0,5,2,1,0,1,5,7,0.56,.091
Chuck C Cary,NYY,1,6,5.91,10,9,0,0,0,0,53.1,61,35,35,6,0,32,34,1.74,.285
Jeff J Kaiser,DET,0,1,9.00,10,0,0,0,2,2,5.0,6,5,5,1,0,5,4,2.20,.286
Rusty R Meacham,DET,2,1,5.20,10,4,0,0,0,0,27.2,35,17,16,4,0,11,14,1.66,.315
Steve S Rosenberg,SD,1,1,6.94,10,0,0,0,0,0,11.2,11,9,9,3,0,5,6,1.37,.250
Tim T Sherrill,STL,0,0,8.16,10,0,0,0,0,0,14.1,20,13,13,2,2,3,4,1.60,.339
Anthony A Young,NYM,2,5,3.10,10,8,0,0,0,0,49.1,48,20,17,4,1,12,20,1.22,.257
Brad B Arnsberg,TEX,0,1,8.38,9,0,0,0,0,0,9.2,10,9,9,5,0,5,8,1.55,.256
Joe J Bitker,TEX,1,0,6.75,9,0,0,0,0,0,14.2,17,11,11,4,0,8,16,1.70,.274
Todd T Burns,OAK,1,0,3.38,9,0,0,0,0,0,13.1,10,5,5,2,0,8,3,1.35,.217
Dave D Fleming,SEA,1,0,6.62,9,3,0,0,0,0,17.2,19,13,13,3,3,3,11,1.25,.284
Jeremy J Hernandez,SD,0,0,0.00,9,0,0,0,2,2,14.1,8,1,0,0,0,5,9,0.91,.157
Roberto R Hernandez,CWS,1,0,7.80,9,3,0,0,0,0,15.0,18,15,13,1,0,7,6,1.67,.290
Daryl D Irvine,BOS,0,0,6.00,9,0,0,0,0,0,18.0,25,13,12,2,2,9,8,1.89,.321
Scott S Kamieniecki,NYY,4,4,3.90,9,9,0,0,0,0,55.1,54,24,24,8,3,22,34,1.37,.256
Eric E Nolte,TEX,3,2,10.22,9,6,0,0,0,0,24.2,40,28,28,6,0,13,16,2.15,.367
Dave D Stieb,TOR,4,3,3.17,9,9,1,0,0,0,59.2,52,22,21,4,2,23,29,1.26,.243
Anthony A Telford,BAL,0,0,4.05,9,1,0,0,0,0,26.2,27,12,12,3,0,6,24,1.24,.265
Andy A Ashby,PHI,1,5,6.00,8,8,0,0,0,0,42.0,41,28,28,5,3,19,26,1.43,.256
Terry T Bross,NYM,0,0,1.80,8,0,0,0,0,0,10.0,7,2,2,1,0,3,5,1.00,.200
Ken K Dayley,TOR,0,0,6.23,8,0,0,0,0,0,4.1,7,3,3,0,1,5,3,2.77,.368
Tom T Edens,MIN,2,2,4.09,8,6,0,0,0,0,33.0,34,15,15,2,0,10,19,1.33,.256
Sid S Fernandez,NYM,1,3,2.86,8,8,0,0,0,0,44.0,36,18,14,4,0,9,31,1.02,.222
Scott S Garrelts,SF,1,1,6.41,8,3,0,0,0,0,19.2,25,14,14,5,0,9,8,1.73,.313
Gene G Harris,SEA,0,0,4.05,8,0,0,0,1,1,13.1,15,8,6,1,0,10,6,1.88,.273
Jim J Hunter,MIL,0,5,7.26,8,6,0,0,0,0,31.0,45,26,25,3,4,17,14,2.00,.349
Barry B Manuel,TEX,1,0,1.13,8,0,0,0,0,0,16.0,7,2,2,0,0,6,5,0.81,.143
Jamie J Moyer,STL,0,5,5.74,8,7,0,0,0,0,31.1,38,21,20,5,1,16,20,1.72,.319
Mike M Remlinger,SF,2,1,4.37,8,6,1,1,0,0,35.0,36,17,17,5,0,20,19,1.60,.271
Arthur A Rhodes,BAL,0,3,8.00,8,8,0,0,0,0,36.0,47,35,32,4,0,23,23,1.94,.320
Dan D Schatzeder,KC,0,0,9.45,8,0,0,0,0,0,6.2,11,9,7,0,0,7,4,2.70,.367
Gary G Wayne,MIN,1,0,5.11,8,0,0,0,1,1,12.1,11,7,7,1,1,4,7,1.22,.244
Mark M Clark,STL,1,1,4.03,7,2,0,0,0,0,22.1,17,10,10,3,0,11,13,1.25,.215
Kirk K Dressendorfer,OAK,3,3,5.45,7,7,0,0,0,0,34.2,33,28,21,5,0,21,17,1.56,.244
Gil G Heredia,SF,0,2,3.82,7,4,0,0,0,0,33.0,27,14,14,4,0,7,13,1.03,.233
Teddy T Higuera,MIL,3,2,4.46,7,6,0,0,0,0,36.1,37,18,18,2,1,10,33,1.29,.262
John J Kiely,DET,0,1,14.85,7,0,0,0,0,0,6.2,13,11,11,0,1,9,1,3.30,.448
Garland G Kiser,CLE,0,0,9.64,7,0,0,0,0,0,4.2,7,5,5,0,1,4,3,2.36,.368
Denny D Neagle,MIN,0,1,4.05,7,3,0,0,0,0,20.0,28,9,9,3,0,7,14,1.75,.329
Pat P Rice,SEA,1,1,3.00,7,2,0,0,0,0,21.0,18,10,7,3,1,10,12,1.33,.234
Efrain E Valdez,CLE,0,0,1.50,7,0,0,0,0,0,6.0,5,1,1,0,1,3,1,1.33,.238
Dean D Wilkins,HOU,2,1,11.25,7,0,0,0,1,1,8.0,16,14,10,0,0,10,4,3.25,.410
Cliff C Brantley,PHI,2,2,3.41,6,5,0,0,0,0,31.2,26,12,12,0,2,19,25,1.42,.228
Bruce B Egloff,CLE,0,0,4.76,6,0,0,0,0,0,5.2,8,3,3,0,0,4,8,2.12,.333
Hector H Fajardo,TEX,0,2,6.75,6,5,0,0,0,0,25.1,35,20,19,2,1,11,23,1.82,.337
Derek D Lilliquist,SD,0,2,8.79,6,2,0,0,0,0,14.1,25,14,14,3,0,4,7,2.02,.379
Alan A Mills,NYY,1,1,4.41,6,2,0,0,0,0,16.1,16,9,8,1,0,8,11,1.47,.254
Mike M Munoz,DET,0,0,9.64,6,0,0,0,0,0,9.1,14,10,10,0,0,5,3,2.04,.350
Armando A Reynoso,ATL,2,1,6.17,6,5,0,0,0,0,23.1,26,18,16,4,3,10,10,1.54,.299
Rich R Sauveur,NYM,0,0,10.80,6,0,0,0,0,0,3.1,7,4,4,1,0,2,4,2.70,.467
Sergio S Valdez,CLE,1,0,5.51,6,0,0,0,0,0,16.1,15,11,10,3,0,5,11,1.22,.238
Steve S Wapnick,CWS,0,1,1.80,6,0,0,0,0,0,5.0,2,1,1,0,0,4,1,1.20,.111
John J Wetteland,LA,1,0,0.00,6,0,0,0,0,0,9.0,5,2,0,0,1,3,9,0.89,.161
Kyle K Abbott,CAL,1,2,4.58,5,3,0,0,0,0,19.2,22,11,10,2,1,13,12,1.78,.301
Jim J Austin,MIL,0,0,8.31,5,0,0,0,0,0,8.2,8,8,8,1,3,11,3,2.19,.276
Willie W Banks,MIN,1,1,5.71,5,3,0,0,0,0,17.1,21,15,11,1,0,12,16,1.90,.288
Jose J Bautista,BAL,0,1,16.88,5,0,0,0,0,0,5.1,13,10,10,1,1,5,3,3.38,.464
Blaine B Beatty,NYM,0,0,2.79,5,0,0,0,0,0,9.2,9,3,3,0,0,4,7,1.34,.250
Jeff J Carter,CWS,0,1,5.25,5,2,0,0,0,0,12.0,8,8,7,1,0,5,2,1.08,.182
Scott S Chiamparino,TEX,1,0,4.03,5,5,0,0,0,0,22.1,26,11,10,1,0,12,8,1.70,.295
Chris C Gardner,HOU,1,2,4.01,5,4,0,0,0,0,24.2,19,12,11,5,0,14,12,1.34,.218
Johnny J Guzman,OAK,1,0,9.00,5,0,0,0,0,0,5.0,11,5,5,0,0,2,3,2.60,.500
Mark M Huismann,PIT,0,0,7.20,5,0,0,0,0,0,5.0,7,6,4,0,0,2,5,1.80,.304
Carlos C Maldonado,KC,0,0,8.22,5,0,0,0,0,0,7.2,11,9,7,0,0,9,1,2.61,.333
Mo M Sanford,CIN,1,2,3.86,5,5,0,0,0,0,28.0,19,14,12,3,1,15,31,1.21,.186
Rudy R Seanez,CLE,0,0,16.20,5,0,0,0,0,0,5.0,10,12,9,2,0,7,7,3.40,.385
Mike M Walker,CLE,0,1,2.08,5,0,0,0,0,0,4.1,6,1,1,0,1,2,2,1.85,.316
Mike M Dalton,DET,0,0,3.38,4,0,0,0,0,0,8.0,12,3,3,2,0,2,4,1.75,.333
Tom T Drees,CWS,0,0,12.27,4,0,0,0,0,0,7.1,10,10,10,4,0,6,2,2.18,.345
Mike M Harkey,CHC,0,2,5.30,4,4,0,0,0,0,18.2,21,11,11,3,0,6,15,1.45,.273
Vince V Horsman,TOR,0,0,0.00,4,0,0,0,0,0,4.0,2,0,0,0,0,3,2,1.25,.167
Mike M Ignasiak,MIL,2,1,5.68,4,1,0,0,0,0,12.2,7,8,8,2,0,8,10,1.18,.163
Stacy S Jones,BAL,0,0,4.09,4,1,0,0,0,0,11.0,11,6,5,1,0,5,10,1.45,.256
Jeff J Juden,HOU,0,2,6.00,4,3,0,0,0,0,18.0,19,14,12,3,0,7,11,1.44,.275
Tom T Kramer,CLE,0,0,17.36,4,0,0,0,0,0,4.2,10,9,9,1,0,6,4,3.43,.476
Andy A Mc Gaffigan,KC,0,0,4.50,4,0,0,0,0,0,8.0,14,5,4,0,0,2,3,2.00,.389
Mark M Petkovsek,TEX,0,1,14.46,4,1,0,0,0,0,9.1,21,16,15,4,0,4,6,2.68,.438
Jeff J Plympton,BOS,0,0,0.00,4,0,0,0,0,0,5.1,5,0,0,0,0,4,2,1.69,.263
Laddie L Renfroe,CHC,0,1,13.50,4,0,0,0,0,0,4.2,11,7,7,1,0,2,4,2.79,.440
Rick R Reuschel,SF,0,2,4.22,4,1,0,0,0,0,10.2,17,5,5,0,0,7,4,2.25,.370
Dave D Schmidt,MON,0,1,10.38,4,0,0,0,0,0,4.1,9,5,5,2,0,2,3,2.54,.429
Frank F Wills,TOR,0,1,16.62,4,0,0,0,0,0,4.1,8,8,8,2,1,5,2,3.00,.421
Amalio A Carreno,PHI,0,0,16.20,3,0,0,0,0,0,3.1,5,6,6,1,2,3,2,2.40,.333
Darrin D Chapin,NYY,0,1,5.06,3,0,0,0,0,0,5.1,3,3,3,0,0,6,5,1.69,.158
Mike M Christopher,LA,0,0,0.00,3,0,0,0,0,0,4.0,2,0,0,0,0,3,2,1.25,.167
Doug D Dascenzo C,CHC,0,0,0.00,3,0,0,0,0,0,4.0,2,0,0,0,0,2,2,1.00,.154
Cal C Eldred,MIL,2,0,4.50,3,3,0,0,0,0,16.0,20,9,8,2,0,6,10,1.63,.299
Mark M Grater,STL,0,0,0.00,3,0,0,0,0,0,3.0,5,0,0,0,0,2,0,2.33,.385
Pat P Hentgen,TOR,0,0,2.45,3,1,0,0,0,0,7.1,5,2,2,1,2,3,3,1.09,.208
Al A Leiter,TOR,0,0,27.00,3,0,0,0,0,0,1.2,3,5,5,0,0,5,1,4.80,.429
Bill B Long,MON,0,0,10.80,3,0,0,0,0,0,1.2,4,2,2,0,0,4,0,4.80,.500
Tim T Mauser,PHI,0,0,7.59,3,0,0,0,0,0,10.2,18,10,9,3,0,3,6,1.97,.367
Jeff J Mutis,CLE,0,3,11.68,3,3,0,0,0,0,12.1,23,16,16,1,0,7,6,2.43,.397
Yorkis Y Perez,CHC,1,0,2.08,3,0,0,0,0,0,4.1,2,1,1,0,0,2,3,0.92,.167
Calvin C Schiraldi,TEX,0,1,11.57,3,0,0,0,0,0,4.2,5,6,6,3,0,5,1,2.14,.263
Archie A Corbin,KC,0,0,3.86,2,0,0,0,0,0,2.1,3,1,1,0,0,2,1,2.14,.300
Rick R Dempsey,MIL,0,0,4.50,2,0,0,0,0,0,2.0,3,1,1,0,0,1,0,2.00,.333
Chris C George,MIL,0,0,3.00,2,1,0,0,0,0,6.0,8,2,2,0,0,0,2,1.33,.333
Mauro M Gozzo,CLE,0,0,19.29,2,2,0,0,0,0,4.2,9,10,10,0,0,7,3,3.43,.450
Eric E Gunderson,SF,0,0,5.40,2,0,0,0,1,1,3.1,6,4,2,0,0,1,2,2.10,.353
Reggie R Harris,OAK,0,0,12.00,2,0,0,0,0,0,3.0,5,4,4,0,0,3,2,2.67,.455
Dave D La Point,PHI,0,1,16.20,2,2,0,0,0,0,5.0,10,10,9,0,1,6,3,3.20,.435
Scott S May,CHC,0,0,18.00,2,0,0,0,0,0,2.0,6,4,4,0,0,1,1,3.50,.545
Mike M Scott,HOU,0,2,12.86,2,2,0,0,0,0,7.0,11,10,10,2,1,4,3,2.14,.367
Tim T Scott,SD,0,0,9.00,2,0,0,0,0,0,1.0,2,2,1,0,0,0,1,2.00,.400
Fernando F Valenzuela,CAL,0,2,12.15,2,2,0,0,0,0,6.2,14,10,9,3,0,3,5,2.55,.452
Julio J Valera,NYM,0,0,0.00,2,0,0,0,0,0,2.0,1,0,0,0,0,4,3,2.50,.143
Hector H Wagner,KC,1,1,7.20,2,2,0,0,0,0,10.0,16,10,8,2,0,3,5,1.90,.348
David D Wainhouse,MON,0,1,6.75,2,0,0,0,0,0,2.2,2,2,2,0,0,4,1,2.25,.222
Mickey M Weston,TOR,0,0,0.00,2,0,0,0,0,0,2.0,1,0,0,0,0,1,1,1.00,.143
Brian B Williams,HOU,0,1,3.75,2,2,0,0,0,0,12.0,11,5,5,2,1,4,4,1.25,.250
Mike M Witt,NYY,0,1,10.13,2,2,0,0,0,0,5.1,8,7,6,1,0,1,0,1.69,.320
Francisco Fdela Rosadela Rosa,BAL,0,0,4.50,2,0,0,0,0,0,4.0,6,3,2,0,0,2,1,2.00,.353
Keith K Comstock,SEA,0,0,54.00,1,0,0,0,0,0,0.1,2,2,2,0,0,1,0,9.00,.667
John J Dopson,BOS,0,0,18.00,1,0,0,0,0,0,1.0,2,2,2,0,0,1,0,3.00,.500
Alvaro A Espinoza S,NYY,0,0,0.00,1,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.00,.000
Atlee A Hammaker,SD,0,1,5.79,1,1,0,0,0,0,4.2,8,7,3,0,0,3,1,2.36,.364
Darrin D Jackson C,SD,0,0,9.00,1,0,0,0,0,0,2.0,3,2,2,0,0,2,0,2.50,.375
Vance V Law,OAK,0,0,0.00,1,0,0,0,0,0,0.2,1,0,0,0,0,1,0,3.00,.333
Greg G Litton,SF,0,0,9.00,1,0,0,0,0,0,1.0,1,1,1,0,0,3,0,4.00,.250
Steve S Lyons C,BOS,0,0,0.00,1,0,0,0,0,0,1.0,2,0,0,0,0,0,1,2.00,.400
Josias J Manzanillo,BOS,0,0,18.00,1,0,0,0,0,0,1.0,2,2,2,0,0,3,1,5.00,.400
Paul P Miller,PIT,0,0,5.40,1,1,0,0,0,0,5.0,4,3,3,0,0,3,2,1.40,.222
Jose J Oquendo,STL,0,0,27.00,1,0,0,0,0,0,1.0,2,3,3,0,0,2,1,4.00,.400
Dave D Pavlas,CHC,0,0,18.00,1,0,0,0,0,0,1.0,3,2,2,1,0,0,0,3.00,.750
Bill B Pecota,KC,0,0,4.50,1,0,0,0,0,0,2.0,4,1,1,0,0,0,0,2.00,.444
Rick R Reed,PIT,0,0,10.38,1,1,0,0,0,0,4.1,8,6,5,1,0,1,2,2.08,.400
Ron R Robinson,MIL,0,1,6.23,1,1,0,0,0,0,4.1,6,3,3,0,1,3,0,2.08,.353
Todd T Van Poppel,OAK,0,0,9.64,1,1,0,0,0,0,4.2,7,5,5,1,0,2,6,1.93,.368
