PLAYER,TEAM,W,L,ERA,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG
Javier J Vazquez,MON,5,15,6.06,33,32,0,0,0,0,172.1,196,121,116,31,11,68,139,1.53,.292
Brian B Anderson,ARI,12,13,4.33,32,32,2,1,0,0,208.0,221,109,100,39,4,24,95,1.18,.274
Rolando R Arrojo,TB,14,12,3.56,32,32,2,2,0,0,202.0,195,84,80,21,19,65,152,1.29,.256
Ricky R Bones,KC,2,2,3.04,32,0,0,0,1,1,53.1,49,18,18,4,1,24,38,1.37,.244
Dave D Burba,CLE,15,10,4.11,32,31,0,0,0,0,203.2,210,100,93,30,7,69,132,1.37,.269
John J Burkett,TEX,9,13,5.68,32,32,0,0,0,0,195.0,230,131,123,19,8,46,131,1.42,.292
Dean D Crow,DET,2,2,3.94,32,0,0,0,0,0,45.2,55,22,20,6,2,16,18,1.55,.313
Darren D Dreifort,LA,8,12,4.00,32,26,1,1,0,0,180.0,171,84,80,12,10,57,168,1.27,.256
Jeff J Fassero,SEA,13,12,3.97,32,32,7,0,0,0,224.2,223,115,99,33,10,66,176,1.29,.259
Mike M Hampton,HOU,11,7,3.36,32,32,1,1,0,0,211.2,227,92,79,18,5,81,137,1.46,.278
Pete P Harnisch,CIN,14,7,3.14,32,32,2,1,0,0,209.0,176,79,73,24,6,64,157,1.15,.228
Dustin D Hermanson,MON,14,11,3.13,32,30,1,0,0,0,187.0,163,80,65,21,3,56,154,1.17,.234
Jeff J Juden,ANA,8,14,5.80,32,30,2,0,0,0,178.1,182,123,115,27,12,84,148,1.49,.264
Eric E Milton,MIN,8,14,5.64,32,32,1,0,0,0,172.1,195,113,108,25,2,70,107,1.54,.282
Denny D Neagle,ATL,16,11,3.55,32,31,5,2,0,0,210.1,196,91,83,25,6,60,165,1.22,.250
Bronswell B Patrick,MIL,4,1,4.69,32,3,0,0,0,0,78.2,83,43,41,9,0,29,49,1.42,.279
Brad B Radke,MIN,12,14,4.30,32,32,5,1,0,0,213.2,238,109,102,23,9,43,146,1.32,.283
Pat P Rapp,KC,12,13,5.30,32,32,1,1,0,0,188.1,208,117,111,24,10,107,132,1.67,.285
Woody W Williams,TOR,10,9,4.46,32,32,1,1,0,0,209.2,196,112,104,36,2,81,151,1.32,.245
Jaret J Wright,CLE,12,10,4.72,32,32,1,1,0,0,192.2,207,109,101,22,11,87,140,1.53,.277
Sean S Bergman,HOU,12,9,3.72,31,27,1,0,0,0,172.0,183,81,71,20,5,42,100,1.31,.268
Bartolo B Colon,CLE,14,9,3.71,31,31,6,2,0,0,204.0,205,91,84,15,3,79,158,1.39,.260
David D Cone,NYY,20,7,3.55,31,31,3,0,0,0,207.2,186,89,82,20,15,59,209,1.18,.237
Doug D Johns,BAL,3,3,4.57,31,10,0,0,1,1,86.2,108,46,44,9,4,32,34,1.62,.321
Brian B Meadows,FLA,11,13,5.21,31,31,1,0,0,0,174.1,222,106,101,20,3,46,88,1.54,.315
Kevin K Millwood,ATL,17,8,4.08,31,29,3,1,0,0,174.1,175,86,79,18,3,56,163,1.33,.258
Mike M Oquist,OAK,7,11,6.22,31,29,0,0,0,0,175.0,210,125,121,27,5,57,112,1.53,.298
Sidney S Ponson,BAL,8,9,5.27,31,20,0,0,1,1,135.0,157,82,79,19,3,42,85,1.47,.293
Rick R Reed,NYM,16,11,3.48,31,31,2,1,0,0,212.1,208,84,82,30,6,29,153,1.12,.261
Bret B Saberhagen,BOS,15,8,3.96,31,31,0,0,0,0,175.0,181,82,77,22,6,29,100,1.20,.264
A. J. A Sager,DET,4,2,6.52,31,3,0,0,2,2,59.1,79,47,43,7,1,23,23,1.72,.325
Tony T Saunders,TB,6,15,4.12,31,31,2,0,0,0,192.1,191,95,88,15,7,111,172,1.57,.265
Dave D Stevens,CHC,1,2,4.74,31,0,0,0,0,0,38.0,42,20,20,6,1,17,31,1.55,.288
Don D Wengert,CHC,1,5,5.26,31,6,0,0,1,1,63.1,76,38,37,10,3,28,46,1.64,.297
Bobby B Witt,STL,7,9,6.56,31,18,0,0,0,0,116.2,150,94,85,21,2,53,58,1.74,.313
Brad B Woodall,MIL,7,9,4.96,31,20,0,0,0,0,138.0,145,81,76,25,6,47,85,1.39,.273
Ken K Cloude,SEA,8,10,6.37,30,30,0,0,0,0,155.1,187,116,110,29,3,80,114,1.72,.297
Rich R Garces,BOS,1,1,3.33,30,0,0,0,1,1,46.0,36,19,17,6,2,27,34,1.37,.213
Bobby B Jones,NYM,9,9,4.05,30,30,0,0,0,0,195.1,192,94,88,23,8,53,115,1.25,.262
Al A Levine,TEX,0,1,4.50,30,0,0,0,0,0,58.0,68,30,29,6,0,16,19,1.45,.294
Kent K Mercker,STL,11,11,5.07,30,29,0,0,0,0,161.2,199,99,91,11,3,53,72,1.56,.310
Dave D Mlicki,LA,8,7,4.57,30,30,3,1,0,0,181.1,188,102,92,23,7,63,117,1.38,.267
David D Wells,NYY,18,4,3.49,30,30,8,5,0,0,214.1,195,86,83,29,1,29,163,1.05,.239
Bob B Wells,SEA,2,2,6.10,30,0,0,0,0,0,51.2,54,38,35,12,2,16,29,1.35,.261
Chad C Bradford,CWS,2,1,3.23,29,0,0,0,1,1,30.2,27,16,11,0,0,7,11,1.11,.229
Tom T Fordham,CWS,1,2,6.75,29,5,0,0,0,0,48.0,51,36,36,7,1,42,23,1.94,.279
Pat P Hentgen,TOR,12,11,5.17,29,29,0,0,0,0,177.2,208,109,102,28,5,69,94,1.56,.293
Hideki H Irabu,NYY,13,9,4.06,29,28,2,1,0,0,173.0,148,79,78,27,9,76,126,1.29,.233
Jon J Lieber,PIT,8,14,4.11,29,28,2,0,1,1,171.0,182,93,78,23,3,40,138,1.30,.269
Ron R Mahay,BOS,1,1,3.46,29,0,0,0,1,1,26.0,26,16,10,2,2,15,14,1.58,.263
Greg G Mc Carthy,SEA,1,2,5.01,29,0,0,0,0,0,23.1,18,13,13,6,3,17,25,1.50,.214
Mike M Mussina,BAL,13,10,3.49,29,29,4,2,0,0,206.1,189,85,80,22,4,41,175,1.11,.242
Hideo H Nomo,NYM,6,12,4.92,29,28,3,0,0,0,157.1,130,88,86,19,4,94,167,1.42,.226
Darren D Oliver,STL,10,11,5.73,29,29,2,0,0,0,160.1,204,115,102,18,10,66,87,1.68,.311
Glendon G Rusch,KC,6,15,5.88,29,24,1,1,1,1,154.2,191,104,101,22,4,50,94,1.56,.304
Dennis D Springer,TB,3,11,5.45,29,17,1,0,0,0,115.2,120,77,70,21,12,60,46,1.56,.271
Bill B Swift,SEA,11,9,5.85,29,26,0,0,0,0,144.2,183,103,94,21,10,51,77,1.62,.306
Masato M Yoshii,NYM,6,8,3.93,29,29,1,0,0,0,171.2,166,79,75,22,6,53,117,1.28,.255
Scott S Elarton,HOU,2,1,3.32,28,2,0,0,2,2,57.0,40,21,21,5,1,20,56,1.05,.196
Al A Leiter,NYM,17,6,2.47,28,28,4,2,0,0,193.0,151,55,53,8,11,71,174,1.15,.216
Dan D Serafini,MIN,7,4,6.48,28,9,0,0,0,0,75.0,95,58,54,10,1,29,46,1.65,.310
Bryan B Ward,CWS,1,2,3.33,28,0,0,0,1,1,27.0,30,13,10,4,0,7,17,1.37,.278
Allen A Watson,ANA,6,7,6.04,28,14,1,0,0,0,92.1,122,67,62,12,3,34,64,1.69,.323
Jason J Bere,CIN,6,9,5.65,27,22,0,0,0,0,127.1,137,91,80,17,3,78,84,1.69,.276
Frank F Castillo,DET,3,9,6.83,27,19,0,0,1,1,116.0,150,91,88,17,5,44,81,1.67,.316
Bobby B Chouinard,ARI,0,2,4.14,27,2,0,0,0,0,41.1,46,24,19,5,0,11,27,1.38,.280
Jason J Dickson,ANA,10,10,6.05,27,18,0,0,0,0,122.0,147,89,82,17,6,41,61,1.54,.303
Tyler T Green,PHI,6,12,5.03,27,27,0,0,0,0,159.1,142,97,89,23,9,85,113,1.42,.239
Rick R Krivda,CIN,2,2,7.36,27,2,0,0,0,0,51.1,65,44,42,9,3,35,29,1.95,.313
Robert R Person,TOR,3,1,7.04,27,0,0,0,6,6,38.1,45,31,30,9,2,22,31,1.75,.294
Hipolito H Pichardo,KC,7,8,5.13,27,18,0,0,1,1,112.1,126,73,64,11,4,43,55,1.50,.280
Bob B Scanlan,HOU,0,1,3.08,27,0,0,0,0,0,26.1,24,12,9,4,1,13,9,1.41,.245
Ismael I Valdez,LA,11,10,3.98,27,27,2,2,0,0,174.0,171,82,77,17,2,66,122,1.36,.256
Darrin D Winston,PHI,2,2,6.12,27,0,0,0,1,1,25.0,31,18,17,7,2,6,11,1.48,.298
Mark M Wohlers,ATL,0,1,10.18,27,0,0,0,8,8,20.1,18,23,23,2,1,33,22,2.51,.231
Mike M Busby,STL,5,2,4.50,26,2,0,0,0,0,46.0,45,23,23,3,5,15,33,1.30,.256
Rick R De Hart,MON,0,0,4.82,26,0,0,0,1,1,28.0,34,22,15,3,0,13,14,1.68,.291
Mark M Portugal,PHI,10,5,4.44,26,26,3,0,0,0,166.1,186,88,82,26,4,32,104,1.31,.283
Bill B Pulsipher,MIL,3,4,5.10,26,11,0,0,0,0,72.1,86,41,41,8,1,31,51,1.62,.307
Scott S Sanders,SD,3,3,7.36,26,2,0,0,0,0,40.1,57,39,33,6,0,11,32,1.69,.329
John J Smoltz,ATL,17,3,2.90,26,26,2,2,0,0,167.2,145,58,54,10,4,44,173,1.13,.231
Bob B Tewksbury,MIN,7,13,4.79,26,25,1,0,0,0,148.1,174,82,79,19,6,20,60,1.31,.292
John J Thomson,COL,8,11,4.81,26,26,2,0,0,0,161.0,174,86,86,21,2,49,106,1.39,.282
Kerry K Wood,CHC,13,6,3.40,26,26,1,1,0,0,166.2,117,69,63,14,11,85,233,1.21,.196
Carlos C Almanzar,TOR,2,2,5.34,25,0,0,0,0,0,28.2,34,18,17,4,1,8,20,1.47,.286
Wilson W Alvarez,TB,6,14,4.73,25,25,0,0,0,0,142.2,130,78,75,18,9,68,107,1.39,.239
Tony T Castillo,CWS,1,2,8.00,25,0,0,0,0,0,27.0,38,25,24,7,2,11,14,1.81,.328
Shawn S Estes,SF,7,12,5.06,25,25,1,1,0,0,149.1,150,89,84,14,5,80,136,1.54,.269
Jimmy J Key,BAL,6,3,4.20,25,11,0,0,0,0,79.1,77,39,37,5,3,23,53,1.26,.258
Pete P Schourek,BOS,8,9,4.43,25,23,0,0,0,0,124.0,127,64,61,17,5,50,95,1.43,.270
Ben B Van Ryn,TOR,0,2,6.14,25,0,0,0,0,0,14.2,18,10,10,0,2,12,10,2.05,.316
Ron R Villone,CLE,0,0,6.00,25,0,0,0,0,0,27.0,30,18,18,3,2,22,15,1.93,.297
Mike M Buddie,NYY,4,1,5.62,24,2,0,0,0,0,41.2,46,29,26,5,3,13,20,1.42,.286
Carl C Pavano,MON,6,9,4.21,24,23,0,0,0,0,134.2,130,70,63,18,8,43,83,1.28,.251
Steve S Sinclair,TOR,0,2,3.60,24,0,0,0,0,0,15.0,13,7,6,0,0,5,8,1.20,.232
Blake B Stein,OAK,5,9,6.37,24,20,1,1,0,0,117.1,117,92,83,22,5,71,89,1.60,.255
Doug D Drabek,BAL,6,11,7.29,23,21,1,0,0,0,108.2,138,90,88,20,5,29,55,1.54,.312
Cal C Eldred,MIL,4,8,4.80,23,23,0,0,0,0,133.0,157,82,71,14,4,61,86,1.64,.297
Dwight D Gooden,CLE,8,6,3.76,23,23,0,0,0,0,134.0,135,59,56,13,9,51,83,1.39,.262
Mike M Morgan,CHC,4,3,4.18,23,22,0,0,0,0,120.2,138,62,56,21,8,39,60,1.47,.293
Donn D Pall,FLA,0,1,5.13,23,0,0,0,0,0,33.1,42,19,19,5,1,7,26,1.47,.326
Kelvim K Escobar,TOR,7,3,3.73,22,10,0,0,0,0,79.2,72,37,33,5,0,35,72,1.34,.238
Mark M Langston,SD,4,6,5.86,22,16,0,0,0,0,81.1,107,55,53,11,1,41,56,1.82,.325
Russ R Ortiz,SF,4,4,4.99,22,13,0,0,0,0,88.1,90,51,49,11,4,46,75,1.54,.269
Steve S Sparks,ANA,9,4,4.34,22,20,0,0,0,0,128.2,130,66,62,14,5,58,90,1.46,.263
Ramon R Tatis,TB,0,0,13.89,22,0,0,0,0,0,11.2,23,19,18,2,1,16,5,3.34,.418
Todd T Van Poppel,PIT,2,4,6.38,22,11,0,0,0,0,66.1,79,52,47,9,1,28,42,1.61,.295
Matt M Beech,PHI,3,9,5.15,21,21,0,0,0,0,117.0,126,78,67,19,4,63,113,1.62,.275
Mike M Grace,PHI,4,7,5.48,21,15,0,0,0,0,90.1,116,61,55,10,8,30,46,1.62,.312
Seth S Greisinger,DET,6,9,5.12,21,21,0,0,0,0,130.0,142,79,74,17,4,48,66,1.46,.282
Orlando O Hernandez,NYY,12,4,3.13,21,21,3,1,0,0,141.0,113,53,49,11,6,52,131,1.17,.222
Carlton C Loewer,PHI,7,8,6.09,21,21,1,0,0,0,122.2,154,86,83,18,3,39,58,1.57,.312
Jim J Parque,CWS,7,5,5.10,21,21,0,0,0,0,113.0,135,72,64,14,6,49,77,1.63,.299
Roberto R Ramirez,SD,1,0,6.14,21,0,0,0,0,0,14.2,12,13,10,4,0,12,17,1.64,.211
Manny M Aybar,STL,6,6,5.98,20,14,0,0,0,0,81.1,90,58,54,6,2,42,57,1.62,.281
Brad B Clontz,NYM,2,0,6.08,20,0,0,0,0,0,23.2,19,16,16,4,2,12,16,1.31,.218
Geremi G Gonzalez,CHC,7,7,5.32,20,20,1,1,0,0,110.0,124,72,65,13,3,41,70,1.50,.281
Frankie F Rodriguez,MIN,4,6,6.56,20,11,0,0,0,0,70.0,88,58,51,6,3,30,62,1.69,.303
Marc M Valdes,MON,1,3,7.43,20,4,0,0,0,0,36.1,41,34,30,6,1,21,28,1.71,.285
Ken K Hill,ANA,9,6,4.98,19,19,0,0,0,0,103.0,123,60,57,6,3,47,57,1.65,.311
Dan D Naulty,MIN,0,2,4.94,19,0,0,0,0,0,23.2,25,16,13,3,0,10,15,1.48,.269
Chad C Ogea,CLE,5,4,5.61,19,9,0,0,0,0,69.0,74,44,43,9,7,25,43,1.43,.273
Dennys D Reyes,CIN,3,5,4.54,19,10,0,0,0,0,67.1,62,36,34,3,1,47,77,1.62,.255
Justin J Speier,FLA,0,3,8.71,19,0,0,0,0,0,20.2,27,20,20,7,0,13,17,1.94,.325
Dave D Stieb,TOR,1,2,4.83,19,3,0,0,2,2,50.1,58,31,27,6,5,17,27,1.49,.284
Roberto R Duran,DET,0,1,5.87,18,0,0,0,0,0,15.1,9,10,10,0,2,17,12,1.70,.170
Jose J Paniagua,SEA,2,0,2.05,18,0,0,0,1,1,22.0,15,5,5,3,3,5,16,0.91,.200
Steve S Parris,CIN,6,5,3.73,18,16,1,1,0,0,99.0,89,44,41,9,4,32,77,1.22,.236
Brian B Powell,DET,3,8,6.35,18,16,0,0,0,0,83.2,101,67,59,17,2,36,46,1.64,.294
Jose J Silva,PIT,6,7,4.40,18,18,1,0,0,0,100.1,104,55,49,7,1,30,64,1.34,.271
Scott S Brow,ARI,1,0,7.17,17,0,0,0,0,0,21.1,22,17,17,2,0,14,13,1.69,.272
Andy A Larkin,FLA,3,8,9.64,17,14,0,0,0,0,74.2,101,87,80,12,4,55,43,2.09,.329
Terry T Mathews,BAL,0,1,6.20,17,0,0,0,0,0,20.1,26,15,14,6,0,8,10,1.67,.342
Matt M Morris,STL,7,5,2.53,17,17,2,1,0,0,113.2,101,37,32,8,3,42,79,1.26,.243
Ken K Ryan,PHI,0,0,4.37,17,1,0,0,0,0,22.2,21,12,11,1,1,20,16,1.81,.253
Jeff J Suppan,KC,1,7,5.72,17,14,1,0,0,0,78.2,91,56,50,13,1,22,51,1.44,.287
Jeff J Mc Curry,PIT,1,3,6.52,16,0,0,0,0,0,19.1,24,14,14,4,1,9,11,1.71,.324
Bryan B Rekar,TB,2,8,4.98,16,15,1,0,0,0,86.2,95,56,48,16,2,21,55,1.34,.282
Marc M Wilkins,PIT,0,0,3.52,16,0,0,0,0,0,15.1,13,6,6,1,2,9,17,1.43,.236
Scott S Winchester,CIN,3,6,5.81,16,16,1,0,0,0,79.0,101,56,51,12,4,27,40,1.62,.312
Oscar O Henriquez,FLA,0,0,8.55,15,0,0,0,0,0,20.0,26,22,19,4,1,12,19,1.90,.306
Ramon R Martinez,LA,7,3,2.83,15,15,1,0,0,0,101.2,76,41,32,8,3,41,91,1.15,.206
Todd T Ritchie,MIN,0,0,5.63,15,0,0,0,0,0,24.0,30,17,15,1,0,9,21,1.63,.288
John J Snyder,CWS,7,2,4.80,15,14,1,0,0,0,86.1,96,49,46,14,2,23,52,1.38,.286
Jeff J Tam,NYM,1,1,6.28,15,0,0,0,0,0,14.1,13,10,10,2,2,4,8,1.19,.241
Jarrod J Washburn,ANA,6,3,4.62,15,11,0,0,0,0,74.0,70,40,38,11,3,27,48,1.31,.248
Trevor T Wilson,ANA,0,0,3.52,15,0,0,0,0,0,7.2,8,4,3,0,1,5,6,1.70,.267
Ryan R Dempster,FLA,1,5,7.08,14,11,0,0,0,0,54.2,72,47,43,6,9,38,35,2.01,.336
Tom T Martin,CLE,1,1,12.89,14,0,0,0,0,0,14.2,29,21,21,3,0,12,9,2.80,.408
Jack J Mc Dowell,ANA,5,3,5.09,14,14,0,0,0,0,76.0,96,45,43,11,1,19,45,1.51,.311
Travis T Miller,MIN,0,2,3.86,14,0,0,0,0,0,23.1,25,10,10,0,0,11,23,1.54,.272
Donovan D Osborne,STL,5,4,4.09,14,14,1,1,0,0,83.2,84,42,38,11,1,22,60,1.27,.256
Mike M Thurman,MON,4,5,4.70,14,13,0,0,0,0,67.0,60,38,35,7,3,26,32,1.28,.238
Travis T Baptist,MIN,0,1,5.67,13,0,0,0,0,0,27.0,34,18,17,5,0,11,11,1.67,.321
Chris C Brock,SF,0,0,3.90,13,0,0,0,0,0,27.2,31,13,12,3,0,7,19,1.37,.279
Valerio V De Los Santos,MIL,0,0,2.91,13,0,0,0,0,0,21.2,11,7,7,4,0,2,18,0.60,.151
Mark M Holzemer,OAK,1,0,5.59,13,0,0,0,0,0,9.2,13,6,6,1,1,3,3,1.66,.333
Jason J Johnson,TB,2,5,5.70,13,13,0,0,0,0,60.0,74,38,38,9,3,27,36,1.68,.306
Eric E Ludwick,FLA,1,4,7.44,13,6,0,0,0,0,32.2,46,31,27,7,0,17,27,1.93,.333
Barry B Manuel,ARI,1,0,7.47,13,0,0,0,0,0,15.2,17,14,13,5,1,14,12,1.98,.266
Trey T Moore,MON,2,5,5.02,13,11,0,0,0,0,61.0,78,37,34,5,1,17,35,1.56,.306
Nerio N Rodriguez,TOR,2,3,8.56,13,4,0,0,0,0,27.1,35,26,26,1,1,17,11,1.90,.310
Paul P Wagner,MIL,1,5,7.11,13,9,0,0,0,0,55.2,67,49,44,10,1,31,37,1.76,.302
Scott S Kamieniecki,BAL,2,6,6.75,12,11,0,0,0,0,54.2,67,41,41,7,4,26,25,1.70,.313
Frank F Lankford,LA,0,2,5.95,12,0,0,0,1,1,19.2,23,13,13,2,2,7,7,1.53,.288
Rafael R Medina,FLA,2,6,6.01,12,12,0,0,0,0,67.1,76,50,45,8,3,52,49,1.90,.289
Rodney R Myers,CHC,0,0,7.00,12,0,0,0,0,0,18.0,26,14,14,3,0,6,15,1.78,.342
Darren D Hall,LA,0,3,10.32,11,0,0,0,0,0,11.1,17,14,13,2,1,5,8,1.94,.347
Erik E Hanson,TOR,0,3,6.24,11,8,0,0,0,0,49.0,73,34,34,10,1,29,21,2.08,.348
Mike M James,ANA,0,0,1.93,11,0,0,0,0,0,14.0,10,3,3,0,0,7,12,1.21,.208
Steve S Karsay,CLE,0,2,5.92,11,1,0,0,0,0,24.1,31,16,16,3,2,6,13,1.52,.310
Sean S Maloney,LA,0,1,4.97,11,0,0,0,0,0,12.2,13,7,7,2,2,5,11,1.42,.265
Armando A Reynoso,NYM,7,3,3.82,11,11,0,0,0,0,68.1,64,31,29,4,5,32,40,1.40,.256
Will W Brunson,DET,0,1,5.06,10,0,0,0,0,0,5.1,5,3,3,0,0,3,2,1.50,.263
Dan D Carlson,TB,0,0,7.64,10,0,0,0,0,0,17.2,25,15,15,3,3,8,16,1.87,.347
Mark M Hutton,CIN,0,1,7.41,10,2,0,0,0,0,17.0,24,14,14,2,1,17,3,2.41,.348
Odalis O Perez,ATL,0,1,4.22,10,0,0,0,0,0,10.2,10,5,5,1,0,4,5,1.31,.244
David D Wainhouse,COL,1,0,4.91,10,0,0,0,0,0,11.0,15,6,6,1,2,5,3,1.82,.341
Mike M Welch,PHI,0,2,8.27,10,2,0,0,0,0,20.2,26,19,19,7,2,7,15,1.60,.310
Matt M Whiteside,PHI,1,1,8.50,10,0,0,0,0,0,18.0,27,18,17,6,0,5,14,1.78,.338
Tim T Young,MON,0,0,6.00,10,0,0,0,0,0,6.0,6,4,4,0,0,4,7,1.67,.250
Paul P Byrd,PHI,5,2,2.68,9,8,2,1,0,0,57.0,45,19,17,6,0,18,39,1.11,.213
Jim J Dougherty,OAK,0,2,8.25,9,0,0,0,0,0,12.0,17,11,11,2,1,7,3,2.00,.340
Steve S Gajkowski,SEA,0,0,7.27,9,0,0,0,0,0,8.2,14,8,7,3,2,4,3,2.08,.389
Greg G Keagle,DET,0,5,5.59,9,7,0,0,0,0,38.2,46,26,24,5,4,20,25,1.71,.295
Bobby B Munoz,BAL,0,0,9.75,9,1,0,0,0,0,12.0,18,13,13,4,1,6,6,2.00,.383
Todd T Rizzo,CWS,0,0,13.50,9,0,0,0,0,0,6.2,12,12,10,0,0,6,3,2.70,.387
Rafael R Roque,MIL,4,2,4.88,9,9,0,0,0,0,48.0,42,28,26,9,1,24,34,1.38,.237
Brian B Barber,KC,2,4,6.00,8,8,0,0,0,0,42.0,45,28,28,5,1,13,24,1.38,.276
Joe J Borowski,NYY,1,0,6.52,8,0,0,0,0,0,9.2,11,7,7,0,0,4,7,1.55,.289
Kirk K Bullinger,MON,1,0,9.00,8,0,0,0,0,0,7.0,14,8,7,1,0,0,2,2.00,.400
Adam A Butler,ATL,0,1,10.80,8,0,0,0,0,0,5.0,5,7,6,1,1,6,7,2.20,.278
Bart B Evans,KC,0,0,2.00,8,0,0,0,0,0,9.0,7,3,2,1,0,0,7,0.78,.206
Bryan B Eversgerd,STL,0,0,9.00,8,0,0,0,0,0,6.0,9,7,6,1,1,2,4,1.83,.346
Joe J Fontenot,FLA,0,7,6.33,8,8,0,0,0,0,42.2,56,34,30,5,5,20,24,1.78,.320
Ben B Ford,ARI,0,0,9.90,8,0,0,0,0,0,10.0,13,12,11,2,2,3,5,1.60,.295
Gil G Heredia,OAK,3,3,2.74,8,6,0,0,0,0,42.2,43,14,13,4,3,3,27,1.08,.256
Cliff C Politte,STL,2,3,6.32,8,8,0,0,0,0,37.0,45,32,26,6,1,18,22,1.70,.304
Brian B Rose,BOS,1,4,6.93,8,8,0,0,0,0,37.2,43,32,29,9,2,14,18,1.51,.285
Dave D Telgheder,OAK,0,1,3.60,8,2,0,0,0,0,20.0,19,12,8,4,2,6,5,1.25,.235
Rigo R Beltran,NYM,0,0,3.38,7,0,0,0,0,0,8.0,6,3,3,1,0,4,5,1.25,.214
David D Holdridge,SEA,0,0,4.05,7,0,0,0,0,0,6.2,6,3,3,0,0,4,6,1.50,.231
Mike M Judd,LA,0,0,15.09,7,0,0,0,0,0,11.1,19,19,19,4,1,9,14,2.47,.373
Sean S Lawrence,PIT,2,1,7.32,7,3,0,0,0,0,19.2,25,16,16,4,0,10,12,1.78,.313
Felipe F Lira,SEA,1,0,4.60,7,0,0,0,0,0,15.2,22,10,8,5,0,5,16,1.72,.319
Allen A Mc Dill,KC,0,0,10.50,7,0,0,0,0,0,6.0,9,7,7,3,0,2,3,1.83,.333
Jose J Mercedes,MIL,2,2,6.75,7,5,0,0,0,0,32.0,42,25,24,5,1,9,11,1.59,.316
Jeremy J Powell,MON,1,5,7.92,7,6,0,0,0,0,25.0,27,25,22,5,4,11,14,1.52,.290
Matt M Ruebel,TB,0,2,6.23,7,1,0,0,0,0,8.2,11,7,6,3,0,4,6,1.73,.314
Marino M Santana,DET,0,0,3.68,7,0,0,0,0,0,7.1,9,3,3,1,1,8,10,2.32,.310
Brian B Shouse,BOS,0,1,5.63,7,0,0,0,0,0,8.0,9,5,5,2,0,4,5,1.63,.281
Jay J Tessmer,NYY,1,0,3.12,7,0,0,0,0,0,8.2,4,3,3,1,0,4,6,0.92,.143
Dario D Veras,BOS,0,1,10.13,7,0,0,0,0,0,8.0,12,9,9,0,1,7,2,2.38,.343
Eric E Weaver,LA,2,0,0.93,7,0,0,0,0,0,9.2,5,1,1,1,0,6,5,1.14,.179
Jay J Witasick,OAK,1,3,6.33,7,3,0,0,0,0,27.0,36,24,19,9,0,15,29,1.89,.310
Brian B Barkley,BOS,0,0,9.82,6,0,0,0,0,0,11.0,16,13,12,2,1,9,2,2.27,.340
Toby T Borland,PHI,0,0,5.00,6,0,0,0,0,0,9.0,8,5,5,1,0,5,9,1.44,.242
Rocky R Coppinger,BAL,0,0,5.17,6,1,0,0,0,0,15.2,16,9,9,3,0,7,13,1.47,.246
Eddie E Gaillard,TB,0,0,5.87,6,0,0,0,0,0,7.2,4,5,5,3,0,3,5,0.91,.148
John J Halama,HOU,1,1,5.85,6,6,0,0,0,0,32.1,37,21,21,0,2,13,21,1.55,.296
Reggie R Harris,HOU,0,0,6.00,6,0,0,0,0,0,6.0,6,4,4,1,0,2,2,1.33,.261
Ricardo R Jordan,CIN,1,0,24.30,6,0,0,0,0,0,3.1,4,9,9,2,0,7,1,3.30,.308
Marc M Kroon,CIN,0,0,9.39,6,0,0,0,0,0,7.2,7,8,8,0,1,9,6,2.09,.250
Jeff J Kubenka,LA,1,0,0.96,6,0,0,0,0,0,9.1,4,1,1,0,0,8,10,1.29,.138
Stan S Spencer,SD,1,0,4.70,6,5,0,0,0,0,30.2,29,16,16,5,1,4,31,1.08,.244
Garrett G Stephenson,PHI,0,2,9.00,6,6,0,0,0,0,23.0,31,24,23,3,0,19,17,2.17,.316
Mac M Suzuki,SEA,1,2,7.18,6,5,0,0,0,0,26.1,34,23,21,3,0,15,19,1.86,.304
Mark M Thompson,COL,1,2,7.71,6,6,0,0,0,0,23.1,36,22,20,8,5,12,14,2.06,.379
Efrain E Valdez,ARI,0,0,4.15,6,0,0,0,0,0,4.1,7,2,2,2,0,1,2,1.85,.368
Jamie J Walker,KC,0,1,9.87,6,2,0,0,0,0,17.1,30,20,19,5,2,3,15,1.90,.380
David D West,BOS,0,0,27.00,6,0,0,0,0,0,2.0,7,6,6,1,0,7,4,7.00,.538
Todd T Williams,CIN,0,1,7.71,6,0,0,0,0,0,9.1,15,8,8,1,0,6,4,2.25,.341
Bob B Wolcott,ARI,1,3,7.09,6,6,0,0,0,0,33.0,32,27,26,7,0,13,21,1.36,.252
Jim J Abbott,CWS,5,0,4.55,5,5,0,0,0,0,31.2,35,16,16,2,1,12,14,1.48,.292
Joel J Adamson,ARI,0,3,8.22,5,5,0,0,0,0,23.0,25,21,21,5,3,11,14,1.57,.284
Luis L Andujar,TOR,0,0,9.53,5,0,0,0,0,0,5.2,12,6,6,0,0,2,1,2.47,.429
Cory C Bailey,SF,0,0,2.70,5,0,0,0,0,0,3.1,2,1,1,1,0,1,2,0.90,.167
Shawn S Boskie,MON,1,3,9.17,5,5,0,0,0,0,17.2,34,21,18,5,2,4,10,2.15,.415
Ryan R Bradley,NYY,2,1,5.68,5,1,0,0,0,0,12.2,12,9,8,2,1,9,13,1.66,.250
Dean D Hartgraves,SF,0,0,9.53,5,0,0,0,0,0,5.2,10,7,6,1,0,4,4,2.47,.385
