PLAYER,TEAM,W,L,ERA,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG
Matt M Cain,SF,13,12,4.15,32,31,1,1,0,0,190.2,157,93,88,18,6,87,179,1.28,.222
Chris C Carpenter,STL,15,8,3.09,32,32,5,3,0,0,221.2,194,81,76,21,10,43,184,1.07,.235
Aaron A Cook,COL,9,15,4.23,32,32,0,0,0,0,212.2,242,107,100,17,7,55,92,1.40,.288
Bryan B Corey,BOS,2,1,3.69,32,0,0,0,0,0,39.0,35,16,16,1,2,15,28,1.28,.241
Jeff J Francis,COL,13,11,4.16,32,32,1,1,0,0,199.0,187,101,92,18,13,69,117,1.29,.250
Tom T Glavine,NYM,15,7,3.82,32,32,0,0,0,0,198.0,202,94,84,22,6,62,131,1.33,.267
Kevin K Gregg,LAA,3,4,4.14,32,3,0,0,0,0,78.1,88,41,36,10,2,21,71,1.39,.280
Roy R Halladay,TOR,16,5,3.19,32,32,4,0,0,0,220.0,208,82,78,19,5,34,132,1.10,.251
Chad C Harville,TB,0,2,5.93,32,0,0,0,1,2,41.0,44,27,27,5,0,22,30,1.61,.277
Jason J Jennings,COL,9,13,3.78,32,32,3,2,0,0,212.0,206,94,89,17,3,85,142,1.37,.258
Ted T Lilly,TOR,15,13,4.31,32,32,0,0,0,0,181.2,179,98,87,28,4,81,160,1.43,.254
Gil G Meche,SEA,11,8,4.48,32,32,1,0,0,0,186.2,183,106,93,24,8,84,156,1.43,.256
Mike M Mussina,NYY,15,7,3.51,32,32,1,0,0,0,197.1,184,88,77,22,5,35,172,1.11,.241
Pat P Neshek,MIN,4,2,2.19,32,0,0,0,0,2,37.0,23,9,9,6,0,6,53,0.78,.176
Jake J Peavy,SD,11,14,4.09,32,32,2,0,0,0,202.1,187,93,92,23,6,62,215,1.23,.242
Odalis O Perez,KC,6,8,6.20,32,20,0,0,0,1,126.1,169,93,87,18,3,31,81,1.58,.320
Nate N Robertson,DET,13,13,3.84,32,32,1,0,0,0,208.2,206,98,89,29,8,67,137,1.31,.259
Jason J Schmidt,SF,11,9,3.59,32,32,3,1,0,0,213.1,189,94,85,21,6,80,180,1.26,.238
Ian I Snell,PIT,14,11,4.74,32,32,0,0,0,0,186.0,198,104,98,29,2,74,169,1.46,.277
Jeff J Suppan,STL,12,7,4.12,32,32,0,0,0,0,190.0,207,100,87,21,8,69,104,1.45,.277
Jake J Westbrook,CLE,15,10,4.17,32,32,3,2,0,0,211.1,247,106,98,15,4,55,109,1.43,.296
Paul P Byrd,CLE,10,9,4.88,31,31,1,0,0,0,179.0,232,120,97,26,6,38,88,1.51,.308
Juan J Cruz,ARI,5,6,4.18,31,15,0,0,0,0,94.2,80,45,44,7,11,47,88,1.34,.230
Josh J Fogg,COL,11,9,5.49,31,31,1,1,0,0,172.0,206,115,105,24,6,60,93,1.55,.300
Mark M Hendrickson,LAD,6,15,4.21,31,25,1,1,0,0,164.2,173,87,77,17,4,62,99,1.43,.269
Felix F Hernández Hernandez,SEA,12,14,4.52,31,31,2,1,0,0,191.0,195,105,96,23,6,60,176,1.34,.262
Josh J Johnson,FLA,12,7,3.10,31,24,0,0,0,1,157.0,136,63,54,14,4,68,133,1.30,.236
Cory C Lidle,NYY,12,10,4.85,31,30,0,0,0,0,170.2,181,100,92,30,11,58,130,1.40,.271
Brett B Myers,PHI,12,7,3.91,31,31,1,0,0,0,198.0,194,93,86,29,3,63,189,1.30,.257
Scott S Olsen,FLA,12,10,4.04,31,31,0,0,0,0,180.2,160,94,81,23,7,75,166,1.30,.239
Felix F Rodriguez,WSH,1,1,7.67,31,0,0,0,0,0,29.1,32,25,25,5,4,16,15,1.64,.281
Curt C Schilling,BOS,15,7,3.97,31,31,0,0,0,0,204.0,220,90,90,28,3,28,183,1.22,.276
Claudio C Vargas,ARI,12,10,4.83,31,30,0,0,0,0,167.2,185,101,90,27,8,52,123,1.41,.274
Jarrod J Washburn,SEA,8,14,4.67,31,31,0,0,0,0,187.0,198,103,97,25,7,55,103,1.35,.268
Jeff J Weaver,STL,8,14,5.76,31,31,0,0,0,0,172.0,213,117,110,34,10,47,107,1.51,.303
Brian B Wilson,SF,2,3,5.40,31,0,0,0,1,2,30.0,32,19,18,1,1,21,23,1.77,.281
Chris C Young,SD,11,5,3.46,31,31,0,0,0,0,179.1,134,72,69,28,6,69,164,1.13,.206
Tony T Armas,WSH,9,12,5.03,30,30,0,0,0,0,154.0,167,96,86,19,13,64,97,1.50,.279
Matt M Belisle,CIN,2,0,3.60,30,2,0,0,0,1,40.0,43,18,16,5,3,19,26,1.55,.277
Kris K Benson,BAL,11,12,4.82,30,30,3,0,0,0,183.0,199,105,98,33,7,58,88,1.40,.287
Randy R Choate,ARI,0,1,3.94,30,0,0,0,0,0,16.0,21,9,7,0,3,3,12,1.50,.304
Jose J Contreras,CWS,13,9,4.27,30,30,1,1,0,0,196.0,194,101,93,20,10,55,134,1.27,.256
David D Cortes,COL,3,1,4.30,30,0,0,0,0,0,29.1,35,14,14,3,1,6,14,1.40,.310
Kelvim K Escobar,LAA,11,14,3.61,30,30,1,0,0,0,189.1,192,93,76,17,4,50,147,1.28,.264
Travis T Harper,TB,2,0,4.93,30,0,0,0,0,2,42.0,62,27,23,6,2,13,32,1.79,.348
Paul P Maholm,PIT,8,10,4.76,30,30,0,0,0,0,176.0,202,98,93,19,12,81,117,1.61,.295
Cliff C Politte,CWS,2,2,8.70,30,0,0,0,0,2,30.0,47,30,29,9,1,15,15,2.07,.353
Wandy W Rodriguez,HOU,9,10,5.64,30,24,0,0,0,0,135.2,154,96,85,17,6,63,98,1.60,.290
Brian B Sikorski,CLE,3,2,5.03,30,0,0,0,0,1,34.0,36,19,19,8,1,7,38,1.26,.273
Steve S Trachsel,NYM,15,8,4.97,30,30,1,0,0,0,164.2,185,94,91,23,4,78,79,1.60,.288
Justin J Verlander,DET,17,9,3.63,30,30,1,1,0,0,186.0,187,78,75,21,6,60,124,1.33,.266
Jaret J Wright,NYY,11,7,4.49,30,27,0,0,0,0,140.1,157,76,70,10,7,57,84,1.52,.283
Jason J Bergmann,WSH,0,2,6.68,29,6,0,0,0,0,64.2,81,49,48,12,6,27,54,1.67,.312
Lance L Cormier,ATL,4,5,4.89,29,9,0,0,0,0,73.2,90,44,40,8,2,39,43,1.75,.314
Chris C Hammond,CIN,1,1,6.91,29,0,0,0,0,2,28.2,36,23,22,5,0,5,23,1.43,.303
Orlando O Hernandez,NYM,11,11,4.66,29,29,1,0,0,0,162.1,155,90,84,22,12,61,164,1.33,.252
Mike M Mac Dougal,CWS,1,1,1.55,29,0,0,0,1,2,29.0,21,5,5,1,1,6,21,0.93,.206
Brian B Moehler,FLA,7,11,6.57,29,21,0,0,0,1,122.0,164,95,89,19,5,38,58,1.66,.325
Mark M Redman,KC,11,10,5.71,29,29,2,1,0,0,167.0,202,110,106,19,8,63,76,1.59,.307
Jorge J De La Rosa,KC,5,6,6.49,28,13,0,0,0,0,79.0,81,59,57,14,2,54,67,1.71,.266
Hung- Chih H Kuo,LAD,1,5,4.22,28,5,0,0,0,0,59.2,54,30,28,3,1,33,71,1.46,.244
Francisco F Liriano,MIN,12,3,2.16,28,16,0,0,1,1,121.0,89,31,29,9,1,32,144,1.00,.205
Brad B Radke,MIN,12,9,4.32,28,28,0,0,0,0,162.1,197,87,78,24,1,32,83,1.41,.307
C Sabathia,CLE,12,11,3.22,28,28,6,2,0,0,192.2,182,83,69,17,7,44,172,1.17,.247
Aaron A Sele,LAD,8,6,4.53,28,15,0,0,0,1,103.1,120,57,52,11,2,30,57,1.45,.290
Byung- Hyun B Kim,COL,8,12,5.57,27,27,0,0,0,0,155.0,179,103,96,18,8,61,129,1.55,.295
Jon J Lieber,PHI,9,11,4.93,27,27,2,1,0,0,168.0,196,100,92,27,6,24,100,1.31,.291
Javier J López Lopez,BOS,1,0,2.70,27,0,0,0,1,1,16.2,13,10,5,1,2,10,11,1.38,.232
Noah N Lowry,SF,7,10,4.74,27,27,1,1,0,0,159.1,166,89,84,21,6,56,84,1.39,.273
Zach Z Miner,DET,7,6,4.84,27,16,1,0,0,0,93.0,100,53,50,11,0,32,59,1.42,.276
Scott S Munter,SF,0,1,8.74,27,0,0,0,0,0,22.2,30,22,22,1,2,18,7,2.12,.366
Renyel R Pinto,FLA,0,0,3.03,27,0,0,0,1,1,29.2,20,12,10,3,1,27,36,1.58,.190
Chris C Reitsma,ATL,1,2,8.68,27,0,0,0,8,12,28.0,46,27,27,7,3,8,13,1.93,.362
Jonathan J Sánchez Sanchez,SF,3,1,4.95,27,4,0,0,0,0,40.0,39,26,22,2,4,23,33,1.55,.250
Esteban E Yan,CIN,1,0,5.54,27,0,0,0,1,1,37.1,32,25,23,8,1,20,24,1.39,.237
Daniel D Cabrera,BAL,9,10,4.74,26,26,2,1,0,0,148.0,130,82,78,11,5,104,157,1.58,.241
Shawn S Chacon,PIT,7,6,6.36,26,20,0,0,0,0,109.0,124,86,77,23,9,63,62,1.72,.288
Luke L Hudson,KC,7,6,5.12,26,15,0,0,0,1,102.0,109,62,58,7,4,38,64,1.44,.276
Esteban E Loaiza,OAK,11,9,4.89,26,26,2,1,0,0,154.2,179,92,84,17,5,40,97,1.42,.288
Eric E Milton,CIN,8,8,5.19,26,26,0,0,0,0,152.2,163,94,88,29,5,42,90,1.34,.269
Russ R Ortiz,BAL,0,8,8.14,26,11,0,0,0,0,63.0,86,60,57,18,3,40,44,2.00,.333
Brian B Shackelford,CIN,1,0,7.16,26,0,0,0,0,0,16.1,18,13,13,4,2,10,15,1.71,.269
Matt M Smith,PHI,0,1,0.87,26,0,0,0,0,0,20.2,7,2,2,0,0,12,21,0.92,.108
Ryan R Wagner,WSH,3,3,4.70,26,0,0,0,0,2,30.2,36,21,16,3,2,15,20,1.66,.293
Tyler T Walker,TB,1,4,7.11,26,0,0,0,10,14,25.1,27,20,20,1,0,12,19,1.54,.276
Doug D Brocail,SD,2,2,4.76,25,0,0,0,0,0,28.1,27,16,15,1,0,8,19,1.24,.252
Giovanni G Carrara,LAD,0,1,4.55,25,0,0,0,1,2,27.2,27,14,14,5,1,7,25,1.23,.250
Ron R Flores,OAK,1,2,3.34,25,0,0,0,1,1,29.2,28,11,11,3,0,10,20,1.28,.255
Casey C Fossum,TB,6,6,5.33,25,25,0,0,0,0,130.0,136,89,77,18,12,63,88,1.53,.265
Chuck C James,ATL,11,4,3.78,25,18,0,0,0,0,119.0,101,54,50,20,6,47,91,1.24,.232
Ramon R Pena,ARI,3,4,5.58,25,0,0,0,1,1,30.2,36,21,19,6,0,8,21,1.43,.290
Glendon G Rusch,CHC,3,8,7.46,25,9,0,0,0,0,66.1,86,57,55,21,1,33,59,1.79,.320
Victor V Santos,PIT,5,9,5.70,25,19,0,0,0,0,115.1,150,80,73,16,4,42,81,1.66,.321
Woody W Williams,SD,12,5,3.65,25,24,0,0,0,0,145.1,152,68,59,21,7,35,72,1.29,.267
Geremi G Gonzalez,MIL,4,2,5.79,24,4,0,0,0,1,56.0,71,43,36,10,2,23,44,1.68,.314
Sean S Green,SEA,0,0,4.50,24,0,0,0,0,1,32.0,34,16,16,2,2,13,15,1.47,.279
Jason J Johnson,CIN,3,12,6.10,24,20,0,0,0,0,115.0,160,86,78,14,5,35,54,1.70,.335
Scott S Kazmir,TB,10,8,3.24,24,24,1,1,0,0,144.2,132,59,52,15,2,52,163,1.27,.240
Wilfredo W Ledezma,DET,3,3,3.58,24,7,0,0,0,1,60.1,60,28,24,5,2,23,39,1.38,.254
Sean S Marshall,CHC,6,9,5.59,24,24,0,0,0,0,125.2,132,85,78,20,7,59,77,1.52,.270
Chan Ho C Park,SD,7,7,4.81,24,21,1,1,0,0,136.2,146,81,73,20,10,44,96,1.39,.271
Jack J Taschner,SF,0,1,8.38,24,0,0,0,0,1,19.1,31,23,18,4,2,7,15,1.97,.344
Emiliano E Fruto,SEA,2,2,5.50,23,0,0,0,1,2,36.0,34,24,22,4,2,24,34,1.61,.246
Mike M Gallo,HOU,1,2,6.06,23,0,0,0,0,1,16.1,28,11,11,3,2,7,7,2.14,.400
Cole C Hamels,PHI,9,8,4.08,23,23,0,0,0,0,132.1,117,66,60,19,3,48,145,1.25,.237
Edwin E Jackson,TB,0,0,5.45,23,1,0,0,0,0,36.1,42,27,22,2,1,25,27,1.84,.292
John J Koronka,TEX,7,7,5.69,23,23,0,0,0,0,125.0,145,80,79,17,5,47,61,1.54,.294
Pedro P Martinez,NYM,9,8,4.48,23,23,0,0,0,0,132.2,108,72,66,19,10,39,137,1.11,.220
Tim T Wakefield,BOS,7,11,4.63,23,23,1,0,0,0,140.0,135,80,72,19,10,51,90,1.33,.248
Pete P Walker,TOR,1,1,5.40,23,0,0,0,1,1,30.0,37,24,18,5,0,13,27,1.67,.296
Mike M Wood,KC,3,3,5.71,23,7,0,0,0,0,64.2,86,51,41,10,7,23,29,1.69,.314
Tim T Worrell,SF,3,2,7.52,23,0,0,0,6,8,20.1,28,18,17,9,1,7,12,1.72,.308
Heath H Bell,NYM,0,0,5.11,22,0,0,0,0,0,37.0,51,25,21,6,0,11,35,1.68,.331
Taylor T Buchholz,HOU,6,10,5.89,22,19,1,1,0,0,113.0,107,80,74,21,3,34,77,1.25,.248
Joey J Eischen,WSH,0,1,8.59,22,0,0,0,0,1,14.2,18,18,14,2,1,19,18,2.52,.295
Enrique E Gonzalez,ARI,3,7,5.67,22,18,0,0,0,0,106.1,114,71,67,14,4,34,66,1.39,.275
Adam A Loewen,BAL,6,6,5.37,22,19,0,0,0,0,112.1,111,72,67,8,8,62,98,1.54,.259
Julio J Manon,BAL,0,1,5.40,22,0,0,0,0,1,20.0,23,13,12,5,2,16,22,1.95,.274
Chad C Orvella,TB,1,5,7.40,22,0,0,0,0,3,24.1,36,23,20,6,3,20,17,2.30,.346
Oliver O Pérez Perez,NYM,3,13,6.55,22,22,1,1,0,0,112.2,129,90,82,20,6,68,102,1.75,.293
Chris C Resop,FLA,1,2,3.38,22,0,0,0,0,1,21.1,26,9,8,1,1,16,10,1.97,.310
A. J. A Burnett,TOR,10,8,3.98,21,21,2,1,0,0,135.2,138,67,60,14,8,39,118,1.30,.264
Clay C Condrey,PHI,2,2,3.14,21,0,0,0,0,1,28.2,35,11,10,3,0,9,16,1.53,.318
Tim T Corcoran,TB,5,9,4.38,21,16,0,0,0,0,90.1,92,48,44,10,4,48,59,1.55,.271
Runelvys R Hernandez,KC,6,10,6.48,21,21,1,1,0,0,109.2,145,87,79,22,6,48,50,1.76,.327
Josh J Kinney,STL,0,0,3.24,21,0,0,0,0,0,25.0,17,9,9,3,1,8,22,1.00,.189
Boone B Logan,CWS,0,0,8.31,21,0,0,0,1,2,17.1,21,18,16,2,3,15,15,2.08,.288
Shaun S Marcum,TOR,3,4,5.06,21,14,0,0,0,0,78.1,87,44,44,14,4,38,65,1.60,.279
Michael M O' Connor,WSH,3,8,4.80,21,20,0,0,0,0,105.0,96,61,56,15,7,45,59,1.34,.244
Elizardo E Ramirez,CIN,4,9,5.37,21,19,0,0,0,0,104.0,123,70,62,14,8,29,69,1.46,.293
John J Rheinecker,TEX,4,6,5.86,21,13,0,0,0,0,70.2,104,46,46,6,3,19,28,1.74,.349
Chris C Schroder,WSH,0,2,6.35,21,0,0,0,0,1,28.1,23,21,20,7,5,15,39,1.34,.223
James J Shields,TB,6,8,4.84,21,21,1,0,0,0,124.2,141,69,67,18,5,38,104,1.44,.288
Jason J Standridge,CIN,1,1,4.82,21,0,0,0,0,0,18.2,17,14,10,2,1,14,18,1.66,.239
T. J. T Beam,NYY,2,0,8.50,20,0,0,0,0,1,18.0,26,17,17,5,2,6,12,1.78,.338
Fabio F Castro,PHI,0,1,2.27,20,0,0,0,1,2,31.2,18,9,8,1,2,13,18,0.98,.170
Roman R Colon,DET,2,0,4.89,20,1,0,0,1,1,38.2,46,21,21,6,1,14,25,1.55,.303
Scott S Elarton,KC,4,9,5.34,20,20,0,0,0,0,114.2,117,73,68,26,6,52,49,1.47,.267
Rick R Helling,MIL,0,2,4.11,20,2,0,0,0,1,35.0,25,17,16,6,0,15,32,1.14,.202
Ryan R Vogelsong,PIT,0,0,6.39,20,0,0,0,0,0,38.0,44,27,27,2,7,16,27,1.58,.301
Jay J Witasick,OAK,1,0,6.75,20,0,0,0,0,0,22.2,25,17,17,3,1,21,23,2.03,.281
Antonio A Alfonseca,TEX,0,0,5.63,19,0,0,0,0,0,16.0,23,10,10,3,0,7,5,1.88,.348
Kevin K Barry,ATL,1,1,5.61,19,1,0,0,0,1,25.2,24,16,16,2,1,14,19,1.48,.253
Brian B Bruney,NYY,1,1,0.87,19,0,0,0,0,0,20.2,14,2,2,1,1,15,25,1.40,.189
Roger R Clemens,HOU,7,6,2.30,19,19,0,0,0,0,113.1,89,34,29,7,4,29,102,1.04,.216
Jason J Grimsley,ARI,1,2,4.88,19,0,0,0,0,0,27.2,30,15,15,4,0,8,10,1.37,.280
Casey C Janssen,TOR,6,10,5.07,19,17,0,0,0,0,94.0,103,58,53,12,7,21,44,1.32,.275
Carlos C Marmol,CHC,5,7,6.08,19,13,0,0,0,0,77.0,71,54,52,14,5,59,59,1.69,.250
Sidney S Ponson,NYY,4,5,6.25,19,16,0,0,0,0,85.0,108,62,59,10,4,36,48,1.69,.318
Mike M Thompson,SD,4,5,4.99,19,16,0,0,0,0,92.0,103,56,51,13,7,30,35,1.45,.285
Jered J Weaver,LAA,11,2,2.56,19,19,0,0,0,0,123.0,94,36,35,15,3,33,105,1.03,.209
Chad C Billingsley,LAD,7,4,3.80,18,16,0,0,0,0,90.0,92,43,38,7,3,58,59,1.67,.272
Boof B Bonser,MIN,7,6,4.22,18,18,0,0,0,0,100.1,104,50,47,18,1,24,84,1.28,.267
Jim J Brower,SD,0,1,12.15,18,0,0,0,0,1,20.0,32,27,27,2,5,14,14,2.30,.372
Mike M Burns,BOS,0,0,7.29,18,0,0,0,0,0,21.0,40,17,17,2,2,4,16,2.10,.421
Tomo T Ohka,MIL,4,5,4.82,18,18,0,0,0,0,97.0,98,58,52,12,5,35,50,1.37,.266
Rafael R Perez,CLE,0,0,4.38,18,0,0,0,0,1,12.1,10,6,6,2,0,6,15,1.30,.204
Brian B Sanches,PHI,0,0,5.91,18,0,0,0,0,0,21.1,23,14,14,5,0,13,22,1.69,.271
Anibal A Sánchez Sanchez,FLA,10,3,2.83,18,17,2,1,0,0,114.1,90,39,36,9,4,46,72,1.19,.217
Tanyon T Sturtze,NYY,0,0,7.59,18,0,0,0,0,0,10.2,17,10,9,3,1,6,6,2.16,.354
John J Thomson,ATL,2,7,4.82,18,15,0,0,0,0,80.1,93,55,43,11,2,32,46,1.56,.295
Pedro P Astacio,WSH,5,5,5.98,17,17,1,1,0,0,90.1,109,64,60,14,1,31,42,1.55,.301
Gustavo G Chacin,TOR,9,4,5.05,17,17,0,0,0,0,87.1,90,51,49,19,6,38,47,1.47,.266
Francisco F Del Rosario,TOR,1,2,6.65,17,1,0,0,0,0,23.0,24,17,17,4,1,16,21,1.74,.264
John J Halama,BAL,3,1,6.14,17,1,0,0,0,1,29.1,38,20,20,6,0,13,12,1.74,.325
Rich R Hill,CHC,6,7,4.17,17,16,2,1,0,0,99.1,83,51,46,16,2,39,90,1.23,.227
Mark M Mulder,STL,6,7,7.14,17,17,0,0,0,0,93.1,124,77,74,19,5,35,50,1.70,.327
Anthony A Reyes,STL,5,8,5.06,17,17,1,0,0,0,85.1,84,48,48,17,7,34,72,1.38,.262
Ben B Sheets,MIL,6,7,3.82,17,17,0,0,0,0,106.0,105,47,45,9,2,11,116,1.09,.259
Kyle K Snyder,BOS,4,5,6.56,17,11,0,0,0,0,60.1,87,51,44,12,2,20,57,1.77,.331
Scott S Baker,MIN,5,8,6.37,16,16,0,0,0,0,83.1,114,63,59,17,3,16,62,1.56,.324
Tim T Byrdak,BAL,1,0,12.86,16,0,0,0,0,0,7.0,14,10,10,2,0,8,2,3.14,.438
Jon J Huber,SEA,2,1,1.08,16,0,0,0,0,0,16.2,10,3,2,0,0,6,11,0.96,.172
Justin J Lehr,MIL,2,1,8.62,16,0,0,0,0,0,15.2,24,16,15,2,1,7,12,1.98,.369
John J Maine,NYM,6,5,3.60,16,15,1,1,0,0,90.0,69,40,36,15,2,33,71,1.13,.212
Dustin D Mc Gowan,TOR,1,2,7.24,16,3,0,0,0,1,27.1,35,27,22,2,2,25,22,2.20,.304
Josh J Rupe,TEX,0,1,3.41,16,0,0,0,0,1,29.0,33,11,11,2,1,9,14,1.45,.287
Chris C Spurling,MIL,0,0,5.06,16,0,0,0,0,1,21.1,25,12,12,5,0,8,7,1.55,.287
Micah M Bowie,WSH,0,1,1.37,15,0,0,0,0,0,19.2,11,3,3,1,0,7,11,0.92,.164
Angel A Guzman,CHC,0,6,7.39,15,10,0,0,0,0,56.0,68,48,46,9,6,37,60,1.88,.308
Jon J Lester,BOS,7,2,4.76,15,15,0,0,0,0,81.1,91,43,43,7,5,43,60,1.65,.294
Kameron K Loe,TEX,3,6,5.86,15,15,1,1,0,0,78.1,105,54,51,10,1,22,34,1.62,.317
Mark M Lowe,SEA,1,0,1.93,15,0,0,0,0,0,18.2,12,4,4,1,2,9,20,1.13,.190
Tom T Mastny,CLE,0,1,5.51,15,0,0,0,5,7,16.1,17,10,10,1,1,8,14,1.53,.279
Sergio S Mitre,FLA,1,5,5.71,15,7,0,0,0,1,41.0,44,28,26,7,6,20,31,1.56,.275
Peter P Moylan,ATL,0,0,4.80,15,0,0,0,0,0,15.0,18,8,8,1,0,5,14,1.53,.290
Eric E O' Flaherty,SEA,0,0,4.09,15,0,0,0,0,0,11.0,18,9,5,2,0,6,6,2.18,.360
Yusmeiro Y Petit,FLA,1,1,9.57,15,1,0,0,0,0,26.1,46,28,28,7,0,9,20,2.09,.390
Josh J Towers,TOR,2,10,8.42,15,12,0,0,0,0,62.0,93,62,58,17,3,17,35,1.77,.343
Billy B Traber,WSH,4,3,6.44,15,8,0,0,0,0,43.1,53,33,31,5,8,14,25,1.55,.301
Brandon B Claussen,CIN,3,8,6.19,14,14,0,0,0,0,77.0,93,56,53,14,6,28,57,1.57,.301
Kyle K Davies,ATL,3,7,8.38,14,14,1,0,0,0,63.1,90,60,59,14,3,33,51,1.94,.332
Octavio O Dotel,NYY,0,0,10.80,14,0,0,0,0,0,10.0,18,13,12,2,0,11,7,2.90,.383
Nate N Field,COL,1,1,4.00,14,0,0,0,0,1,9.0,9,4,4,2,0,5,14,1.56,.257
Matt M Miller,CLE,1,0,3.45,14,0,0,0,0,0,15.2,11,6,6,2,2,9,12,1.28,.212
Horacio H Ramirez,ATL,5,5,4.48,14,14,0,0,0,0,76.1,85,42,38,6,4,31,37,1.52,.287
Bobby B Seay,DET,0,0,6.46,14,0,0,0,0,0,15.1,14,11,11,1,3,9,12,1.50,.246
Josh J Sharpless,PIT,0,0,1.50,14,0,0,0,0,0,12.0,7,2,2,0,0,11,7,1.50,.175
Jeremy J Sowers,CLE,7,4,3.57,14,14,2,2,0,0,88.1,85,36,35,10,2,20,35,1.19,.252
Robinson R Tejeda,TEX,5,5,4.28,14,14,0,0,0,0,73.2,83,40,35,10,3,32,40,1.56,.288
Dave D Williams,NYM,5,4,6.52,14,13,0,0,0,0,69.0,93,52,50,14,6,20,32,1.64,.326
Craig C Breslow,BOS,0,2,3.75,13,0,0,0,0,0,12.0,12,5,5,0,1,6,12,1.50,.261
Lenny L Di Nardo,BOS,1,2,7.85,13,6,0,0,0,0,39.0,61,35,34,6,1,20,17,2.08,.363
Adam A Eaton,TEX,7,4,5.12,13,13,0,0,0,0,65.0,78,38,37,11,4,24,43,1.57,.299
Danny D Graves,CLE,2,1,5.79,13,0,0,0,0,1,14.0,18,12,9,3,0,5,3,1.64,.305
Mike M Maroth,DET,5,2,4.19,13,9,0,0,0,0,53.2,64,26,25,11,1,16,24,1.49,.295
Joe J Mays,CIN,0,5,8.70,13,10,0,0,0,0,50.2,78,56,49,11,0,26,25,2.05,.355
Joe J Saunders,LAA,7,3,4.71,13,13,0,0,0,0,70.2,71,42,37,6,1,29,51,1.42,.264
David D Wells,SD,3,5,4.42,13,13,0,0,0,0,75.1,97,41,37,11,0,12,38,1.45,.314
Denny D Bautista,COL,0,3,5.62,12,8,0,0,0,0,41.2,47,34,26,5,4,21,27,1.63,.283
Matt M Clement,BOS,5,5,6.61,12,12,0,0,0,0,65.1,77,50,48,8,6,38,43,1.76,.291
Franklyn F German,FLA,0,0,3.00,12,0,0,0,0,1,12.0,7,4,4,1,1,14,6,1.75,.171
Jim J Hoey,BAL,0,1,10.24,12,0,0,0,0,1,9.2,14,11,11,1,2,5,6,1.97,.359
Carlos C Martinez,FLA,0,1,1.74,12,0,0,0,0,0,10.1,9,2,2,0,0,6,11,1.45,.250
Franquelis F Osoria,LAD,0,2,7.13,12,0,0,0,0,0,17.2,27,14,14,4,1,9,13,2.04,.360
Chris C Sampson,HOU,2,1,2.12,12,3,0,0,0,0,34.0,25,10,8,3,1,5,15,0.88,.205
Ty T Taubenheim,TOR,1,5,4.89,12,7,0,0,0,0,35.0,40,22,19,5,4,18,26,1.66,.282
Jason J Vargas,FLA,1,2,7.33,12,5,0,0,0,0,43.0,50,39,35,9,4,30,25,1.86,.292
Jose J Veras,NYY,0,0,4.09,12,0,0,0,1,1,11.0,8,5,5,2,0,5,6,1.18,.211
Randy R Wolf,PHI,4,0,5.56,12,12,0,0,0,0,56.2,63,37,35,13,2,33,44,1.69,.285
Jonah J Bayliss,PIT,1,1,4.30,11,0,0,0,0,0,14.2,13,7,7,1,1,11,15,1.64,.241
Chris C Booker,WSH,0,0,9.72,11,0,0,0,0,0,8.1,10,9,9,4,0,4,7,1.68,.294
Brian B Burres,BAL,0,0,2.25,11,0,0,0,0,0,8.0,6,2,2,1,0,1,6,0.88,.200
Gavin G Floyd,PHI,4,3,7.29,11,11,1,1,0,0,54.1,70,48,44,14,3,32,34,1.88,.315
Wayne W Franklin,ATL,0,0,7.04,11,0,0,0,0,0,7.2,8,6,6,2,0,6,3,1.83,.296
Edgar E Gonzalez,ARI,3,4,4.22,11,5,0,0,0,0,42.2,45,20,20,7,3,9,28,1.27,.273
Tom T Gorzelanny,PIT,2,5,3.79,11,11,0,0,0,0,61.2,50,29,26,3,4,31,40,1.31,.226
Randy R Keisler,OAK,0,0,4.50,11,0,0,0,0,0,10.0,14,5,5,3,0,2,5,1.60,.350
Juan J Mateo,CHC,1,3,5.32,11,10,0,0,0,0,45.2,51,31,27,6,3,23,35,1.62,.288
Agustin A Montero,CWS,1,0,5.14,11,0,0,0,0,0,14.0,15,10,8,3,0,2,7,1.21,.278
Royce R Ring,NYM,0,0,2.13,11,0,0,0,0,0,12.2,7,3,3,2,0,3,8,0.79,.156
Aaron A Small,NYY,0,3,8.46,11,3,0,0,0,0,27.2,42,29,26,9,1,12,12,1.95,.341
Doug D Waechter,TB,1,4,6.62,11,10,0,0,0,0,53.0,67,40,39,6,5,19,25,1.62,.310
Lance L Carter,LAD,0,1,8.49,10,0,0,0,0,1,11.2,17,11,11,1,0,8,5,2.14,.347
Bartolo B Colon,LAA,1,5,5.11,10,10,1,1,0,0,56.1,71,39,32,11,3,11,31,1.46,.306
Casey C Daigle,ARI,0,0,3.65,10,0,0,0,0,0,12.1,14,5,5,1,0,6,7,1.62,.311
Chris C Demaria,MIL,0,1,5.93,10,0,0,0,0,0,13.2,10,11,9,4,2,9,11,1.39,.200
Joey J Devine,ATL,0,0,9.95,10,0,0,0,0,1,6.1,8,7,7,1,1,9,10,2.68,.308
Brandon B Duckworth,KC,1,5,6.11,10,8,0,0,0,0,45.2,62,36,31,3,2,24,27,1.88,.332
