PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Milton M Bradley R,OAK,96,351,53,97,14,2,14,52,51,65,10,2,.276,.370,.447,.818
Alex A Cora S,BOS,96,235,31,56,7,2,1,18,19,29,6,2,.238,.312,.298,.609
Bobby B Crosby S,OAK,96,358,42,82,12,0,9,40,36,76,8,1,.229,.298,.338,.636
Julio J Franco,NYM,95,165,14,45,10,0,2,26,13,49,6,1,.273,.330,.370,.699
Rickie R Weeks Jr.,MIL,95,359,73,100,15,3,8,34,30,92,19,5,.279,.363,.404,.766
Brad B Wilkerson L,TEX,95,320,56,71,15,2,15,44,37,116,3,2,.222,.306,.422,.728
Rob R Bowen,SD,94,94,22,23,5,0,3,13,13,26,0,1,.245,.339,.394,.733
Javy J Lopez,BOS,94,342,36,86,20,1,8,35,20,76,0,0,.251,.297,.386,.683
Rocco R Baldelli C,TB,92,364,59,110,24,6,16,57,14,70,10,1,.302,.339,.533,.872
Carl C Everett D,SEA,92,308,37,70,8,0,11,33,29,57,1,3,.227,.297,.360,.658
Javier J Valentin,CIN,92,186,24,50,6,1,8,27,13,29,0,0,.269,.313,.441,.754
Russell R Branyan,SD,91,241,37,55,11,0,18,36,34,89,2,0,.228,.327,.498,.825
Alex A Cintron S,CWS,91,288,35,82,10,3,5,41,10,35,10,3,.285,.310,.392,.703
Brandon B Fahey L,BAL,91,251,36,59,8,2,2,23,23,48,3,3,.235,.307,.307,.614
Dan D Johnson,OAK,91,286,30,67,13,1,9,37,40,45,0,0,.234,.323,.381,.704
Doug D Mientkiewicz,KC,91,314,37,89,24,2,4,43,35,50,3,0,.283,.359,.411,.770
Salomon S Torres,PIT,91,5,0,1,0,0,0,0,0,3,0,0,.200,.200,.200,.400
Russ R Adams,TOR,90,251,31,55,14,1,3,28,22,41,1,2,.219,.282,.319,.600
Chris C Duncan L,STL,90,280,60,82,11,3,22,43,30,69,0,0,.293,.363,.589,.952
Damion D Easley,ARI,90,189,24,44,6,1,9,28,21,30,1,1,.233,.323,.418,.741
Jay J Gibbons D,BAL,90,343,34,95,23,0,13,46,32,48,0,0,.277,.341,.458,.799
Todd T Hollandsworth R,CIN,90,224,27,55,18,1,7,35,10,52,0,2,.246,.275,.429,.704
David D Ross,CIN,90,247,37,63,15,1,21,52,37,75,0,0,.255,.353,.579,.932
Joe J Randa,PIT,89,206,23,55,13,0,4,28,16,26,0,0,.267,.316,.388,.704
Choo C Freeman,COL,88,173,24,41,6,3,2,18,14,42,5,6,.237,.298,.341,.639
Reggie R Sanders,KC,88,325,45,80,23,1,11,49,28,86,7,7,.246,.304,.425,.729
Eliezer E Alfonzo,SF,87,286,27,76,17,2,12,39,9,74,1,0,.266,.302,.465,.767
Vinny V Castilla,COL,87,275,26,63,10,0,5,27,9,49,0,0,.229,.258,.320,.578
Jeff J Da Vanon C,ARI,87,221,38,64,12,4,5,35,31,42,10,4,.290,.371,.448,.819
Corey C Hart R,MIL,87,237,32,67,13,2,9,33,17,58,5,8,.283,.328,.468,.796
Jose J Cruz L,LAD,86,223,34,52,16,1,5,17,43,54,5,1,.233,.353,.381,.734
Robb R Quinlan,LAA,86,234,28,75,11,1,9,32,7,28,2,1,.321,.344,.491,.836
Toby T Hall,LAD,85,278,17,72,17,0,8,31,10,22,0,2,.259,.286,.406,.692
Jose J Hernandez,PHI,85,152,12,40,4,1,3,19,12,40,0,0,.263,.317,.362,.679
Chris C Duffy,PIT,84,314,46,80,14,3,2,18,19,71,26,1,.255,.317,.338,.654
Jason J Ellison L,SF,84,81,14,18,5,1,2,4,5,14,2,2,.222,.273,.383,.655
Wily Mo W Peña Pena R,BOS,84,276,36,83,15,2,11,42,20,90,0,1,.301,.349,.489,.838
Chris C Woodward,NYM,83,222,25,48,10,1,3,25,23,55,1,1,.216,.289,.311,.600
Matt M Capps,PIT,82,2,1,0,0,0,0,0,1,1,0,0,.000,.333,.000,.333
Ramon R Martinez,LAD,82,176,20,49,7,1,2,24,15,20,0,0,.278,.339,.364,.702
Miguel M Cairo,NYY,81,222,28,53,12,3,0,30,13,31,13,1,.239,.280,.320,.600
Bob B Howry,CHC,81,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Bobby B Kielty L,OAK,81,270,35,73,20,1,8,36,22,49,2,0,.270,.329,.441,.770
Dioner D Navarro,TB,81,268,28,68,9,0,6,28,31,51,2,1,.254,.332,.354,.687
Jon J Rauch,WSH,81,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Eduardo E Perez D,SEA,80,186,22,47,10,0,9,33,18,33,0,1,.253,.324,.452,.775
Jose J Vizcaino,STL,80,142,19,33,6,0,2,8,17,14,0,2,.232,.314,.317,.631
Willy W Aybar,ATL,79,243,32,68,18,0,4,30,28,36,1,2,.280,.364,.403,.767
Tony T Clark,ARI,79,132,13,26,4,0,6,16,13,40,0,0,.197,.279,.364,.642
Todd T Coffey,CIN,79,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Pablo P Ozuna L,CWS,79,189,25,62,12,2,2,17,7,16,6,6,.328,.365,.444,.809
Mike M Stanton,SF,79,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Marlon M Byrd C,WSH,78,197,28,44,8,1,5,18,22,47,3,3,.223,.317,.350,.667
Sal S Fasano,NYY,78,189,12,41,12,0,5,15,7,61,0,1,.217,.267,.360,.627
Omar O Infante,DET,78,224,35,62,11,4,4,25,14,45,3,2,.277,.325,.415,.740
Gerald G Laird,TEX,78,243,46,72,20,1,7,22,12,54,3,1,.296,.332,.473,.805
Jose J Molina,LAA,78,225,18,54,17,0,4,22,9,49,1,0,.240,.273,.369,.642
Geoff G Geary,PHI,77,5,2,1,1,0,0,1,1,3,0,0,.200,.333,.400,.733
Ross R Gload,CWS,77,156,22,51,8,2,3,18,6,15,6,0,.327,.354,.462,.815
Angel A Pagán Pagan L,CHC,77,170,28,42,6,2,5,18,15,28,4,2,.247,.306,.394,.701
Chad C Qualls,HOU,77,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Corey C Koskie,MIL,76,257,29,67,23,0,12,33,29,58,1,2,.261,.343,.490,.833
Jose J Mesa,COL,76,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Salmon D,LAA,76,211,30,56,8,2,9,27,29,44,0,2,.265,.361,.450,.811
Brad B Lidge,HOU,75,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Henry H Blanco,CHC,74,241,23,64,15,2,6,37,14,38,0,0,.266,.304,.419,.723
Will W Ohman,CHC,74,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Eric E Bruntlett,HOU,73,119,11,33,8,0,0,10,13,21,3,1,.277,.351,.345,.695
Andy A Green,ARI,73,86,15,16,4,0,1,6,13,20,1,0,.186,.293,.267,.560
Jason J Kubel D,MIN,73,220,23,53,8,0,8,26,12,45,2,0,.241,.279,.386,.665
Doug D Mirabelli,BOS,73,183,13,35,7,0,6,25,15,59,0,0,.191,.267,.328,.595
Shane S Costa R,KC,72,237,23,65,20,1,3,23,6,29,2,0,.274,.304,.405,.709
Gabe G Kapler R,BOS,72,130,21,33,7,0,2,12,14,15,1,1,.254,.340,.354,.694
Howie H Kendrick,LAA,72,267,25,76,21,1,4,30,9,44,6,0,.285,.314,.416,.730
Steve S Kline,SF,72,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jason J La Rue,CIN,72,191,22,37,5,0,8,21,27,51,1,0,.194,.317,.346,.663
Damaso D Marte,PIT,72,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Freddie F Bynum,CHC,71,136,20,35,5,5,4,12,9,44,8,4,.257,.308,.456,.764
Ryan R Church C,WSH,71,196,22,54,17,1,10,35,26,60,6,1,.276,.366,.526,.891
Aaron A Heilman,NYM,71,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dan D Wheeler,HOU,71,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ryan R Dempster,CHC,70,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Scott S Eyre,CHC,70,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ricky R Ledee,NYM,70,85,8,16,6,0,2,9,6,16,1,0,.188,.242,.329,.571
Kazuo K Matsui,COL,70,243,32,65,12,3,3,26,16,46,10,1,.267,.310,.379,.689
Jose J Guillen R,WSH,69,241,28,52,15,1,9,40,15,48,1,0,.216,.276,.398,.674
Scott S Linebrink,SD,69,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Luis L Matos,WSH,69,136,16,28,9,1,2,5,10,23,7,0,.206,.270,.331,.601
Jason J Repko C,LAD,69,130,21,33,5,1,3,16,15,24,10,4,.254,.345,.377,.722
Takashi T Saito,LAD,69,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Russ R Springer,HOU,69,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Borowski,FLA,68,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Alan A Embree,SD,68,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
John J Grabow,PIT,68,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Macay M Mc Bride,ATL,68,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ken K Ray,ATL,68,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Damian D Jackson C,WSH,67,116,16,23,6,1,4,10,12,39,1,3,.198,.295,.371,.666
Mike M Lieberthal,PHI,67,209,22,57,14,0,9,36,8,19,0,0,.273,.316,.469,.784
Jeremy J Reed C,SEA,67,212,27,46,6,5,6,17,11,31,2,3,.217,.260,.377,.637
Ryan R Spilborghs C,COL,67,167,26,48,6,3,4,21,14,30,5,2,.287,.337,.431,.768
Matt M Treanor,FLA,67,157,12,36,6,1,2,14,19,34,0,1,.229,.328,.318,.646
Luis L Vizcaino,ARI,67,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Billy B Wagner,NYM,67,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chad C Bradford,NYM,66,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brandon B Lyon,ARI,66,0,1,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
Lance L Niekro,SF,66,199,27,49,9,2,5,31,11,32,0,0,.246,.286,.387,.673
Jonathan J Broxton,LAD,65,2,0,0,0,0,0,0,1,2,0,0,.000,.333,.000,.333
Chad C Cordero,WSH,65,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Chris C Coste,PHI,65,198,25,65,14,0,7,32,10,31,0,0,.328,.376,.505,.881
Bubba B Crosby R,NYY,65,87,9,18,3,1,1,6,4,21,3,1,.207,.258,.299,.557
Roberto R Hernandez,NYM,65,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Braden B Looper,STL,65,2,0,1,1,0,0,0,0,0,0,0,.500,.500,1.000,1.500
Tom T Martin,COL,65,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Trever T Miller,HOU,65,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Luke L Scott,HOU,65,214,31,72,19,6,10,37,30,43,2,1,.336,.426,.621,1.047
Yorvit Y Torrealba,COL,65,223,23,55,16,3,7,43,11,49,4,3,.247,.293,.439,.732
David D Weathers,CIN,65,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Brian B Fuentes,COL,64,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Herges,FLA,64,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Inglett,CLE,64,201,26,57,8,3,2,21,14,39,5,1,.284,.332,.383,.715
Ray R King,COL,64,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Roberto R Novoa,CHC,64,5,0,1,1,0,0,1,0,2,0,0,.200,.200,.400,.600
Nick N Green,NYY,63,114,12,21,5,0,2,4,11,40,1,4,.184,.262,.281,.543
Aaron A Guiel R,NYY,63,132,25,32,6,0,7,18,14,31,2,1,.242,.338,.447,.785
Chad C Paronto,ATL,63,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Derrick D Turnbow,MIL,63,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Aaron A Fultz,PHI,62,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Alexis A Gomez L,DET,62,103,17,28,5,2,1,6,6,21,4,0,.272,.318,.388,.706
Trevor T Hoffman,SD,62,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Todd T Pratt,ATL,62,135,14,28,6,0,4,19,12,43,1,0,.207,.272,.341,.612
Jason J Tyner L,MIN,62,218,29,68,5,2,0,18,11,18,4,2,.312,.345,.353,.698
Ryan R Doumit,PIT,61,149,15,31,9,0,6,17,15,42,0,0,.208,.322,.389,.711
Pedro P Feliciano,NYM,61,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Ryan R Franklin,CIN,61,4,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Luis L Gonzalez,COL,61,149,7,36,9,1,2,14,4,27,1,1,.242,.269,.356,.625
Todd T Greene,SF,61,159,16,46,12,2,2,17,10,45,0,0,.289,.335,.428,.763
Todd T Linden L,SF,61,77,15,21,4,2,2,5,9,20,1,0,.273,.356,.455,.811
Chris C Snyder,ARI,61,184,19,51,9,0,6,32,22,39,0,0,.277,.349,.424,.773
Gary G Bennett,STL,60,157,13,35,5,0,4,22,11,30,0,0,.223,.274,.331,.605
Jose J Capellan,MIL,60,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Rheal R Cormier,CIN,60,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Robert R Fick,WSH,60,128,14,34,4,0,2,9,10,24,1,1,.266,.324,.344,.668
Randy R Flores,STL,60,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Josh J Hancock,STL,60,6,0,0,0,0,0,0,1,6,0,0,.000,.143,.000,.143
Gary G Majewski,CIN,60,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mike M Sweeney D,KC,60,217,23,56,15,0,8,33,28,48,2,0,.258,.349,.438,.787
Rick R White,PHI,60,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eric E Young Sr.,TEX,60,138,20,28,6,1,3,15,14,17,8,2,.203,.280,.326,.606
Joe J Beimel,LAD,59,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Stephen S Drew,ARI,59,209,27,66,13,7,5,23,14,50,2,0,.316,.357,.517,.874
Jorge J Julio,ARI,59,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Ramon E R Ramirez,COL,59,4,0,2,0,0,0,0,0,2,0,0,.500,.500,.500,1.000
Luis Antonio L Rodriguez,MIN,59,115,11,27,4,0,2,6,14,16,0,0,.235,.315,.322,.637
Ben B Johnson L,SD,58,120,19,30,5,2,4,12,14,36,3,0,.250,.333,.425,.758
Josh J Paul,TB,58,146,15,38,9,0,1,8,14,39,1,2,.260,.327,.342,.670
Adam A Wainwright,STL,58,6,2,3,1,0,1,1,0,0,0,0,.500,.500,1.167,1.667
Jason J Isringhausen,STL,57,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kendrys K Morales,LAA,57,197,21,46,10,1,5,22,17,28,1,1,.234,.293,.371,.664
Antonio A Perez,OAK,57,98,10,10,5,1,1,8,10,44,0,1,.102,.185,.204,.389
Carlos C Quentin R,ARI,57,166,23,42,13,3,9,32,15,34,1,0,.253,.342,.530,.872
Chris C Roberson L,PHI,57,41,9,8,0,1,0,1,0,9,3,0,.195,.214,.244,.458
Paul P Bako,KC,56,153,7,32,3,0,0,10,11,46,0,0,.209,.261,.229,.489
Brandon B Medders,ARI,56,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Lastings L Milledge,NYM,56,166,14,40,7,2,4,22,12,39,1,2,.241,.310,.380,.689
Ryan R Shealy,KC,56,202,31,56,12,1,7,37,15,54,1,1,.277,.333,.450,.784
Oscar O Villarreal,ATL,56,7,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Vance V Wilson,DET,56,152,18,43,9,0,5,18,2,33,0,4,.283,.304,.441,.745
Chris C Gomez,BAL,55,132,14,45,7,0,2,17,7,11,1,2,.341,.387,.439,.827
Tom T Gordon,PHI,55,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eli E Marrero,NYM,55,93,11,19,4,0,6,15,15,31,5,0,.204,.324,.441,.765
Randy R Messenger,FLA,55,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Brian B Shouse,MIL,55,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Thorman L,ATL,55,128,13,30,11,0,5,14,5,21,1,0,.234,.263,.438,.701
Cesar C Izturis S,CHC,54,192,14,47,9,1,1,18,12,14,1,4,.245,.295,.318,.612
Tyler T Yates,ATL,54,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Danys D Baez,ATL,53,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eric E Munson,HOU,53,141,10,28,6,0,5,19,11,32,0,0,.199,.269,.348,.617
Ryan R Theriot,CHC,53,134,34,44,11,3,3,16,17,18,13,2,.328,.412,.522,.934
Matt M Kemp C,LAD,52,154,30,39,7,1,7,23,9,53,6,0,.253,.289,.448,.737
Dan D Kolb,MIL,52,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Arthur A Rhodes,PHI,52,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ben B Zobrist S,TB,52,183,10,41,6,2,2,18,10,26,2,3,.224,.260,.311,.572
Jon J Adkins,SD,51,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Michael M Gonzalez,PIT,51,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tyler T Johnson,STL,51,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Hideki H Matsui L,NYY,51,172,32,52,9,0,8,29,27,23,1,0,.302,.393,.494,.887
Tony T Batista,MIN,50,178,24,42,12,0,5,21,15,27,0,1,.236,.303,.388,.690
Ryan R Garko,CLE,50,185,28,54,12,0,7,45,14,37,0,0,.292,.359,.470,.829
Derrek D Lee,CHC,50,175,30,50,9,0,8,30,25,41,8,4,.286,.368,.474,.842
Andy A Marte,CLE,50,164,20,37,15,1,5,23,13,38,0,0,.226,.287,.421,.707
B. J. B Upton,TB,50,175,20,43,5,0,1,10,13,40,11,3,.246,.302,.291,.593
Shin- Soo S Choo R,CLE,49,157,23,44,12,3,3,22,18,50,5,3,.280,.360,.452,.812
Chris C Denorfia R,CIN,49,106,14,30,6,0,1,7,11,21,1,1,.283,.356,.368,.724
Adam A Melhuse,OAK,49,128,10,28,8,0,4,18,9,34,0,1,.219,.273,.375,.648
Saul S Rivera,WSH,49,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Jason J Smith,COL,49,99,9,26,1,0,5,13,7,29,3,0,.263,.324,.424,.748
Brian B Jordan,ATL,48,91,11,21,2,0,3,10,7,23,0,0,.231,.287,.352,.639
James J Loney,LAD,48,102,20,29,6,5,4,18,8,10,1,0,.284,.342,.559,.901
Ryan R Madson,PHI,48,33,3,6,1,0,0,2,1,13,0,0,.182,.206,.212,.418
Tommy T Murphy C,LAA,48,70,12,16,4,1,1,6,5,21,4,1,.229,.276,.357,.634
Taylor T Tankersley,FLA,48,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Dmitri D Young,DET,48,172,19,43,4,1,7,23,11,39,1,1,.250,.293,.407,.700
Chris C Aguila R,FLA,47,95,5,22,8,1,0,7,9,26,2,1,.232,.298,.337,.635
Kevin K Correia,SF,47,12,1,1,0,0,0,0,0,7,0,0,.083,.083,.083,.167
Willie W Harris C,BOS,47,45,17,7,2,0,0,1,4,11,6,3,.156,.250,.200,.450
Mike M Matheny,SF,47,160,10,37,8,0,3,18,9,30,0,0,.231,.276,.338,.613
Mike M Redmond,MIN,47,179,20,61,13,0,0,23,4,18,0,0,.341,.365,.413,.778
Sandy S Alomar,CWS,46,108,8,30,8,0,1,17,3,14,0,0,.278,.292,.380,.672
Mike M Rivera,MIL,46,142,16,38,9,0,6,24,10,21,0,0,.268,.325,.458,.783
Jason J Marquis,STL,45,78,8,14,4,1,0,5,2,14,0,0,.179,.210,.256,.466
Quinton Q Mc Cracken,CIN,45,53,5,11,1,1,1,2,4,9,2,0,.208,.263,.321,.584
Cla C Meredith,SD,45,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Duaner D Sanchez,NYM,45,1,1,0,0,0,0,0,0,1,0,0,.000,.500,.000,.500
Shannon S Stewart L,MIN,44,174,21,51,5,1,2,21,14,19,3,1,.293,.347,.368,.715
Brett B Tomko,LAD,44,25,2,3,0,0,0,0,1,13,0,0,.120,.154,.120,.274
David D Aardsma,CHC,43,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bill B Bray,CIN,43,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Franklin F Gutierrez R,CLE,43,136,21,37,9,0,1,8,3,28,0,0,.272,.288,.360,.648
Darren D Oliver,NYM,43,15,2,2,1,0,0,2,1,7,0,0,.133,.188,.200,.388
Jorge J Piedra,COL,43,59,4,10,2,0,3,10,3,22,1,0,.169,.222,.356,.578
Ramon R Santiago S,DET,43,80,9,18,1,1,0,3,1,14,2,0,.225,.244,.263,.506
Jorge J Sosa,STL,43,24,4,3,0,0,3,3,2,11,0,0,.125,.192,.500,.692
Bernie B Castro,WSH,42,110,18,25,1,3,0,10,9,18,7,2,.227,.286,.291,.577
Eric E Reed C,FLA,42,41,6,4,0,0,0,0,2,10,3,1,.098,.178,.098,.275
Jose J Valverde,ARI,42,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Nelson N Cruz R,TEX,41,130,15,29,3,0,6,22,7,32,1,0,.223,.261,.385,.646
Kevin K Frandsen,SF,41,93,12,20,4,0,2,7,3,14,0,1,.215,.284,.323,.607
Kelly K Shoppach,CLE,41,110,7,27,6,0,3,16,8,45,0,0,.245,.297,.382,.678
Kelly K Stinnett,NYM,41,91,6,19,3,0,1,9,5,33,0,0,.209,.258,.275,.532
Brad B Thompson,STL,41,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Scott S Williamson,SD,41,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Michael M Wuertz,CHC,41,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Greg G Aquino,ARI,40,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Danny D Ardoin,BAL,40,122,14,22,5,1,0,3,9,33,0,0,.180,.254,.238,.491
Armando A Benitez,SF,40,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Cassidy,SD,40,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Ramon R Castro,NYM,40,126,13,30,7,0,4,12,15,40,0,0,.238,.322,.389,.711
Darin D Erstad C,LAA,40,95,8,21,8,1,0,5,6,18,1,1,.221,.279,.326,.605
Dallas D Mc Pherson,LAA,40,115,16,30,4,0,7,13,6,40,1,0,.261,.298,.478,.776
Tony T Pena S,ATL,40,44,12,10,2,0,1,3,2,10,0,0,.227,.261,.341,.602
Matthew M Le Croy,WSH,39,67,5,16,3,0,2,9,11,17,0,0,.239,.350,.373,.723
David D Newhan C,BAL,39,131,14,33,4,0,4,18,7,22,4,2,.252,.294,.374,.668
Gary G Sheffield R,NYY,39,151,22,45,5,0,6,25,13,16,5,1,.298,.355,.450,.806
Humberto H Cota,PIT,38,100,5,19,1,0,0,5,8,26,0,0,.190,.248,.200,.448
Fernando F Nieve,HOU,38,16,0,2,0,0,0,1,2,8,0,0,.125,.222,.125,.347
Terrmel T Sledge,SD,38,70,7,16,3,0,2,7,8,17,0,0,.229,.308,.357,.665
J. T. J Snow,BOS,38,44,5,9,0,0,0,4,8,8,0,0,.205,.340,.205,.544
Matt M Wise,MIL,38,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Dave D Borkowski,HOU,37,5,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Ramon R Ortiz,WSH,37,56,5,6,0,0,1,3,3,26,0,0,.107,.153,.161,.313
Jeremy J Accardo,SF,36,5,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Clay C Hensley,SD,36,48,2,4,1,0,0,2,3,28,0,0,.083,.137,.104,.241
Kent K Mercker,CIN,36,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Andy A Pettitte,HOU,36,62,4,12,3,0,1,5,1,19,0,0,.194,.206,.290,.497
Mike M Remlinger,ATL,36,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Chris C Snelling R,SEA,36,96,14,24,6,1,3,8,13,38,2,1,.250,.360,.427,.787
Chris C Widger,BAL,36,93,6,16,3,0,1,9,11,24,0,0,.172,.255,.237,.491
Manny M Corpas,COL,35,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
J. J Hardy S,MIL,35,128,13,31,5,0,5,14,10,23,1,1,.242,.295,.398,.693
Brad B Hennessey,SF,35,27,1,6,1,0,0,0,0,9,0,0,.222,.222,.259,.482
Livan L Hernandez,ARI,35,68,6,14,5,0,1,6,1,7,0,0,.206,.217,.324,.541
Rene R Rivera,SEA,35,99,8,15,4,0,2,4,3,29,1,0,.152,.184,.253,.437
Ian I Snell,PIT,35,54,2,3,1,0,0,2,2,28,0,0,.056,.089,.074,.163
Brian B Sweeney,SD,35,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Michael M Tucker,NYM,35,56,3,11,4,0,1,6,16,14,2,0,.196,.378,.321,.700
Carlos C Zambrano,CHC,35,73,9,11,0,0,6,11,1,27,1,0,.151,.160,.397,.557
Bronson B Arroyo,CIN,34,81,5,9,3,0,2,6,3,31,0,0,.111,.143,.222,.365
Erick E Aybar S,LAA,34,40,5,10,1,1,0,2,0,8,1,0,.250,.250,.325,.575
Chris C Capuano,MIL,34,68,3,8,1,0,0,3,2,35,0,0,.118,.143,.132,.275
Aaron A Harang,CIN,34,74,1,8,0,0,0,2,1,35,0,0,.108,.132,.108,.240
Tim T Hudson,ATL,34,63,4,6,1,0,0,3,2,18,0,0,.095,.123,.111,.234
Logan L Kensing,FLA,34,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Ricky R Nolasco,FLA,34,41,2,7,0,0,1,5,2,19,0,0,.171,.209,.244,.453
Ramon R Vázquez,CLE,34,67,11,14,2,0,1,8,6,18,0,0,.209,.267,.284,.550
Jamey J Wright,SF,34,47,4,12,2,0,0,1,0,11,0,0,.255,.255,.298,.553
Andres A Blanco S,KC,33,87,9,21,4,1,0,9,5,14,0,1,.241,.290,.310,.601
Dave D Bush,MIL,33,62,6,11,3,0,0,9,0,25,0,0,.177,.190,.226,.416
Doug D Davis,MIL,33,65,5,3,0,0,0,2,1,22,0,0,.046,.075,.046,.121
Zach Z Duke,PIT,33,68,2,13,3,0,0,7,1,32,0,0,.191,.203,.235,.438
Alex A Escobar C,WSH,33,87,14,31,3,2,4,18,8,18,2,0,.356,.394,.575,.969
Tim T Hamulack,LAD,33,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
