PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Mark M Johnson,PIT,79,221,32,46,6,1,13,28,37,66,5,2,.208,.326,.421,.746
Chris C Jones,NYM,79,182,33,51,6,2,8,31,13,45,2,1,.280,.327,.467,.794
Mike M Aldrete,CAL,78,149,19,40,8,0,4,24,19,31,0,0,.268,.349,.403,.752
Tim T Bogar S,NYM,78,145,17,42,7,0,1,21,9,25,1,0,.290,.329,.359,.688
Mark M Grudzielanek S,MON,78,269,27,66,12,2,1,20,14,47,8,3,.245,.300,.316,.616
Brian L. B Hunter C,HOU,78,321,52,97,14,5,2,28,21,52,24,7,.302,.346,.396,.742
Jerry J Browne,FLA,77,184,21,47,4,0,1,17,25,20,1,1,.255,.346,.293,.639
Dave D Clark L,PIT,77,196,30,55,6,0,4,24,24,38,3,3,.281,.359,.372,.731
Jim J Leyritz,NYY,77,264,37,71,12,0,7,37,37,73,1,1,.269,.374,.394,.768
Kelly K Stinnett,NYM,77,196,23,43,8,1,4,18,29,65,2,0,.219,.338,.332,.669
Ozzie O Timmons L,CHC,77,171,30,45,10,1,8,28,13,32,3,0,.263,.314,.474,.787
Curt C Leskanic,COL,76,7,1,1,0,0,0,0,0,1,0,0,.143,.143,.143,.286
Matt M Merullo,MIN,76,195,19,55,14,1,1,27,14,27,0,1,.282,.335,.379,.714
Phil P Plantier L,SD,76,216,33,55,6,0,9,34,28,48,1,1,.255,.339,.407,.746
Danny D Sheaffer,STL,76,208,24,48,10,1,5,30,23,38,0,0,.231,.306,.361,.667
Matt M Williams,SF,76,283,53,95,17,1,23,65,30,58,2,0,.336,.399,.647,1.046
Rafael R Belliard S,ATL,75,180,12,40,2,1,0,7,6,28,2,2,.222,.255,.244,.500
Phil P Clark,SD,75,97,12,21,3,0,2,7,8,18,0,2,.216,.278,.309,.587
Ryan R Thompson C,NYM,75,267,39,67,13,0,7,31,19,77,3,1,.251,.306,.378,.684
Candy C Maldonado L,TEX,74,190,28,50,16,0,9,30,32,50,1,2,.263,.370,.489,.860
Doug D Strange,SEA,74,155,19,42,9,2,2,21,10,25,0,3,.271,.323,.394,.717
Alan A Trammell S,DET,74,223,28,60,12,0,2,23,27,19,3,1,.269,.345,.350,.695
Jorge J Fabregas,CAL,73,227,24,56,10,0,1,22,17,28,0,2,.247,.298,.304,.602
Felix F Fermin S,SEA,73,200,21,39,6,0,0,15,6,6,2,0,.195,.232,.225,.457
Dave D Gallagher,CAL,73,173,13,53,13,0,1,12,18,21,0,0,.306,.370,.399,.769
Bip B Roberts L,SD,73,296,40,90,14,0,2,25,17,36,20,2,.304,.346,.372,.718
Tommy T Gregg,FLA,72,156,20,37,5,0,6,20,16,33,3,1,.237,.313,.385,.697
Ken K Griffey C,SEA,72,260,52,67,7,0,17,42,52,53,4,2,.258,.379,.481,.860
Bob B Hamelin D,KC,72,208,20,35,7,1,7,25,26,56,0,1,.168,.278,.313,.590
Norberto N Martin,CWS,72,160,17,43,7,4,2,17,3,25,5,0,.269,.281,.400,.681
Gary G Varsho,PHI,72,103,7,26,1,1,0,11,7,17,2,0,.252,.310,.282,.591
Dave D Veres,HOU,72,5,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Dan D Masteller,MIN,71,198,21,47,12,0,3,21,18,19,1,2,.237,.303,.343,.646
Steve S Reed,COL,71,3,0,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667
Kirk K Gibson D,DET,70,227,37,59,12,2,9,35,33,61,9,2,.260,.358,.449,.808
Dave D Hollins R,BOS,70,218,48,49,12,2,7,26,57,45,1,1,.225,.391,.394,.785
Jose J Oliva,STL,70,183,15,26,5,0,7,20,12,46,0,0,.142,.202,.284,.486
Lance L Parrish,TOR,70,178,15,36,9,0,4,22,15,52,0,0,.202,.265,.320,.586
Chip C Hale,MIN,69,103,10,27,4,0,2,18,11,20,0,0,.262,.333,.359,.693
Mike M Mordecai,ATL,69,75,10,21,6,0,3,11,9,16,0,0,.280,.353,.480,.833
Yorkis Y Perez,FLA,69,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mike M Benjamin,SF,68,186,19,41,6,0,3,12,8,51,11,1,.220,.256,.301,.558
Damon D Buford L,NYM,68,168,30,34,5,0,4,14,25,35,10,8,.202,.318,.304,.622
Darren D Holmes,COL,68,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Johnson,SD,68,207,20,52,9,0,3,29,11,39,0,0,.251,.287,.338,.625
Todd T Jones,HOU,68,5,1,1,1,0,0,0,0,1,0,0,.200,.200,.400,.600
Mike M Perez,CHC,68,4,1,0,0,0,0,0,2,4,0,0,.000,.333,.000,.333
Scott S Fletcher,DET,67,182,19,42,10,1,1,17,19,27,1,0,.231,.312,.313,.625
Chris C Gwynn,LA,67,84,8,18,3,2,1,10,6,23,0,0,.214,.272,.333,.605
Willie W Mc Gee R,BOS,67,200,32,57,11,3,2,15,9,41,5,2,.285,.311,.400,.711
Greg G Mc Michael,ATL,67,6,0,0,0,0,0,0,1,4,0,0,.000,.143,.000,.143
Charlie C O' Brien,ATL,67,198,18,45,7,0,9,23,29,40,0,1,.227,.343,.399,.742
Sandy S Alomar,CLE,66,203,32,61,6,0,10,35,7,26,3,1,.300,.332,.478,.810
Alvaro A Espinoza,CLE,66,143,15,36,4,0,2,17,2,16,0,2,.252,.264,.322,.585
Jeff J Huson,BAL,66,161,24,40,4,2,1,19,15,20,5,4,.248,.315,.317,.631
Jeff J Reed,SF,66,113,12,30,2,0,0,9,20,17,0,0,.265,.376,.283,.659
Tom T Lampkin,SF,65,76,8,21,2,0,1,9,9,8,2,0,.276,.360,.342,.703
Gerald G Perry,STL,65,79,4,13,4,0,0,5,6,12,0,0,.165,.224,.215,.439
Rick R Wilkins,HOU,65,202,30,41,3,0,7,19,46,61,0,0,.203,.351,.322,.672
Mark M Wohlers,ATL,65,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Hector H Carrasco,CIN,64,7,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Bill B Haselman,BOS,64,152,22,37,6,1,5,23,17,30,0,2,.243,.322,.395,.717
Tim T Laker,MON,64,141,17,33,8,1,3,20,14,38,0,1,.234,.306,.369,.674
Mike M Munoz,COL,64,2,1,1,1,0,0,1,2,1,0,0,.500,.750,1.000,1.750
Pat P Borders,HOU,63,178,15,37,8,1,4,13,9,29,0,0,.208,.246,.331,.577
Jason J Christiansen,PIT,63,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Darnell D Coles,STL,63,138,13,31,7,0,3,16,16,20,0,0,.225,.316,.341,.657
Ray R Holbert S,SD,63,73,11,13,2,1,2,5,8,20,4,0,.178,.277,.315,.592
Gary G Sheffield R,FLA,63,213,46,69,8,0,16,46,55,45,19,4,.324,.467,.587,1.054
Bill B Spiers,NYM,63,72,5,15,2,1,0,11,12,15,0,1,.208,.314,.264,.578
Jesus J Tavarez C,FLA,63,190,31,55,6,2,2,13,16,27,7,5,.289,.346,.374,.720
Ricky R Bottalico,PHI,62,5,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Lenny L Dykstra C,PHI,62,254,37,67,15,1,2,18,33,28,10,5,.264,.353,.354,.707
Sandy S Martinez,TOR,62,191,12,46,12,0,2,25,7,45,0,0,.241,.270,.335,.605
Robb R Nen,FLA,62,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tom T Pagnozzi,STL,62,219,17,47,14,1,2,15,11,31,0,1,.215,.254,.315,.569
Tim T Scott,MON,62,4,0,1,0,0,0,0,0,2,0,0,.250,.250,.250,.500
Franklin F Stubbs,DET,62,116,13,29,11,0,2,19,19,27,0,1,.250,.358,.397,.754
Michael M Tucker L,KC,62,177,23,46,10,0,4,17,18,51,2,3,.260,.332,.384,.716
Allen A Battle,STL,61,118,13,32,5,0,0,2,15,26,3,3,.271,.358,.314,.672
Mike M Huff C,TOR,61,138,14,32,9,1,1,9,22,21,1,1,.232,.337,.333,.671
Heathcliff H Slocumb,PHI,61,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rod R Beck,SF,60,3,0,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667
Brad B Clontz,ATL,59,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Midre M Cummings,PIT,59,152,13,37,7,1,2,15,13,30,1,0,.243,.303,.342,.645
Chris C Donnels,BOS,59,121,17,32,2,2,2,13,12,24,0,0,.264,.328,.364,.692
Xavier X Hernandez,CIN,59,8,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Tony T Longmire,PHI,59,104,21,37,7,0,3,19,11,19,1,1,.356,.419,.510,.928
Jeff J Parrett,STL,59,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Mel M Rojas,MON,59,6,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Todd T Worrell,LA,59,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Jerry J Dipoto,NYM,58,5,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Angelo A Encarnacion,PIT,58,159,18,36,7,2,2,10,13,28,1,1,.226,.285,.333,.618
Tony T Fossas,STL,58,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dan D Miceli,PIT,58,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Lyle L Mouton R,CWS,58,179,23,54,16,0,5,27,19,46,1,0,.302,.373,.475,.848
Dan D Plesac,PIT,58,4,0,1,0,0,0,0,0,3,0,0,.250,.250,.250,.500
Jeff J Treadway,MON,58,67,6,14,2,1,0,13,5,4,0,1,.209,.264,.269,.532
Jeffrey J Hammonds R,BAL,57,178,18,43,9,1,4,23,9,30,4,2,.242,.279,.371,.650
Scott S Hemond,STL,57,118,11,17,1,0,3,9,12,31,0,0,.144,.233,.229,.462
Terry T Mathews,FLA,57,13,2,6,2,0,0,3,0,4,0,0,.462,.462,.615,1.077
Randy R Myers,CHC,57,0,0,0,0,0,0,1,1,0,0,0,.000,1.000,.000,1.000
Jeff J Brantley,CIN,56,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Rich R De Lucia,STL,56,10,1,2,0,0,0,0,1,3,0,0,.200,.273,.200,.473
Jim J Dougherty,HOU,56,8,1,1,0,0,0,0,0,2,0,0,.125,.125,.125,.250
Bryan B Hickerson,COL,56,3,1,2,0,1,0,3,1,0,0,0,.667,.750,1.333,2.083
Dave D Silvestri,MON,56,93,16,21,6,0,3,11,13,36,2,0,.226,.321,.387,.708
Kevin K Young,PIT,56,181,13,42,9,0,6,22,8,53,1,3,.232,.268,.381,.649
Edgar E Caceres,KC,55,117,13,28,6,2,1,17,8,15,2,2,.239,.291,.350,.642
Mike M Dyer,PIT,55,7,1,4,0,0,0,1,0,2,0,0,.571,.571,.571,1.143
Trevor T Hoffman,SD,55,2,1,1,1,0,0,2,0,1,0,0,.500,.500,1.000,1.500
Jeff J Mc Curry,PIT,55,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Esteban E Beltre S,TEX,54,92,7,20,8,0,0,7,4,15,0,0,.217,.250,.304,.554
Jason J Giambi,OAK,54,176,27,45,7,0,6,25,28,31,2,1,.256,.364,.398,.761
Ron R Tingley,DET,54,124,14,28,8,1,4,18,15,38,0,1,.226,.307,.403,.710
Mitch M Webster,LA,54,56,6,10,1,1,1,3,4,14,0,0,.179,.246,.286,.532
Leo L Gomez,BAL,53,127,16,30,5,0,4,12,18,23,0,1,.236,.336,.370,.706
Craig C Grebeck S,CWS,53,154,19,40,12,0,1,18,21,23,0,0,.260,.360,.357,.717
Joe J Vitiello D,KC,53,130,13,33,4,0,7,21,8,25,0,0,.254,.317,.446,.763
Shawn S Barton,SF,52,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Bautista,SF,52,18,0,0,0,0,0,0,1,9,0,0,.000,.053,.000,.053
Darren D Bragg L,SEA,52,145,20,34,5,1,3,12,18,37,9,0,.234,.331,.345,.676
Dave D Burba,CIN,52,15,2,1,0,0,0,0,3,9,0,0,.067,.222,.067,.289
Ricky R Gutierrez S,HOU,52,156,22,43,6,0,0,12,10,33,5,0,.276,.321,.314,.636
Tom T Henke,STL,52,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Phil P Hiatt R,KC,52,113,11,23,6,0,4,12,9,37,1,0,.204,.262,.363,.625
Herbert H Perry,CLE,52,162,23,51,13,1,3,23,13,28,1,3,.315,.376,.463,.839
John J Wehner,PIT,52,107,13,33,0,3,0,5,10,17,3,1,.308,.361,.364,.726
Domingo D Cedeno S,TOR,51,161,18,38,6,1,4,14,10,35,0,1,.236,.289,.360,.649
Archi A Cianfrocco,SD,51,118,22,31,7,0,5,31,11,28,0,2,.263,.333,.449,.782
Steve S Decker,FLA,51,133,12,30,2,1,3,13,19,22,1,0,.226,.318,.323,.642
Doug D Henry,NYM,51,1,1,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Toby T Borland,PHI,50,5,1,1,0,0,0,1,0,1,0,0,.200,.167,.200,.367
Jeff J Shaw,MON,50,6,2,0,0,0,0,0,2,4,0,0,.000,.250,.000,.250
Mike M Simms,HOU,50,121,14,31,4,0,9,24,13,28,1,2,.256,.341,.512,.853
Mario M Diaz,FLA,49,87,5,20,3,0,1,6,1,12,0,0,.230,.239,.299,.538
Lenny L Webster,PHI,49,150,18,40,9,0,4,14,16,27,0,0,.267,.337,.407,.744
Pedro P Astacio,LA,48,24,0,3,1,0,0,0,1,9,0,0,.125,.160,.167,.327
John J Franco,NYM,48,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Curtis C Pride L,MON,48,63,10,11,1,0,0,2,5,16,3,2,.175,.235,.190,.426
Alex A Rodriguez S,SEA,48,142,15,33,6,2,5,19,6,42,4,2,.232,.264,.408,.672
Eric E Anthony R,CIN,47,134,19,36,6,0,5,23,13,30,2,1,.269,.327,.425,.752
Johnny J Damon C,KC,47,188,32,53,11,5,3,23,12,22,7,0,.282,.324,.441,.765
Bryce B Florie,SD,47,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Phil P Nevin L,DET,47,156,13,28,4,1,2,13,18,40,1,0,.179,.281,.256,.537
Randy R Veres,FLA,47,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rikkert R Faneyte C,SF,46,86,7,17,4,1,0,4,11,27,1,0,.198,.289,.267,.556
Reggie R Jefferson D,BOS,46,121,21,35,8,0,5,26,9,24,0,0,.289,.333,.479,.813
Michael M La Valliere,CWS,46,98,7,24,6,0,1,19,9,15,0,0,.245,.303,.337,.640
Andy A Tomberlin R,OAK,46,85,15,18,0,0,4,10,5,22,4,1,.212,.256,.353,.608
Dave D Winfield,CLE,46,115,11,22,5,0,2,4,14,26,1,0,.191,.285,.287,.572
Greg G Harris,MON,45,3,0,1,1,0,0,0,0,1,0,0,.333,.333,.667,1.000
Carlos C Hernandez,LA,45,94,3,14,1,0,2,8,7,25,0,0,.149,.216,.223,.439
Chris C Hook,SF,45,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Randy R Knorr,TOR,45,132,18,28,8,0,3,16,11,28,0,0,.212,.273,.341,.614
John J Kruk D,CWS,45,159,13,49,7,0,2,23,26,33,0,1,.308,.399,.390,.789
Marc M Newfield L,SD,45,140,13,33,8,1,4,21,5,24,0,0,.236,.267,.393,.660
Henry H Rodriguez,MON,45,138,13,33,4,1,2,15,11,28,0,1,.239,.293,.326,.619
Garey G Ingram,LA,44,55,5,11,2,0,0,3,9,8,3,0,.200,.313,.236,.549
Jose J Lind,CAL,44,140,9,33,5,0,0,7,6,12,0,1,.236,.267,.271,.539
Chuck C Mc Elroy,CIN,44,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ozzie O Smith S,STL,44,156,16,31,5,1,0,11,17,12,4,3,.199,.282,.244,.526
Turner T Ward L,MIL,44,129,19,34,3,1,4,16,14,21,6,1,.264,.338,.395,.733
Brian B Williams,SD,44,14,1,1,1,0,0,0,0,4,0,0,.071,.071,.143,.214
Mike M Gallego,OAK,43,120,11,28,0,0,0,8,9,24,0,1,.233,.292,.233,.526
Tom T Marsh L,PHI,43,109,13,32,3,1,3,15,4,25,0,1,.294,.316,.422,.738
Andy A Stankiewicz S,HOU,43,52,6,6,1,0,0,7,12,19,4,2,.115,.281,.135,.416
Turk T Wendell,CHC,43,7,0,0,0,0,0,0,1,5,0,0,.000,.125,.000,.125
Rich R Aude,PIT,42,109,10,27,8,0,2,19,6,20,1,2,.248,.287,.376,.663
Larry L Casian,CHC,42,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Freddy F Garcia,PIT,42,57,5,8,1,1,0,1,8,17,0,1,.140,.246,.193,.439
Chris C James,BOS,42,82,8,22,4,0,2,8,7,14,1,0,.268,.326,.390,.716
Mike M Walker,CHC,42,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Rene R Arocha,STL,41,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
David D Bell,STL,41,146,13,36,7,2,2,19,4,25,1,2,.247,.275,.363,.638
Pedro P Borbon,ATL,41,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Steve S Buechele,TEX,41,130,10,23,2,0,1,9,15,22,0,0,.177,.262,.215,.478
Milt M Cuyler L,DET,41,88,15,18,1,4,0,5,8,16,2,1,.205,.271,.307,.578
Todd T Hollandsworth C,LA,41,103,16,24,2,0,5,13,10,29,2,1,.233,.304,.398,.702
Luis L Ortiz,TEX,41,108,10,25,5,2,1,18,6,18,0,1,.231,.270,.343,.612
Tomas T Perez S,TOR,41,98,12,24,3,1,1,8,7,18,0,1,.245,.292,.327,.619
Tim T Spehr,MON,41,35,4,9,5,0,1,3,6,7,0,0,.257,.366,.486,.852
Willie W Blair,SD,40,24,2,0,0,0,0,1,1,17,0,0,.000,.040,.000,.040
Roger R Cedeno L,LA,40,42,4,10,2,0,0,3,3,10,1,0,.238,.283,.286,.568
Russ R Davis,NYY,40,98,14,27,5,2,2,12,10,26,0,0,.276,.349,.429,.777
Dean D Hartgraves,HOU,40,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Gil G Heredia,MON,40,33,1,6,0,0,0,2,1,3,0,0,.182,.206,.182,.388
Brian R. B Hunter,CIN,40,79,9,17,6,0,1,9,11,21,2,1,.215,.312,.329,.641
Michael M Jackson,CIN,40,4,0,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500
Gregg G Zaun,BAL,40,104,18,27,5,0,3,14,16,14,1,1,.260,.358,.394,.753
Roger R Bailey,COL,39,16,2,2,0,0,0,1,1,3,0,0,.125,.176,.125,.302
Mark M Gardner,FLA,39,21,1,4,0,0,0,1,0,6,0,0,.190,.190,.190,.381
Antonio A Osuna,LA,39,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Stairs L,BOS,39,88,8,23,7,1,1,17,4,14,0,1,.261,.298,.398,.696
Derrick D White,DET,39,48,3,9,2,0,0,2,0,7,1,0,.188,.188,.229,.417
Eric E Helfand,OAK,38,86,9,14,2,1,0,7,11,25,0,0,.163,.265,.209,.475
Andres A Berumen,SD,37,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Doug D Brocail,HOU,37,16,3,4,0,1,0,1,0,5,0,0,.250,.250,.375,.625
Ron R Coomer,MIN,37,101,15,26,3,1,5,19,9,11,0,1,.257,.324,.455,.780
Carlos C Delgado L,TOR,37,91,7,15,3,0,3,11,6,26,0,0,.165,.212,.297,.509
Dave D Mc Carty,SF,37,75,11,17,4,1,0,6,6,22,1,1,.227,.289,.307,.596
Bruce B Ruffin,COL,37,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Rudy R Seanez,LA,37,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mark M Smith R,BAL,37,104,11,24,5,0,3,15,12,22,3,0,.231,.314,.365,.679
Mark M Sweeney,STL,37,77,5,21,2,0,2,13,10,15,1,1,.273,.348,.377,.725
Jerald J Clark L,MIN,36,109,17,37,8,3,3,15,2,11,3,0,.339,.354,.550,.904
Kevin K Elster S,PHI,36,70,11,13,5,1,1,9,8,19,0,0,.186,.272,.329,.600
Matt M Nokes,COL,36,60,5,8,2,0,2,6,5,15,0,0,.133,.197,.267,.464
Dean D Palmer,TEX,36,119,30,40,6,0,9,24,21,21,1,1,.336,.448,.613,1.062
Dave D Valle,TEX,36,75,7,18,3,0,0,5,6,18,1,0,.240,.305,.280,.585
Jack J Voigt R,TEX,36,63,9,11,3,0,2,8,10,14,0,0,.175,.284,.317,.601
Craig C Worthington,TEX,36,86,5,20,5,0,3,8,9,9,0,0,.233,.305,.395,.701
Andy A Allanson,CAL,35,82,5,14,3,0,3,10,7,12,0,1,.171,.244,.317,.562
John J Cummings,LA,35,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mike M Mimbs,PHI,35,35,2,5,1,0,0,2,0,12,0,0,.143,.143,.171,.314
Blas B Minor,NYM,35,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ricky R Otero L,NYM,35,51,5,7,2,0,0,1,3,10,2,1,.137,.185,.176,.362
F. P. F Santangelo L,MON,35,98,11,29,5,1,1,9,12,9,1,1,.296,.384,.398,.782
Don D Slaught,PIT,35,112,13,34,6,0,0,13,9,8,0,0,.304,.361,.357,.718
Luis L Aquino,SF,34,5,0,1,0,0,0,0,1,2,0,0,.200,.333,.200,.533
Damon D Berryhill,CIN,34,82,6,15,3,0,2,11,10,19,0,0,.183,.260,.293,.553
Doug D Bochtler,SD,34,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ramon R Caraballo,STL,34,99,10,20,4,1,2,3,6,33,3,2,.202,.269,.323,.592
Russ R Morman,FLA,34,72,9,20,2,1,3,7,3,12,0,0,.278,.316,.458,.774
Chris C Nabholz,CHC,34,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Randa,KC,34,70,6,12,2,0,1,5,6,17,0,1,.171,.237,.243,.480
Greg G Swindell,HOU,34,50,4,12,3,0,0,5,3,9,0,0,.240,.283,.300,.583
Jeff J Tabaka,HOU,34,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jim J Tatum,COL,34,34,4,8,1,1,0,4,1,7,0,0,.235,.257,.324,.581
Paul P Wagner,PIT,34,42,5,9,1,0,0,4,4,11,0,0,.214,.283,.238,.521
Doug D Drabek,HOU,33,60,4,14,3,0,0,8,2,17,0,0,.233,.258,.283,.541
Kevin K Foster,CHC,33,60,7,15,1,1,1,9,3,16,2,0,.250,.286,.350,.636
Jose J Herrera C,OAK,33,70,9,17,1,2,0,2,6,11,1,3,.243,.299,.314,.613
Esteban E Loaiza,PIT,33,52,4,10,1,1,0,2,1,11,0,0,.192,.204,.250,.454
Lance L Painter,COL,33,9,0,1,1,0,0,0,1,4,0,0,.111,.200,.222,.422
Paul P Quantrill,PHI,33,57,5,6,0,0,0,0,3,24,0,0,.105,.150,.105,.255
Ismael I Valdez,LA,33,62,2,6,0,0,0,1,1,26,1,0,.097,.111,.097,.208
Mike M Williams,PHI,33,16,0,2,1,0,0,1,1,5,0,0,.125,.176,.188,.364
Denny D Neagle,PIT,32,74,5,9,3,0,1,8,4,26,0,0,.122,.167,.203,.369
Geronimo G Pena,STL,32,101,20,27,6,1,1,8,16,30,3,2,.267,.367,.376,.743
Kevin K Roberson,CHC,32,38,5,7,1,0,4,6,6,14,0,1,.184,.311,.526,.837
Darryl D Strawberry,NYY,32,87,15,24,4,1,3,13,10,22,0,0,.276,.364,.448,.812
Anthony A Young,CHC,32,3,2,2,0,0,0,0,0,0,0,0,.667,.667,.667,1.333
Andy A Ashby,SD,31,49,2,8,1,0,0,3,1,24,1,0,.163,.180,.184,.364
John J Burkett,FLA,31,66,3,7,1,0,0,3,2,23,0,0,.106,.145,.121,.266
John J Habyan,STL,31,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Joey J Hamilton,SD,31,65,4,7,2,0,0,3,2,38,0,0,.108,.132,.138,.271
Mark M Portugal,CIN,31,58,5,8,5,0,0,5,5,13,0,0,.138,.206,.224,.430
Shane S Reynolds,HOU,31,63,4,8,1,0,0,1,1,30,0,0,.127,.141,.143,.284
Kevin K Ritz,COL,31,48,3,9,1,0,0,2,2,20,1,1,.188,.250,.208,.458
Tom T Candiotti,LA,30,55,2,6,0,0,0,2,3,16,0,0,.109,.155,.109,.264
Jeff J Fassero,MON,30,57,6,4,0,0,0,1,5,29,0,0,.070,.145,.070,.215
Rene R Gonzales,CAL,30,18,1,6,1,0,1,3,0,4,0,0,.333,.333,.556,.889
Eric E Gunderson,NYM,30,0,1,0,0,0,0,0,0,0,0,0,.000,1.000,.000,1.000
Bobby B Jones,NYM,30,56,3,9,0,0,0,2,1,25,0,0,.161,.175,.161,.336
Mark M Leiter,SF,30,61,2,6,0,0,0,5,4,33,0,0,.098,.154,.098,.252
Pedro P Martinez,MON,30,63,2,7,0,0,0,2,0,30,0,0,.111,.134,.111,.245
Ramon R Martinez,LA,30,64,2,11,4,0,0,4,1,19,0,0,.172,.185,.234,.419
Terry T Mulholland,SF,30,49,3,5,1,1,1,3,1,22,0,0,.102,.118,.224,.342
Todd T Steverson L,DET,30,42,11,11,0,0,2,6,6,10,2,0,.262,.340,.405,.745
Steve S Trachsel,CHC,30,49,3,13,2,0,0,4,2,17,0,0,.265,.288,.306,.595
Steve S Avery,ATL,29,53,4,11,1,1,2,4,1,17,0,0,.208,.218,.377,.596
Steve S Bedrosian,ATL,29,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Frank F Castillo,CHC,29,59,1,6,0,0,0,1,3,25,0,0,.102,.145,.102,.247
Cliff C Floyd,MON,29,68,6,9,1,0,1,8,7,22,3,0,.132,.224,.191,.415
Tom T Glavine,ATL,29,63,6,14,1,0,1,8,2,15,0,0,.222,.258,.286,.543
Kent K Mercker,ATL,29,48,1,5,3,0,0,5,0,17,0,0,.104,.104,.167,.271
Dave D Mlicki,NYM,29,39,2,2,0,0,0,2,8,12,0,0,.051,.213,.051,.264
Jaime J Navarro,CHC,29,65,0,12,5,0,0,7,1,25,0,0,.185,.197,.262,.458
Eduardo E Perez,CAL,29,71,9,12,4,1,1,7,12,9,0,2,.169,.302,.296,.598
Tim T Pugh,CIN,29,28,2,4,2,0,0,1,1,12,0,0,.143,.172,.214,.387
Pete P Schourek,CIN,29,59,7,13,2,0,0,4,0,12,0,0,.220,.220,.254,.475
John J Smoltz,ATL,29,56,5,6,0,0,0,1,7,25,0,0,.107,.206,.107,.314
Fernando F Valenzuela,SD,29,32,3,8,1,0,2,8,0,6,0,0,.250,.250,.469,.719
George G Williams,OAK,29,79,13,23,5,1,3,14,11,21,0,0,.291,.383,.494,.877
Ruben R Amaro C,CLE,28,60,5,12,3,0,1,7,4,6,1,3,.200,.273,.300,.573
Willie W Banks,FLA,28,26,2,7,1,0,0,1,1,9,0,0,.269,.321,.308,.629
Mike M Cameron R,CWS,28,38,4,7,2,0,1,2,3,15,0,0,.184,.244,.316,.560
Alex A Cole C,MIN,28,79,10,27,3,2,1,14,8,15,1,3,.342,.409,.468,.877
Omar O Daal,LA,28,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Butch B Huskey,NYM,28,90,8,17,1,0,3,11,10,16,1,0,.189,.267,.300,.567
Greg G Maddux,ATL,28,72,8,11,2,0,0,0,3,22,0,0,.153,.187,.181,.367
