PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Dan D Wilson,SEA,96,316,32,76,15,2,4,43,15,52,0,0,.241,.272,.339,.611
Tom T Wilson,TOR,96,256,37,66,19,0,5,35,28,80,0,0,.258,.331,.391,.722
Vance V Wilson,NYM,96,268,28,65,9,1,8,39,15,56,1,2,.243,.293,.373,.666
Brian B Daubach,CWS,95,183,26,42,11,0,6,21,34,54,1,0,.230,.352,.388,.740
Pedro P Feliz,SF,95,235,31,58,9,3,16,48,10,53,2,2,.247,.278,.515,.793
Todd T Hollandsworth L,FLA,93,228,32,58,23,3,3,20,22,55,2,3,.254,.317,.421,.738
Troy T O' Leary,CHC,93,174,18,38,9,0,5,28,14,31,3,0,.218,.275,.356,.631
Jeff J Reboulet,PIT,93,261,37,63,10,2,3,25,27,47,2,1,.241,.321,.330,.650
Aaron A Rowand C,CWS,93,157,22,45,8,0,6,24,7,21,0,0,.287,.327,.452,.780
B. J. B Surhoff D,BAL,93,319,32,94,20,0,5,41,29,29,2,2,.295,.353,.404,.758
Kevin K Witt D,DET,93,270,25,71,9,0,10,26,15,68,1,1,.263,.301,.407,.708
Brian B Banks,FLA,92,149,14,35,6,2,4,23,25,38,2,1,.235,.348,.383,.731
Miguel M Cairo,STL,92,261,41,64,15,2,5,32,13,30,4,1,.245,.289,.375,.665
Josh J Bard,CLE,91,303,25,74,13,1,8,36,22,53,0,2,.244,.293,.373,.666
David D Dellucci R,NYY,91,216,26,49,12,3,3,23,23,58,12,0,.227,.313,.352,.665
Troy T Glaus,ANA,91,319,53,79,17,2,16,50,46,73,7,2,.248,.343,.464,.807
Travis T Hafner,CLE,91,291,35,74,19,3,14,40,22,81,2,1,.254,.327,.485,.812
Jose J Vizcaino,HOU,91,189,14,47,7,3,3,26,8,22,0,1,.249,.281,.365,.646
Tony T Graffanino S,CWS,90,250,51,65,15,3,7,23,24,37,8,0,.260,.331,.428,.759
Willie W Bloomquist,SEA,89,196,30,49,7,2,1,14,19,39,4,1,.250,.317,.321,.638
Craig C Counsell,ARI,89,303,40,71,6,3,3,21,41,32,11,4,.234,.328,.304,.631
Danny D Bautista R,ARI,88,284,29,78,16,3,4,36,21,50,3,2,.275,.330,.394,.724
Lenny L Harris,FLA,88,145,14,28,3,0,1,8,16,21,1,0,.193,.272,.234,.506
Mike M Kinkade,LA,88,162,25,35,7,0,5,14,13,38,1,3,.216,.335,.352,.687
Miguel M Cabrera L,FLA,87,314,39,84,21,3,12,62,25,84,0,2,.268,.325,.468,.793
Jeff J Cirillo,SEA,87,258,24,53,11,0,2,23,24,32,1,1,.205,.284,.271,.555
Tom T Goodwin,CHC,87,171,26,49,10,0,1,12,11,33,19,5,.287,.328,.363,.690
Juan J Uribe S,COL,87,316,45,80,19,3,10,33,17,60,7,2,.253,.297,.427,.724
Fred F Mc Griff,LA,86,297,32,74,14,0,13,40,31,66,0,0,.249,.322,.428,.750
Lyle L Overbay,ARI,86,254,23,70,20,0,4,28,35,67,1,0,.276,.365,.402,.767
David D Bell,PHI,85,297,32,58,14,0,4,37,41,40,0,0,.195,.296,.283,.579
Paul P Quantrill,LA,85,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Larry L Bigbie,BAL,83,287,43,87,15,1,9,31,29,60,7,1,.303,.365,.456,.821
Denny D Hocking,MIN,83,188,22,45,10,2,3,22,15,37,0,1,.239,.291,.362,.653
Corey C Patterson,CHC,83,329,49,98,17,7,13,55,15,77,16,5,.298,.329,.511,.839
Juan J Gonzalez R,TEX,82,327,49,96,17,1,24,70,14,73,1,1,.294,.329,.572,.901
Austin A Kearns R,CIN,82,292,39,77,11,0,15,58,41,68,5,2,.264,.364,.455,.819
John J Mc Donald,CLE,82,214,21,46,9,1,1,14,11,31,3,3,.215,.258,.280,.538
Oscar O Villarreal,ARI,82,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Rod R Barajas,ARI,80,220,19,48,15,0,3,28,14,43,0,0,.218,.265,.327,.592
Hee- Seop H Choi,CHC,80,202,31,44,17,0,8,28,37,71,1,1,.218,.350,.421,.771
Ben B Davis,SEA,80,246,25,58,18,0,6,42,18,61,0,0,.236,.284,.382,.666
Doug D Glanville C,CHC,80,246,24,65,5,0,5,16,8,29,4,1,.264,.286,.346,.632
Lou L Merloni,BOS,80,181,24,48,8,2,1,18,26,41,2,3,.265,.355,.348,.704
Keith K Osik,MIL,80,241,22,60,12,0,2,21,31,44,0,1,.249,.342,.324,.666
Wily Mo W Peña Pena,CIN,80,165,20,36,6,1,5,16,12,53,3,2,.218,.283,.358,.641
Willie W Harris C,CWS,79,137,19,28,3,1,0,5,10,28,12,2,.204,.259,.241,.499
Ray R Olmedo S,CIN,79,230,24,55,6,1,0,17,13,46,1,1,.239,.280,.274,.554
Matt M Kata,ARI,78,288,42,74,16,5,7,29,25,53,3,2,.257,.315,.420,.736
Chad C Moeller,ARI,78,239,29,64,17,1,7,29,23,59,1,2,.268,.335,.435,.770
Carlos C Rivera,PIT,78,95,12,21,5,0,3,10,8,28,0,0,.221,.283,.368,.651
Bo B Hart,STL,77,296,46,82,13,5,4,28,12,64,3,1,.277,.317,.395,.713
Ray R King,ATL,77,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rob R Mackowiak,PIT,77,174,20,47,4,4,6,19,15,53,6,0,.270,.342,.443,.784
Tom T Martin,LA,77,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jhonny J Peralta S,CLE,77,242,24,55,10,1,4,21,20,65,1,3,.227,.295,.326,.621
Donnie D Sadler S,TEX,77,131,27,26,5,2,1,5,13,34,4,3,.198,.277,.290,.567
Karim K Garcia R,NYY,76,244,25,64,6,0,11,35,14,52,0,2,.262,.302,.422,.724
Jason J Michaels,PHI,76,109,20,36,11,0,5,17,15,22,0,0,.330,.416,.569,.985
Sandy S Alomar,CWS,75,194,22,52,12,0,5,26,4,17,0,0,.268,.281,.407,.689
Mike M De Jean,STL,75,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Steve S Kline,STL,75,2,0,1,1,0,0,2,0,0,0,0,.500,.500,1.000,1.500
Russell R Branyan,CIN,74,176,22,38,12,0,9,26,27,69,0,0,.216,.322,.438,.760
Carlos C Febles,KC,74,196,31,46,5,0,0,11,13,30,8,2,.235,.299,.260,.559
Ruben R Mateo,CIN,74,207,16,50,9,0,3,18,12,53,0,0,.242,.290,.329,.619
Mike M Matthews,SD,74,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Gregg G Zaun,COL,74,166,15,38,8,0,4,21,19,21,1,1,.229,.309,.349,.658
Kyle K Farnsworth,CHC,73,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brad B Lidge,HOU,73,4,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Javier J López Lopez,COL,73,5,1,1,0,0,0,1,0,1,0,0,.200,.200,.200,.400
Billy B Wagner,HOU,73,2,1,0,0,0,0,1,1,0,0,0,.000,.333,.000,.333
Tim T Worrell,SF,73,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Jay J Bell,NYM,72,116,11,21,1,0,0,3,22,38,0,0,.181,.319,.190,.509
Brian B Fuentes,COL,72,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eric E Gagne,LA,72,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Braden B Looper,FLA,72,1,1,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Guillermo G Mota,LA,72,9,1,2,0,0,1,2,0,4,0,0,.222,.222,.556,.778
Joe J Nathan,SF,72,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Luis L Vizcaino,MIL,72,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
David D Weathers,NYM,72,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Rocky R Biddle,MON,71,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Octavio O Dotel,HOU,71,6,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Chone C Figgins,ANA,71,240,34,71,9,4,0,27,20,38,13,7,.296,.345,.367,.711
Paul P Bako,CHC,70,188,19,43,13,3,0,17,22,47,0,1,.229,.311,.330,.641
Michael M Barrett,MON,70,226,33,47,9,2,10,30,21,37,0,0,.208,.280,.398,.678
Andy A Fox,FLA,70,108,12,21,5,1,0,8,7,29,1,2,.194,.269,.259,.528
Barry B Larkin S,CIN,70,241,39,68,16,1,2,18,22,32,2,0,.282,.345,.382,.726
Justin J Speier,COL,70,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ron R Coomer,LA,69,125,11,30,4,0,4,15,10,19,0,0,.240,.299,.368,.667
Scott S Eyre,SF,69,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000
Omar O Infante S,DET,69,221,24,49,6,1,0,8,18,37,6,3,.222,.278,.258,.536
Brooks B Kieschnick,MIL,69,70,12,21,1,0,7,12,6,13,0,0,.300,.355,.614,.970
Mike M Remlinger,CHC,69,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jose J Reyes S,NYM,69,274,47,84,12,4,5,32,13,36,13,3,.307,.334,.434,.769
Mike M Piazza,NYM,68,234,37,67,13,0,11,34,35,40,0,0,.286,.377,.483,.860
Joe J Beimel,PIT,67,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Joey J Eischen,MON,67,4,1,1,0,0,0,0,0,2,0,0,.250,.250,.250,.500
Darin D Erstad C,ANA,67,258,35,65,7,1,4,17,18,40,9,1,.252,.309,.333,.642
David D Segui,BAL,67,224,26,59,10,1,5,25,26,47,1,0,.263,.341,.384,.725
Kelly K Stinnett,PHI,67,186,14,44,13,0,3,19,14,52,0,0,.237,.302,.355,.657
Mark M Sweeney,COL,67,97,13,25,9,0,2,14,9,27,0,1,.258,.321,.412,.733
Mark M Grace,ARI,66,135,13,27,5,0,3,16,16,15,0,0,.200,.279,.304,.583
Brian B Jordan L,LA,66,224,28,67,9,0,6,28,23,30,1,1,.299,.372,.420,.791
Billy B Mc Millon L,OAK,66,153,15,41,11,0,6,26,19,36,0,0,.268,.354,.458,.812
Kent K Mercker,ATL,66,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Yorvit Y Torrealba,SF,66,200,22,52,10,2,4,29,14,39,1,0,.260,.312,.390,.702
Jermaine J Dye R,OAK,65,221,28,38,6,0,4,20,25,42,1,0,.172,.261,.253,.514
Robby R Hammock,ARI,65,195,30,55,10,2,8,28,17,44,3,2,.282,.343,.477,.820
Mike M Mordecai,FLA,65,89,11,19,4,0,2,8,8,21,3,0,.213,.276,.326,.601
Steve S Reed,COL,65,0,0,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000
Mike M Williams,PHI,65,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Borowski,CHC,64,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Matt M Herges,SF,64,3,0,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667
Roberto R Hernandez,ATL,64,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Mabry,SEA,64,104,12,22,6,0,3,16,15,21,0,0,.212,.328,.356,.684
Nick N Punto,PHI,64,92,14,20,2,0,1,4,7,22,2,1,.217,.273,.272,.544
Omar O Vizquel S,CLE,64,250,43,61,13,2,2,19,29,20,8,3,.244,.321,.336,.657
Terry T Adams,PHI,63,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Brad B Fullmer D,ANA,63,206,32,63,9,2,9,35,26,31,5,4,.306,.387,.500,.887
Luther L Hackman,SD,63,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Felix F Rodriguez,SF,63,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Julian J Tavarez,PIT,63,4,0,0,0,0,0,0,1,2,0,0,.000,.200,.000,.200
Enrique E Wilson S,NYY,63,135,18,31,9,0,3,15,7,14,3,1,.230,.276,.363,.639
Luis L Ayala,MON,62,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Wilson W Delgado,ANA,62,127,12,29,3,0,0,7,11,18,0,0,.228,.293,.252,.545
Mike M Di Felice,KC,62,189,29,48,16,1,3,25,9,30,1,0,.254,.299,.397,.696
Benji B Gil,ANA,62,125,12,24,5,1,1,9,4,33,5,1,.192,.214,.272,.486
Todd T Greene,TEX,62,205,25,47,10,1,10,20,2,47,0,0,.229,.243,.434,.677
Jose J Jimenez,COL,62,17,3,3,0,0,0,0,0,10,0,0,.176,.176,.176,.353
Keith K Lockhart,SD,62,95,18,23,5,1,3,8,13,19,0,1,.242,.339,.411,.750
Doug D Mirabelli,BOS,62,163,23,42,13,0,6,18,11,36,0,0,.258,.307,.448,.755
Tsuyoshi T Shinjo C,NYM,62,114,10,22,3,0,1,7,6,12,0,1,.193,.238,.246,.483
Ricky R Stone,HOU,62,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Dave D Berg,TOR,61,161,26,41,6,1,4,18,11,34,0,1,.255,.301,.379,.680
Rheal R Cormier,PHI,61,2,1,1,0,0,0,0,1,0,0,0,.500,.667,.500,1.167
Cal C Eldred,STL,61,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Mark M Guthrie,CHC,61,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jose J Morban,BAL,61,71,14,10,0,0,2,5,3,21,8,0,.141,.187,.225,.412
Miguel M Ojeda,SD,61,141,13,33,6,0,4,22,18,26,1,1,.234,.331,.362,.693
Adam A Piatt,TB,61,132,11,30,13,0,6,18,9,46,1,2,.227,.273,.462,.735
Fernando F Vina,STL,61,259,35,65,14,4,4,23,11,24,4,4,.251,.309,.382,.691
Brian B Boehringer,PIT,60,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ryan R Christenson C,TEX,60,165,22,29,7,0,2,16,15,44,2,2,.176,.255,.255,.510
Enrique E Cruz,MIL,60,71,6,6,1,0,0,2,4,30,0,0,.085,.145,.099,.243
Kevin K Gryboski,ATL,60,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mike M Myers,ARI,60,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Carlos C Silva,PHI,60,9,0,2,1,0,0,1,0,2,0,0,.222,.222,.333,.556
Jeff J Fassero,STL,59,9,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Felipe F Lopez S,CIN,59,197,28,42,7,2,2,13,28,59,8,5,.213,.313,.299,.612
Phil P Nevin,SD,59,226,30,63,8,0,13,46,21,44,2,0,.279,.339,.487,.825
Mike M Redmond,FLA,59,125,12,30,7,1,0,11,7,16,0,0,.240,.302,.312,.614
Paul P Shuey,LA,59,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Terry T Shumpert,TB,59,84,14,16,5,2,2,7,10,17,1,0,.190,.289,.369,.658
Andres A Torres C,DET,59,168,23,37,4,3,1,9,10,35,5,5,.220,.263,.298,.560
Matt M Walbeck,DET,59,138,11,24,4,1,1,6,3,26,0,1,.174,.197,.239,.436
Chris C Gomez,MIN,58,175,14,44,9,3,1,15,7,13,2,1,.251,.279,.354,.633
Jerry J Hairston,BAL,58,218,25,59,12,2,2,21,23,25,14,5,.271,.353,.372,.725
John J Smoltz,ATL,58,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Mesa,PHI,57,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dan D Plesac,PHI,57,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Juan J Rivera L,NYY,57,173,22,46,14,0,7,26,10,27,0,0,.266,.304,.468,.773
Jeff J Duncan C,NYM,56,139,13,27,0,2,1,10,17,41,4,2,.194,.291,.245,.536
Leo L Estrella,MIL,56,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian L. B Hunter,HOU,56,98,13,23,6,1,0,13,6,21,0,0,.235,.278,.316,.594
Tike T Redman C,PIT,56,230,36,76,16,5,3,19,14,18,7,3,.330,.374,.483,.857
Henry H Blanco,ATL,55,151,11,30,8,0,1,13,10,21,0,0,.199,.252,.272,.523
Ellis E Burks D,CLE,55,198,27,52,11,1,6,28,27,46,1,1,.263,.360,.419,.779
Ben B Grieve D,TB,55,165,28,38,7,0,4,17,32,41,0,0,.230,.371,.345,.716
Chris C Reitsma,CIN,55,8,0,1,0,0,0,2,0,6,0,0,.125,.125,.125,.250
Jared J Sandberg,TB,55,136,15,29,10,1,6,23,16,52,0,0,.213,.305,.434,.739
Antonio A Alfonseca,CHC,54,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Geronimo G Gil,BAL,54,169,22,40,4,0,3,16,12,34,0,0,.237,.299,.314,.612
Felix F Heredia,CIN,54,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667
Tyler T Houston,PHI,54,97,7,27,6,0,2,14,6,19,0,0,.278,.320,.402,.722
John J Riedling,CIN,54,18,2,4,0,0,0,2,0,10,0,0,.222,.222,.222,.444
Turk T Wendell,PHI,54,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Ken K Griffey C,CIN,53,166,34,41,12,1,13,26,27,44,1,0,.247,.370,.566,.936
Jose J Molina,ANA,53,114,12,21,4,0,0,6,1,26,0,0,.184,.210,.219,.429
Laynce L Nix R,TEX,53,184,25,47,10,0,8,30,9,53,3,0,.255,.289,.440,.729
Rene R Reyes,COL,53,116,13,30,7,1,2,7,5,19,2,1,.259,.287,.388,.675
Fernando F Tatis,MON,53,175,15,34,6,0,2,15,18,40,2,1,.194,.281,.263,.544
Edwards E Guzman,MON,52,146,15,35,5,0,1,14,5,17,0,0,.240,.263,.295,.558
Bill B Hall,MIL,52,142,23,37,9,2,5,20,7,28,1,2,.261,.298,.458,.756
Tim T Laker,CLE,52,162,17,39,11,0,3,21,9,38,2,2,.241,.281,.364,.645
Mendy M Lopez,KC,52,94,13,26,5,1,3,11,4,28,2,0,.277,.306,.447,.753
Daryle D Ward,LA,52,109,6,20,1,0,0,9,3,19,0,0,.183,.211,.193,.403
Kevin K Young,PIT,52,84,8,17,4,0,2,7,12,25,1,0,.202,.302,.321,.624
Adam A Hyzdu,PIT,51,63,16,13,5,0,1,8,10,21,0,0,.206,.320,.333,.653
Scott S Sauerbeck,BOS,51,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Dee D Brown L,KC,50,132,16,30,7,0,2,14,8,37,1,1,.227,.280,.326,.606
Jeremy J Giambi D,BOS,50,127,15,25,5,0,5,15,26,42,1,0,.197,.342,.354,.696
Jose J Valverde,ARI,50,1,1,1,1,0,0,0,0,0,0,0,1.000,1.000,2.000,3.000
Jaret J Wright,ATL,50,4,0,1,1,0,0,0,0,2,0,0,.250,.250,.500,.750
Valerio V De Los Santos,PHI,49,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Trey T Hodges,ATL,49,5,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Scott S Linebrink,SD,49,12,0,2,1,0,0,0,0,7,0,0,.167,.167,.250,.417
Matt M Mantei,ARI,49,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Victor V Martinez,CLE,49,159,15,46,4,0,1,16,13,21,1,1,.289,.345,.333,.678
Armando A Rios C,CWS,49,104,4,22,3,0,2,11,5,13,0,1,.212,.245,.298,.544
Mike M Stanton,NYM,49,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Sullivan,CIN,49,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Javier J Valentin,TB,49,135,13,30,7,1,3,15,5,31,0,0,.222,.254,.356,.609
Armando A Almanza,FLA,48,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jim J Brower,SF,48,17,2,3,0,0,0,1,0,5,0,0,.176,.222,.176,.399
Antonio A Perez,TB,48,125,19,31,6,1,2,12,18,34,4,1,.248,.345,.360,.705
Stephen S Randolph,ARI,48,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Marco M Scutaro,NYM,48,75,10,16,4,0,2,6,13,14,2,0,.213,.333,.347,.680
Scott S Stewart,MON,48,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Michael M Tejera,FLA,48,15,0,1,0,0,0,0,0,1,0,0,.067,.067,.067,.133
Ryan R Ludwick,CLE,47,162,17,40,8,1,7,26,12,48,2,0,.247,.299,.438,.737
Marvin M Benard,SF,46,71,5,14,3,1,0,4,4,9,1,0,.197,.237,.268,.504
Bobby B Estalella,COL,46,140,17,28,7,0,7,21,19,55,2,0,.200,.294,.400,.694
Jeffrey J Hammonds L,SF,46,132,22,32,12,0,4,13,16,28,1,0,.242,.329,.424,.753
Ben B Petrick L,DET,46,122,18,27,6,0,4,12,8,31,0,0,.221,.269,.369,.638
Jason J Simontacchi,STL,46,38,3,5,1,0,0,0,0,14,0,0,.132,.132,.158,.290
Jason J Tyner R,TB,46,90,12,25,7,0,0,6,10,12,2,1,.278,.350,.356,.706
Darren D Holmes,ATL,44,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Liefer,TB,44,113,10,20,4,0,4,21,6,39,0,1,.177,.217,.319,.535
Dan D Miceli,HOU,44,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
T. J. T Tucker,MON,44,19,1,5,1,0,0,0,0,6,0,0,.263,.263,.316,.579
Chris C Widger,STL,44,102,9,24,9,0,0,14,6,20,0,0,.235,.279,.324,.603
Matt M Williams,ARI,44,134,17,33,9,0,4,16,16,26,0,0,.246,.327,.403,.730
Armando A Benitez,NYM,43,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Ryan R Freel C,CIN,43,137,23,39,6,1,4,12,9,13,9,4,.285,.344,.431,.775
Frank F Menechino,OAK,43,83,10,16,0,0,2,9,19,16,0,0,.193,.364,.265,.630
Todd T Pratt,PHI,43,125,16,34,10,1,4,20,22,38,0,0,.272,.400,.464,.864
So S Taguchi C,STL,43,54,9,14,3,1,3,13,4,11,0,0,.259,.310,.519,.829
Chase C Utley,PHI,43,134,13,32,10,1,2,21,11,22,2,0,.239,.322,.373,.696
Jung Keun J Bong,ATL,42,5,0,0,0,0,0,0,1,2,0,0,.000,.167,.000,.167
Aaron A Cook,COL,42,29,3,5,0,0,0,3,2,10,0,0,.172,.226,.172,.398
Jay J Witasick,SD,42,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Eli E Marrero R,STL,41,107,10,24,4,2,2,20,7,18,0,1,.224,.267,.355,.622
Eddie E Oropesa,ARI,41,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Brian B Reith,CIN,41,7,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Ramon R Castro,FLA,40,53,6,15,2,0,5,8,4,11,0,0,.283,.333,.604,.937
John J Flaherty,NYY,40,105,16,28,8,0,4,14,4,19,0,0,.267,.297,.457,.754
Jason J Jones L,TEX,40,107,11,23,6,0,3,11,10,21,0,1,.215,.298,.355,.653
Adam A Melhuse,OAK,40,77,13,23,7,0,5,14,9,19,0,0,.299,.372,.584,.956
Justin J Morneau D,MIN,40,106,14,24,4,0,4,16,9,30,0,0,.226,.287,.377,.664
Jesse J Orosco,SD,40,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
David D Ross,LA,40,124,19,32,7,0,10,18,13,42,0,0,.258,.336,.556,.892
Salomon S Torres,PIT,40,32,3,2,0,1,0,1,2,16,0,0,.063,.143,.125,.268
Gene G Kingsale C,DET,39,120,11,25,3,1,1,8,10,17,1,3,.208,.265,.275,.540
Howie H Clark,TOR,38,70,9,25,3,1,0,7,3,6,0,1,.357,.400,.429,.829
Jason J Isringhausen,STL,38,2,0,1,0,1,0,3,0,0,0,0,.500,.500,1.500,2.000
Kevin K Mench L,TEX,38,125,15,40,12,0,2,11,10,17,1,1,.320,.381,.464,.845
Robb R Quinlan,ANA,38,94,13,27,4,2,0,4,6,16,1,2,.287,.330,.372,.702
Joe J Vitiello L,MON,38,76,12,26,6,0,3,13,7,14,0,0,.342,.407,.539,.946
Scott S Williamson,CIN,38,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Alfredo A Amezaga S,ANA,37,105,15,22,3,2,2,7,9,23,2,2,.210,.278,.333,.612
Brent B Butler,COL,37,90,13,19,3,1,1,4,7,13,1,0,.211,.276,.300,.576
Adam A Eaton,SD,37,56,4,11,3,0,2,3,4,25,0,0,.196,.262,.357,.619
Pete P Munro,HOU,37,1,0,0,0,0,0,0,1,0,0,0,.000,.500,.000,.500
Pokey P Reese,PIT,37,107,9,23,2,0,1,12,9,31,6,0,.215,.271,.262,.533
Jason J Romano C,LA,37,36,3,3,0,0,0,0,1,8,2,0,.083,.108,.083,.191
Dernell D Stenson L,CIN,37,81,14,20,5,0,3,13,11,24,0,0,.247,.333,.420,.753
Ugueth U Urbina,FLA,37,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
Damion D Easley,TB,36,107,8,20,3,1,1,7,2,18,0,0,.187,.202,.262,.464
Wayne W Franklin,MIL,36,59,1,10,1,0,0,3,0,18,0,0,.169,.169,.186,.356
Dan D Kolb,MIL,36,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Lincoln,PIT,36,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Zach Z Sorensen,CLE,36,37,2,5,1,0,1,2,7,13,0,3,.135,.273,.243,.516
Shane S Victorino C,SD,36,73,8,11,2,0,0,4,7,17,7,2,.151,.232,.178,.410
Jason J Christiansen,SF,35,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Michael M Cuddyer R,MIN,35,102,14,25,1,3,4,8,12,19,1,1,.245,.325,.431,.756
Graeme G Lloyd,NYM,35,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Greg G Maddux,ATL,35,68,2,10,3,0,0,2,1,21,0,0,.147,.157,.191,.348
Esteban E Yan,STL,35,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Miguel M Batista,ARI,34,57,3,4,1,0,0,0,1,33,0,0,.070,.086,.088,.174
Adam A Bernero,COL,34,6,1,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Kevin K Cash,TOR,34,106,10,15,3,0,1,8,4,22,0,0,.142,.179,.198,.377
Elmer E Dessens,ARI,34,46,1,9,1,1,0,6,3,11,0,0,.196,.245,.261,.506
Lew L Ford C,MIN,34,73,16,24,7,1,3,15,8,9,2,0,.329,.402,.575,.978
John J Franco,NYM,34,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kevin K Millwood,PHI,34,68,4,4,2,0,0,1,5,34,0,0,.059,.123,.088,.212
Darren D Oliver,COL,34,67,6,17,3,0,1,8,3,17,0,0,.254,.296,.343,.639
Rey R Ordonez S,TB,34,117,14,37,11,0,3,22,2,12,0,2,.316,.328,.487,.815
Steve S Trachsel,NYM,34,58,3,11,2,0,0,4,2,16,0,0,.190,.213,.224,.437
Dan D Wheeler,NYM,34,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rod R Beck,SD,33,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tom T Glavine,NYM,33,53,4,8,1,0,0,3,4,13,0,0,.151,.211,.170,.380
Brian B Meadows,PIT,33,14,0,1,0,0,0,0,1,6,0,0,.071,.133,.071,.205
