PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Chad C Curtis L,NYY,96,195,37,51,6,0,5,24,43,35,8,4,.262,.398,.369,.767
Delino D De Shields,BAL,96,330,46,87,11,2,6,34,37,52,11,8,.264,.339,.364,.702
Karim K Garcia R,DET,96,288,38,69,10,3,14,32,20,67,2,4,.240,.288,.441,.729
Charlie C Hayes,SF,95,264,33,54,9,1,6,48,33,41,3,1,.205,.292,.314,.607
Lance L Johnson C,CHC,95,335,46,87,11,6,1,21,37,20,13,3,.260,.332,.337,.670
Jacque J Jones C,MIN,95,322,54,93,24,2,9,44,17,63,3,4,.289,.329,.460,.789
James J Mouton,MON,95,122,18,32,5,1,2,13,18,31,6,2,.262,.364,.369,.732
Bernard B Gilkey,ARI,94,204,28,60,16,1,8,39,29,42,2,2,.294,.379,.500,.879
Jose J Vizcaino S,LA,94,266,27,67,9,0,1,29,20,23,2,1,.252,.304,.297,.602
Darren D Bragg C,STL,93,273,38,71,12,1,6,26,44,67,3,0,.260,.369,.377,.746
Alberto A Castillo,STL,93,255,21,67,8,0,4,31,24,48,0,0,.263,.326,.341,.668
Aaron A Ledesma S,TB,93,294,32,78,15,0,0,30,14,35,1,1,.265,.305,.316,.622
Orlando O Merced L,MON,93,194,25,52,12,1,8,26,26,27,2,1,.268,.353,.464,.817
Ozzie O Guillen S,ATL,92,232,21,56,16,0,1,20,15,17,4,2,.241,.284,.323,.607
Todd T Hollandsworth C,LA,92,261,39,74,12,2,9,32,24,61,5,2,.284,.345,.448,.793
Terry T Shumpert,COL,92,262,58,91,26,3,10,37,31,41,14,0,.347,.413,.584,.997
Rich R Amaral,BAL,91,137,21,38,8,1,0,11,15,20,9,6,.277,.348,.350,.699
Damon D Buford C,BOS,91,297,39,72,15,2,6,38,21,74,9,2,.242,.294,.367,.661
Curtis C Goodwin,TOR,91,165,15,38,6,1,0,9,13,41,2,4,.230,.285,.279,.564
Manny M Alexander,CHC,90,177,17,48,11,2,0,15,10,38,4,0,.271,.309,.356,.664
Wade W Boggs,TB,90,292,40,88,14,1,2,29,38,23,1,0,.301,.377,.377,.754
Jeremy J Giambi D,KC,90,288,34,82,13,1,3,34,40,67,0,0,.285,.373,.368,.741
Abraham O. A Nunez S,PIT,90,259,25,57,8,0,0,17,28,54,9,1,.220,.299,.251,.550
Randall R Simon,ATL,90,218,26,69,16,0,5,25,17,25,2,2,.317,.367,.459,.826
Scott S Spiezio,OAK,89,247,31,60,24,0,8,33,29,36,0,0,.243,.324,.437,.761
Jose J Valentin S,MIL,89,256,45,58,9,5,10,38,48,52,3,2,.227,.347,.418,.765
Henry H Blanco,COL,88,263,30,61,12,3,6,28,34,38,1,1,.232,.320,.369,.689
Jorge J Fabregas,ATL,88,231,20,46,10,2,3,21,26,27,0,0,.199,.280,.299,.579
Ricky R Ledee L,NYY,88,250,45,69,13,5,9,40,28,73,4,3,.276,.346,.476,.822
Mark M Lewis,CIN,88,173,18,44,16,0,6,28,7,24,0,0,.254,.280,.451,.731
Ryan R Mc Guire,MON,88,140,17,31,7,2,2,18,27,33,1,1,.221,.347,.343,.690
Placido P Polanco,STL,88,220,24,61,9,3,1,19,15,24,1,3,.277,.321,.359,.680
Kelly K Stinnett,ARI,88,284,36,66,13,0,14,38,24,83,2,1,.232,.302,.426,.728
Jay J Buhner R,SEA,87,266,37,59,11,0,14,38,69,100,0,0,.222,.388,.421,.809
Craig C Counsell,LA,87,174,24,38,7,0,0,11,14,24,1,0,.218,.274,.259,.532
Jose J Guillen R,TB,87,288,42,73,16,0,3,31,20,57,1,0,.253,.315,.340,.656
Raul R Ibanez,SEA,87,209,23,54,7,0,9,27,17,32,5,1,.258,.313,.421,.734
Roberto R Kelly C,TEX,87,290,41,87,17,1,8,37,21,57,6,1,.300,.355,.448,.804
John J Mabry R,SEA,87,262,34,64,14,0,9,33,20,60,2,1,.244,.297,.401,.698
Luis L Polonia D,DET,87,333,46,108,21,8,10,32,16,32,17,9,.324,.357,.526,.882
Andy A Sheets S,ANA,87,244,22,48,10,0,3,29,14,59,1,2,.197,.236,.275,.510
Damian D Miller,ARI,86,296,35,80,19,0,11,47,19,78,0,0,.270,.316,.446,.762
Scott S Pose,KC,86,137,27,39,3,0,0,12,21,22,6,2,.285,.377,.307,.684
Cal C Ripken,BAL,86,332,51,113,27,0,18,57,13,31,0,1,.340,.368,.584,.952
Travis T Fryman,CLE,85,322,45,82,16,2,10,48,25,57,2,1,.255,.309,.410,.718
Ricky R Gutierrez S,HOU,85,268,33,70,7,5,1,25,37,45,2,5,.261,.354,.336,.690
Greg G Myers,ATL,84,200,19,53,6,0,5,24,26,30,0,0,.265,.348,.370,.718
Otis O Nixon L,ATL,84,151,31,31,2,1,0,8,23,15,26,7,.205,.309,.232,.540
Mike M Redmond,FLA,84,242,22,73,9,0,1,27,26,34,0,0,.302,.381,.351,.732
Reggie R Jefferson D,BOS,83,206,21,57,13,1,5,17,17,54,0,0,.277,.338,.422,.760
Russ R Johnson,HOU,83,156,24,44,10,0,5,23,20,31,2,3,.282,.358,.442,.800
Trenidad T Hubbard,LA,82,105,23,33,5,0,1,13,13,24,4,3,.314,.387,.390,.777
Bubba B Trammell L,TB,82,283,49,82,19,0,14,39,43,37,0,2,.290,.384,.505,.889
Glen G Barker C,HOU,81,73,23,21,2,0,1,11,11,19,17,6,.288,.384,.356,.740
Gary G Disarcina S,ANA,81,271,32,62,7,1,1,29,15,32,2,2,.229,.273,.273,.546
Willie W Greene D,TOR,81,226,22,46,7,0,12,41,20,56,0,0,.204,.266,.394,.660
Jim J Leyritz,NYY,81,200,25,47,9,1,8,26,28,54,0,0,.235,.339,.410,.749
Mike M Macfarlane,OAK,81,226,24,55,17,0,4,31,13,52,0,0,.243,.282,.372,.653
Jacob J Brumfield C,TOR,80,187,29,45,8,4,2,20,19,44,1,2,.241,.306,.358,.664
Hal H Morris,CIN,80,102,10,29,9,0,0,16,10,21,0,0,.284,.348,.373,.721
Kevin K Stocker S,TB,79,254,39,76,11,2,1,27,24,41,9,7,.299,.369,.370,.739
Randy R Winn C,TB,79,303,44,81,16,4,2,24,17,63,9,9,.267,.307,.366,.673
Ken K Caminiti,HOU,78,273,45,78,11,1,13,56,46,58,6,2,.286,.386,.476,.862
Jason J Kendall,PIT,78,280,61,93,20,3,8,41,38,32,22,3,.332,.428,.511,.939
Matt M Mieske L,HOU,78,150,24,46,5,0,9,29,8,31,0,0,.307,.338,.520,.858
Javier J Valentin,MIN,78,218,22,54,12,1,5,28,22,39,0,0,.248,.313,.381,.694
Will W Clark,BAL,77,251,40,76,15,0,10,29,38,42,2,2,.303,.395,.482,.877
Steve S Kline,MON,77,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Kevin K Orie,FLA,77,240,26,61,16,0,6,29,22,43,1,0,.254,.322,.396,.718
Ben B Davis,SD,76,266,29,65,14,1,5,30,25,70,2,1,.244,.307,.361,.668
Chris C Gomez S,SD,76,234,20,59,8,1,1,15,27,49,1,2,.252,.331,.308,.638
A. J. A Hinch,OAK,76,205,26,44,4,1,7,24,11,41,6,2,.215,.260,.346,.607
Tom T Lampkin,SEA,76,206,29,60,11,2,9,34,13,32,1,3,.291,.345,.495,.840
Scott S Sullivan,CIN,76,15,1,0,0,0,0,0,0,11,0,0,.000,.000,.000,.000
Anthony A Telford,MON,76,2,0,0,0,0,0,1,1,1,0,0,.000,.333,.000,.333
Jeff J Barry C,COL,74,168,19,45,16,0,5,26,19,29,0,4,.268,.344,.452,.796
Lou L Collier S,MIL,74,135,18,35,9,0,2,21,14,32,3,2,.259,.325,.370,.695
Turk T Wendell,NYM,74,6,0,0,0,0,0,0,1,3,0,0,.000,.143,.000,.143
Paul P Bako,HOU,73,215,16,55,14,1,2,17,26,57,1,1,.256,.332,.358,.690
Darrin D Jackson L,CWS,73,149,22,41,9,1,4,16,3,20,4,1,.275,.288,.430,.717
Mark M Johnson,CWS,73,207,27,47,11,0,4,16,36,58,3,1,.227,.344,.338,.682
Chris C Stynes,CIN,73,113,18,27,1,0,2,14,12,13,5,2,.239,.310,.301,.610
Armando A Benitez,NYM,72,5,0,0,0,0,0,1,0,2,0,0,.000,.000,.000,.000
Armando A Rios R,SF,72,150,32,49,9,0,7,29,24,35,7,4,.327,.420,.527,.947
Danny D Graves,CIN,71,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Willis W Otanez,TOR,71,207,28,49,11,0,7,24,15,46,0,0,.237,.293,.391,.685
Todd T Pratt,NYM,71,140,18,41,4,0,3,21,15,32,2,0,.293,.369,.386,.754
Shane S Spencer L,NYY,71,205,25,48,8,0,8,20,18,51,0,4,.234,.301,.390,.691
Danny D Bautista R,FLA,70,205,32,59,10,1,5,24,4,30,3,0,.288,.303,.420,.723
Gregg G Jefferies D,DET,70,205,22,41,8,0,6,18,13,11,3,4,.200,.258,.327,.585
Derrek D Lee,FLA,70,218,21,45,9,1,5,20,17,70,2,1,.206,.263,.326,.588
Mike M Remlinger,ATL,70,2,1,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Dave D Veres,COL,70,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Antonio A Alfonseca,FLA,69,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Cliff C Floyd L,FLA,69,251,37,76,19,1,11,49,30,47,5,6,.303,.379,.518,.897
Hanley H Frias S,ARI,69,150,27,41,3,2,1,16,29,18,4,3,.273,.391,.340,.731
Wayne W Gomes,PHI,69,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
John J Rocker,ATL,69,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Scott S Servais,SF,69,198,21,54,10,0,5,21,13,31,0,0,.273,.327,.399,.726
Luis L Alicea,TEX,68,164,33,33,10,0,3,17,28,32,2,1,.201,.316,.317,.633
Pedro P Borbon,LA,68,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Luis L Lopez S,NYM,68,104,11,22,4,0,2,13,12,33,1,1,.212,.308,.308,.616
Robb R Nen,SF,68,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bobby B Smith,TB,68,199,18,36,4,1,3,19,16,64,4,4,.181,.244,.256,.500
Ugueth U Urbina,MON,68,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Greg G Colbrunn,ARI,67,135,20,44,5,3,5,24,12,23,1,1,.326,.392,.519,.911
Felix F Heredia,CHC,67,4,0,2,0,0,0,1,0,0,0,0,.500,.500,.500,1.000
Braden B Looper,FLA,67,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bob B Wickman,MIL,67,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dennis D Cook,NYM,66,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Terrell T Lowery C,TB,66,185,25,48,15,1,2,17,19,53,0,2,.259,.330,.384,.714
Alan A Mills,LA,66,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Melvin M Mora L,NYM,66,31,6,5,0,0,0,1,4,7,2,1,.161,.278,.161,.439
Mike M Myers,MIL,66,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Keith K Osik,PIT,66,167,12,31,3,1,2,13,11,30,0,0,.186,.239,.251,.490
Herbert H Perry,TB,66,209,29,53,10,1,6,32,16,42,0,0,.254,.331,.397,.728
Scott S Sanders,CHC,66,18,0,5,2,0,0,1,0,6,0,0,.278,.278,.389,.667
Ricky R Bottalico,STL,65,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Brian B Edmondson,FLA,65,11,0,4,2,0,0,2,0,4,0,0,.364,.364,.545,.909
Alan A Embree,SF,65,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Joe J Girardi,NYY,65,209,23,50,16,1,2,27,10,26,3,1,.239,.271,.354,.626
Javy J Lopez,ATL,65,246,34,78,18,1,11,45,20,41,0,3,.317,.375,.533,.908
Dan D Miceli,SD,65,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Desi D Relaford S,PHI,65,211,31,51,11,2,1,26,19,34,4,3,.242,.322,.327,.649
Todd T Dunwoody C,FLA,64,186,20,41,6,3,2,20,12,41,3,4,.220,.270,.317,.587
Eric E Plunk,MIL,64,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Carlos C Reyes,SD,64,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Daryle D Ward L,HOU,64,150,11,41,6,0,8,30,9,31,0,0,.273,.311,.473,.784
Manny M Aybar,STL,63,12,0,1,0,0,0,1,0,7,0,0,.083,.083,.083,.167
David D Dellucci,ARI,63,109,27,43,7,1,1,15,11,24,2,0,.394,.463,.505,.968
Matt M Mantei,ARI,63,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jay J Powell,HOU,63,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jeff J Shaw,LA,63,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jorge J Velandia,OAK,63,48,4,9,1,0,0,2,2,13,2,0,.188,.235,.208,.444
Billy B Wagner,HOU,63,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dennys D Reyes,CIN,62,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Scott S Sauerbeck,PIT,62,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Bobby B Ayala,CHC,61,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jerry J Dipoto,COL,61,5,0,0,0,0,0,0,1,2,0,0,.000,.167,.000,.167
Ramon R Martinez,SF,61,144,21,38,6,0,5,19,14,17,1,2,.264,.327,.410,.737
Kevin K Mc Glinchy,ATL,61,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Greg G Swindell,ARI,61,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Bobby B Bonilla,NYM,60,119,12,19,5,0,4,18,19,16,0,1,.160,.277,.303,.579
Trevor T Hoffman,SD,60,3,0,1,1,0,0,2,0,0,0,0,.333,.333,.667,1.000
Curt C Leskanic,COL,60,4,1,2,0,0,1,3,0,2,0,0,.500,.500,1.250,1.750
Tim T Spehr,KC,60,155,26,32,7,0,9,26,22,47,1,0,.206,.324,.426,.750
David D Weathers,MIL,60,7,1,1,0,0,0,0,1,4,0,0,.143,.250,.143,.393
Gregg G Olson,ARI,59,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
Rich R Rodriguez,SF,59,1,1,1,0,0,0,1,0,0,0,0,1.000,1.000,1.000,2.000
Turner T Ward,ARI,59,114,8,27,3,0,2,15,15,15,2,2,.237,.326,.316,.642
Eric E Davis R,STL,58,191,27,49,9,2,5,30,30,49,5,4,.257,.359,.403,.762
Tim T Hyers,FLA,58,81,8,18,4,1,2,12,14,11,0,0,.222,.333,.370,.704
John J Johnstone,SF,58,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Tim T Raines L,OAK,58,135,20,29,5,0,4,17,26,17,4,1,.215,.337,.341,.678
Scott S Williamson,CIN,58,7,0,0,0,0,0,0,1,6,0,0,.000,.125,.000,.125
Edgard E Clemente C,COL,57,162,24,41,10,2,8,25,7,46,0,0,.253,.282,.488,.770
Freddy F Garcia L,ATL,57,132,17,31,5,0,7,24,5,42,0,0,.235,.261,.432,.693
Mike M Matheny,TOR,57,163,16,35,6,0,3,17,12,37,0,0,.215,.271,.307,.578
Rick R Croushore,STL,56,3,1,1,0,0,0,0,1,1,0,0,.333,.500,.333,.833
Ed E Giovanola,SD,56,58,10,11,0,1,0,3,9,8,2,0,.190,.294,.224,.518
George G Arias,SD,55,164,20,40,8,0,7,20,6,54,0,0,.244,.271,.421,.691
Carlos C Baerga,CLE,55,137,10,33,1,0,3,10,10,24,2,1,.241,.300,.314,.614
Rafael R Bournigal S,SEA,55,95,16,26,5,0,2,14,7,6,0,0,.274,.317,.389,.707
Jim J Edmonds C,ANA,55,204,34,51,17,2,5,23,28,45,5,4,.250,.339,.426,.766
Charles C Gipson,SEA,55,80,16,18,5,2,0,9,6,13,3,4,.225,.287,.338,.625
David D Lamb S,TB,55,124,18,28,5,1,1,13,10,18,0,1,.226,.284,.306,.590
Lance L Painter,STL,55,7,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000
Jesus J Sanchez,FLA,55,12,0,1,0,0,0,0,1,5,0,0,.083,.154,.083,.237
Jerry J Spradlin,SF,55,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mike M Williams,PIT,55,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Wil W Cordero L,CLE,54,194,35,58,15,0,8,32,15,37,2,0,.299,.364,.500,.864
Vic V Darensbourg,FLA,54,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
Mike M De Jean,COL,54,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jose J Nieves S,CHC,54,181,16,45,9,1,2,18,8,25,0,2,.249,.291,.343,.633
Brian B Simmons L,CWS,54,126,14,29,3,3,4,17,9,30,4,0,.230,.281,.397,.678
Domingo D Cedeno S,PHI,53,108,9,19,6,0,3,13,10,31,1,2,.176,.252,.315,.567
Chuck C Mc Elroy,NYM,53,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Donne D Wall,SD,53,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Erubiel E Durazo,ARI,52,155,31,51,4,2,11,30,26,43,1,1,.329,.422,.594,1.015
David D Howard S,STL,52,82,3,17,4,0,1,6,7,27,0,2,.207,.286,.293,.578
Rudy R Seanez,ATL,52,1,1,0,0,0,0,0,1,1,0,0,.000,.500,.000,.500
Brad B Clontz,PIT,51,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Mike M Di Felice,TB,51,179,21,55,11,0,6,27,8,23,0,0,.307,.346,.469,.815
Mike M Maddux,LA,51,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jerry J Hairston,BAL,50,175,26,47,12,1,4,17,11,24,9,4,.269,.323,.417,.740
Onan O Masaoka,LA,50,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Juan J Acevedo,STL,49,20,0,1,0,0,0,0,0,16,0,0,.050,.050,.050,.100
Terry T Adams,CHC,49,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Jed J Hansen,KC,49,79,16,16,1,0,3,5,10,32,0,1,.203,.289,.329,.618
Donnie D Sadler S,BOS,49,107,18,30,5,1,0,4,5,20,2,1,.280,.313,.346,.658
Luis L Sojo,NYY,49,127,20,32,6,0,2,16,4,17,1,0,.252,.275,.346,.621
Dale D Sveum,PIT,49,71,7,15,5,1,3,13,7,28,0,0,.211,.278,.437,.715
Brian B Williams,HOU,49,3,0,1,0,0,0,1,0,1,0,0,.333,.333,.333,.667
Bill B Haselman,DET,48,143,13,39,8,0,4,14,10,26,2,0,.273,.320,.413,.733
Bobby B Hughes,MIL,48,101,10,26,2,0,3,8,5,28,0,0,.257,.292,.366,.659
Kirt K Manwaring,COL,48,137,17,41,7,1,2,14,12,23,0,0,.299,.374,.409,.783
Steve S Montgomery,PHI,48,1,1,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000
Craig C Paquette R,STL,48,157,21,45,6,0,10,37,6,38,1,0,.287,.309,.516,.825
Alex A Ramirez R,CLE,48,97,11,29,6,1,3,18,3,26,1,1,.299,.327,.474,.801
Guillermo G Mota,MON,47,1,1,1,0,0,1,3,0,0,0,0,1.000,1.000,4.000,5.000
Gabe G White,CIN,47,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
John J Franco,NYM,46,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Trever T Miller,HOU,46,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Ryan R Minor,BAL,46,124,13,24,7,0,3,10,8,43,1,0,.194,.241,.323,.563
Mike M Mohler,STL,46,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jim J Poole,PHI,46,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Steve S Scarsone,KC,46,68,2,14,5,0,0,6,9,24,1,0,.206,.295,.279,.574
Russ R Springer,ATL,46,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Amaury A Telemaco,PHI,46,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Geoff G Blum S,MON,45,133,21,32,7,2,8,18,17,25,1,0,.241,.327,.504,.830
Brian B Johnson,CIN,45,117,12,27,7,0,5,18,9,31,0,0,.231,.286,.419,.704
Jeff J Liefer,CWS,45,113,8,28,7,1,0,14,8,28,2,0,.248,.295,.327,.622
Rodney R Myers,CHC,45,7,2,3,1,0,0,1,0,2,0,0,.429,.429,.571,1.000
Joe J Oliver,PIT,45,134,10,27,8,0,1,13,10,33,2,0,.201,.253,.284,.537
Felix F Rodriguez,SF,44,6,3,2,1,0,1,3,0,1,0,0,.333,.429,1.000,1.429
Marc M Wilkins,PIT,44,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Trent T Durrington,ANA,43,122,14,22,2,0,0,2,9,28,4,3,.180,.237,.197,.433
Mike M Figga,BAL,43,86,12,19,4,0,1,5,2,27,0,2,.221,.236,.302,.538
Lou L Merloni S,BOS,43,126,18,32,7,0,1,13,8,16,0,0,.254,.307,.333,.640
Chad C Meyers,CHC,43,142,17,33,9,0,0,4,9,27,4,2,.232,.292,.296,.588
Angel A Pena,LA,43,120,14,25,6,0,4,21,12,24,0,1,.208,.276,.358,.634
Jon J Shave S,TEX,43,73,10,21,4,0,0,9,5,17,1,0,.288,.350,.342,.692
Larry L Sutton,KC,43,102,14,23,6,0,2,15,13,17,1,0,.225,.308,.343,.651
Julian J Tavarez,SF,43,5,0,1,0,0,0,0,0,2,0,0,.200,.200,.200,.400
Gregg G Zaun,TEX,43,93,12,23,2,1,1,12,10,7,1,0,.247,.314,.323,.637
Darren D Holmes,ARI,42,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Rick R Aguilera,CHC,41,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Kimera K Bartee C,DET,41,77,11,15,1,3,0,3,9,20,3,3,.195,.279,.286,.565
Scott S Elarton,HOU,41,26,1,5,0,0,0,1,0,10,0,0,.192,.192,.192,.385
Jeff J Frye,BOS,41,114,14,32,3,0,1,12,14,11,2,2,.281,.362,.333,.695
Terry T Mulholland,ATL,41,48,2,5,0,0,0,3,2,21,0,0,.104,.140,.104,.244
Vladimir V Nunez,FLA,41,28,0,4,0,0,0,2,0,6,0,0,.143,.143,.143,.286
Scott S Radinsky,STL,41,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dave D Roberts C,CLE,41,143,26,34,4,0,2,12,9,16,11,3,.238,.281,.308,.589
Rafael R Roque,MIL,41,17,0,1,0,0,0,0,2,10,0,0,.059,.158,.059,.217
Dan D Serafini,CHC,41,12,1,1,0,0,0,0,3,7,0,0,.083,.267,.083,.350
Jermaine J Allensworth R,NYM,40,73,14,16,2,0,3,9,9,23,2,1,.219,.310,.370,.679
Shawn S Estes,SF,40,61,8,10,4,0,0,5,3,21,0,1,.164,.215,.230,.445
Ramon R Hernandez,OAK,40,136,13,38,7,0,3,21,18,11,1,0,.279,.363,.397,.760
Pat P Mahomes,NYM,40,16,2,5,3,0,0,3,0,6,0,0,.313,.313,.500,.812
Quinton Q Mc Cracken L,TB,40,148,20,37,6,1,1,18,14,23,6,5,.250,.317,.324,.641
Tony T Graffanino,TB,39,130,20,41,9,4,2,19,9,22,3,2,.315,.364,.492,.857
Liu L Rodriguez,CWS,39,93,8,22,2,2,1,12,12,11,0,0,.237,.343,.333,.676
Jeff J Wallace,PIT,39,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
John J Wehner,PIT,39,65,6,12,2,0,1,4,7,12,1,0,.185,.264,.262,.525
Kevin K Barker,MIL,38,117,13,33,3,0,3,23,9,19,1,0,.282,.331,.385,.715
Alex A Gonzalez S,TOR,38,154,22,45,13,0,2,12,16,23,4,2,.292,.370,.416,.786
Heathcliff H Slocumb,STL,38,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Sandy S Alomar,CLE,37,137,19,42,13,0,6,25,4,23,0,1,.307,.322,.533,.854
Miguel M Batista,MON,37,35,6,7,1,0,1,3,2,19,0,0,.200,.243,.314,.558
Jack J Howell,HOU,37,33,2,7,2,0,1,1,8,9,0,0,.212,.366,.364,.730
Pat P Kelly,TOR,37,116,17,31,7,0,6,20,10,23,0,1,.267,.318,.483,.801
Scott S Leius,KC,37,74,8,15,1,0,1,10,4,8,1,0,.203,.244,.257,.501
Mark M Sweeney,CIN,37,31,6,11,3,0,2,7,4,9,0,0,.355,.429,.645,1.074
Fernando F Vina,MIL,37,154,17,41,7,0,1,16,14,6,5,2,.266,.339,.331,.670
Pedro P Astacio,COL,36,86,5,20,2,1,0,7,1,24,0,0,.233,.241,.279,.520
Gary G Bennett,PHI,36,88,7,24,4,0,1,21,4,11,0,0,.273,.298,.352,.650
Jason J Christiansen,PIT,36,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Chris C Clapinski,FLA,36,56,6,13,1,2,0,2,9,12,1,0,.232,.348,.321,.670
Jason J La Rue,CIN,36,90,12,19,7,0,3,10,11,32,4,1,.211,.311,.389,.700
Paul P Lo Duca,LA,36,95,11,22,1,0,3,11,10,9,1,2,.232,.312,.337,.649
Dennis D Springer,FLA,36,50,2,6,1,0,0,2,0,17,0,0,.120,.118,.140,.258
Wilton W Veras,BOS,36,118,14,34,5,1,2,13,5,14,0,2,.288,.323,.398,.721
Wilson W Delgado S,SF,35,71,7,18,2,1,0,3,5,9,1,0,.254,.312,.310,.622
Doug D Henry,HOU,35,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mike M Lansing,COL,35,145,24,45,9,0,4,15,7,22,2,0,.310,.344,.455,.799
David D Lee,COL,35,5,1,1,0,0,0,0,0,2,0,0,.200,.200,.200,.400
Fernando F Seguignol,MON,35,105,14,27,9,0,5,10,5,33,0,0,.257,.328,.486,.813
Chris C Sexton,COL,35,59,9,14,0,1,1,7,11,10,4,2,.237,.357,.322,.679
Jamie J Arnold,LA,34,10,1,2,0,0,0,1,0,3,0,0,.200,.200,.200,.400
Lance L Berkman,HOU,34,93,10,22,2,0,4,15,12,21,5,1,.237,.321,.387,.708
Brian B Bohanon,COL,34,71,6,14,2,0,1,7,5,20,0,0,.197,.250,.268,.518
Kevin K Brown,LA,34,78,1,5,0,0,0,3,2,24,0,0,.064,.086,.064,.150
Craig C Grebeck,TOR,34,113,18,41,7,0,0,10,15,13,0,0,.363,.443,.425,.868
Ray R Holbert S,KC,34,100,14,28,3,0,0,5,8,20,7,4,.280,.330,.310,.640
Jose J Lima,HOU,34,75,4,6,0,0,0,2,3,24,0,0,.080,.115,.080,.195
Chad C Ogea,PHI,34,44,1,4,0,0,0,0,4,25,0,0,.091,.167,.091,.258
Darren D Oliver,STL,34,73,7,20,4,0,0,6,3,23,0,0,.274,.303,.329,.631
Dan D Plesac,ARI,34,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Roosevelt R Brown,CHC,33,64,6,14,6,1,1,10,2,14,1,0,.219,.239,.391,.629
Tripp T Cromer,LA,33,52,5,10,0,0,2,8,5,10,0,0,.192,.263,.308,.571
Tom T Glavine,ATL,33,65,3,9,1,0,0,4,5,17,0,0,.138,.200,.154,.354
