PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS
Rick R Wilkins,CHC,83,244,20,66,9,1,8,22,28,53,0,2,.270,.344,.414,.758
Hubie H Brooks D,CAL,82,306,28,66,13,0,8,36,12,46,3,3,.216,.247,.337,.584
Brent B Mayne,KC,82,213,16,48,10,0,0,18,11,26,0,4,.225,.260,.272,.532
Joe J Boever,HOU,81,7,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Jack J Clark D,BOS,81,257,32,54,11,0,5,33,56,87,1,1,.210,.350,.311,.661
Kevin K Ward,SD,81,147,12,29,5,0,3,12,14,38,2,3,.197,.274,.293,.567
Doug D Jones,HOU,80,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Felix F Fermin S,CLE,79,215,27,58,7,2,0,13,18,10,0,0,.270,.326,.321,.647
Juan J Guerrero,HOU,79,125,8,25,4,2,1,14,10,32,1,0,.200,.261,.288,.549
Gary G Pettis C,DET,78,159,27,32,5,3,1,12,29,45,14,4,.201,.323,.289,.612
Jamie J Quirk,OAK,78,177,13,39,7,1,2,11,16,28,0,0,.220,.294,.305,.600
Xavier X Hernandez,HOU,77,9,1,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000
Mike M Perez,STL,77,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Scott S Servais,HOU,77,205,12,49,9,0,0,15,11,25,0,0,.239,.294,.283,.577
Wes W Chamberlain R,PHI,76,275,26,71,18,0,9,41,10,55,4,0,.258,.285,.422,.706
Eric E Davis L,LA,76,267,21,61,8,1,5,32,36,71,19,1,.228,.325,.322,.647
Jeff J Innis,NYM,76,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Gary G Redus,PIT,76,176,26,45,7,3,3,12,17,25,11,4,.256,.321,.381,.702
Juan J Samuel R,KC,76,224,22,61,8,4,0,23,14,49,8,3,.272,.318,.344,.662
Freddie F Benavides,CIN,74,173,14,40,10,1,1,17,10,34,0,1,.231,.277,.318,.595
David D Howard S,KC,74,219,19,49,6,2,1,18,15,43,3,4,.224,.271,.283,.554
Rey R Sanchez S,CHC,74,255,24,64,14,3,1,19,10,17,2,1,.251,.285,.341,.626
Gerald G Young R,HOU,74,76,14,14,1,1,0,4,10,11,6,2,.184,.279,.224,.503
John J Cangelosi L,TEX,73,85,12,16,2,0,1,6,18,16,6,5,.188,.330,.247,.577
Cris C Carpenter,STL,73,3,0,1,0,0,0,2,0,1,0,0,.333,.333,.333,.667
Rafael R Ramirez S,HOU,73,176,17,44,6,0,1,13,7,24,0,0,.250,.283,.301,.584
Jeff J Reboulet S,MIN,73,137,15,26,7,1,1,16,23,26,3,2,.190,.311,.277,.588
Jeff J Branson,CIN,72,115,12,34,7,1,0,15,5,16,0,1,.296,.322,.374,.696
Tom T Foley S,MON,72,115,7,20,3,1,0,5,8,21,3,0,.174,.230,.217,.448
Jeff J Grotewold,PHI,72,65,7,13,2,0,3,5,9,16,0,0,.200,.307,.369,.676
Chuck C Mc Elroy,CHC,72,6,2,4,2,1,0,1,0,0,0,0,.667,.667,1.333,2.000
Tim T Naehring S,BOS,72,186,12,43,8,0,3,14,18,31,0,0,.231,.308,.323,.630
Andujar A Cedeno S,HOU,71,220,15,38,13,2,2,13,14,71,2,0,.173,.232,.277,.509
Vince V Coleman L,NYM,71,229,37,63,11,1,2,21,27,41,24,9,.275,.355,.358,.713
Bob B Mc Clure,STL,71,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ron R Tingley,CAL,71,127,15,25,2,1,3,8,13,35,0,1,.197,.282,.299,.581
Paul P Assenmacher,CHC,70,4,1,0,0,0,0,0,1,1,0,0,.000,.200,.000,.200
Jeff J Fassero,MON,70,7,0,1,1,0,0,0,0,3,0,0,.143,.143,.286,.429
Lee L Smith,STL,70,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Carlos C Hernandez,LA,69,173,11,45,4,0,3,17,11,21,0,1,.260,.316,.335,.651
Carlos C Martinez,CLE,69,228,23,60,9,1,5,35,7,21,1,2,.263,.283,.377,.660
Bob B Scanlan,CHC,69,4,1,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Joey J Cora,CWS,68,122,27,30,7,1,0,9,22,13,10,3,.246,.371,.320,.690
Jim J Gott,LA,68,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Greg G Litton,SF,68,140,9,32,5,0,4,15,11,33,0,1,.229,.285,.350,.635
Charlie C O' Brien,NYM,68,156,15,33,12,0,2,13,16,18,0,1,.212,.289,.327,.616
Mel M Rojas,MON,68,15,0,1,0,0,0,0,0,10,0,0,.067,.067,.067,.133
Mike M Stanley,NYY,68,173,24,43,7,0,8,27,33,45,0,0,.249,.372,.428,.800
Monty M Fariss L,TEX,67,166,13,36,7,1,3,21,17,51,0,2,.217,.297,.325,.623
Jeff J Frye,TEX,67,199,24,51,9,1,1,12,16,27,1,3,.256,.320,.327,.646
Michael M Jackson,SF,67,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Dion D James R,NYY,67,145,24,38,8,0,3,17,22,15,1,0,.262,.359,.379,.738
Tim T Jones S,STL,67,145,9,29,4,0,0,3,11,29,5,2,.200,.256,.228,.484
Chad C Kreuter,DET,67,190,22,48,9,0,2,16,20,38,0,1,.253,.321,.332,.652
Sammy S Sosa C,CHC,67,262,41,68,7,2,8,25,19,63,15,7,.260,.317,.393,.710
John J Wetteland,MON,67,5,0,1,0,0,0,0,0,4,0,0,.200,.200,.200,.400
Todd T Worrell,STL,67,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ellis E Burks C,BOS,66,235,35,60,8,3,8,30,25,48,5,2,.255,.327,.417,.744
Randy R Myers,SD,66,7,0,1,0,0,0,0,0,5,0,0,.143,.143,.143,.286
Al A Osuna,HOU,66,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jose J Uribe S,SF,66,162,24,39,9,1,2,13,14,25,2,2,.241,.299,.346,.645
Mitch M Williams,PHI,66,4,0,1,0,0,0,0,0,2,0,0,.250,.250,.250,.500
Rod R Beck,SF,65,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000
Dave D Cochrane,SEA,65,152,10,38,5,0,2,12,12,34,1,0,.250,.309,.322,.632
Roger R Mason,PIT,65,10,0,0,0,0,0,0,1,5,0,0,.000,.091,.000,.091
Roger R Mc Dowell,LA,65,3,1,0,0,0,0,0,2,3,0,0,.000,.500,.000,.500
Jeff J Schaefer S,SEA,65,70,5,8,2,0,1,3,2,10,0,1,.114,.139,.186,.325
Mike M Stanton,ATL,65,2,1,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000
Jeff J Tackett,BAL,65,179,21,43,8,1,5,24,17,28,0,0,.240,.307,.380,.687
Norm N Charlton,CIN,64,5,0,1,0,0,0,0,0,3,0,0,.200,.200,.200,.400
Rob R Dibble,CIN,63,5,0,2,0,0,0,1,0,0,0,0,.400,.400,.400,.800
Alfredo A Griffin S,TOR,63,150,21,35,7,0,0,10,9,19,3,1,.233,.273,.280,.553
Sam S Horn D,BAL,63,162,13,38,10,1,5,19,21,60,0,0,.235,.324,.401,.726
Jim J Leyritz D,NYY,63,144,17,37,6,0,7,26,14,22,0,1,.257,.341,.444,.786
Warren W Newson R,CWS,63,136,19,30,3,0,1,11,37,38,3,0,.221,.387,.265,.652
Carlton C Fisk,CWS,62,188,12,43,4,1,3,21,23,38,3,0,.229,.313,.309,.622
Geronimo G Pena,STL,62,203,31,62,12,1,7,31,24,37,13,8,.305,.386,.478,.863
Bernie B Williams C,NYY,62,261,39,73,14,2,5,26,29,36,7,6,.280,.354,.406,.760
Derek D Bell L,TOR,61,161,23,39,6,3,2,15,15,34,7,2,.242,.324,.354,.678
Bryan B Hickerson,SF,61,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Rex R Hudler,STL,61,98,17,24,4,0,3,5,2,23,2,6,.245,.265,.378,.642
Barry B Jones,NYM,61,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Randy R Ready L,OAK,61,125,17,25,2,0,3,17,25,23,1,0,.200,.329,.288,.617
Rich R Rodriguez,SD,61,6,0,0,0,0,0,0,1,0,0,0,.000,.143,.000,.143
Jeff J Treadway,ATL,61,126,5,28,6,1,0,5,9,16,1,2,.222,.274,.286,.560
Craig C Wilson,STL,61,106,6,33,6,0,0,13,10,18,1,2,.311,.368,.368,.735
Dwayne D Henry,CIN,60,4,1,1,0,0,0,0,0,3,0,0,.250,.250,.250,.500
Mike M Huff R,CWS,60,115,13,24,5,0,0,8,10,24,1,2,.209,.273,.252,.526
Bob B Patterson,PIT,60,6,1,2,1,0,0,4,1,3,0,0,.333,.429,.500,.929
Steve S Wilson,LA,60,3,0,1,0,0,0,0,0,2,0,0,.333,.333,.333,.667
Stan S Belinda,PIT,59,3,1,2,1,0,0,2,0,0,0,0,.667,.667,1.000,1.667
Jack J Daugherty,TEX,59,127,13,26,9,0,0,9,16,21,2,1,.205,.295,.276,.570
Rob R Murphy,HOU,59,1,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Rico R Rossy S,KC,59,149,21,32,8,1,1,12,20,20,0,3,.215,.310,.302,.612
Marvin M Freeman,ATL,58,4,0,2,0,0,0,0,0,2,0,0,.500,.500,.500,1.000
John J Valentin S,BOS,58,185,21,51,13,0,5,25,20,17,1,0,.276,.351,.427,.778
Tom T Goodwin L,LA,57,73,15,17,1,1,0,3,6,10,7,3,.233,.291,.274,.565
Tim T Hulett,BAL,57,142,11,41,7,2,2,21,10,31,0,1,.289,.340,.408,.748
Scott S Ruskin,CIN,57,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Dan D Walters,SD,57,179,14,45,11,1,4,22,10,28,1,0,.251,.295,.391,.686
Jeff J Brantley,SF,56,9,2,1,0,0,0,0,1,2,0,0,.111,.200,.111,.311
J. T. J Bruett R,MIN,56,76,7,19,4,0,0,2,6,12,6,3,.250,.313,.303,.616
Jose J Melendez,SD,56,5,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000
Denny D Neagle,PIT,56,11,0,0,0,0,0,0,0,2,0,1,.000,.000,.000,.000
Darren D Reed L,MIN,56,114,12,20,4,0,5,14,8,34,0,0,.175,.232,.342,.574
Darnell D Coles,CIN,55,141,16,44,11,2,3,18,3,15,1,0,.312,.322,.482,.804
Brian B Jordan L,STL,55,193,17,40,9,4,5,22,10,48,7,2,.207,.250,.373,.623
Kevin K Koslofski R,KC,55,133,20,33,0,2,3,13,12,23,2,1,.248,.313,.346,.659
Mark M Leonard L,SF,55,128,13,30,7,0,4,16,16,31,0,1,.234,.331,.383,.714
John J Wehner,PIT,55,123,11,22,6,0,0,4,12,22,3,0,.179,.252,.228,.480
Scott S Bankhead,CIN,54,9,0,2,0,0,0,0,0,7,0,0,.222,.222,.222,.444
Rob R Ducey L,CAL,54,80,7,15,4,0,0,2,5,22,2,4,.188,.233,.238,.470
Chris C Jones R,HOU,54,63,7,12,2,1,1,4,7,21,3,0,.190,.271,.302,.573
Dave D Righetti,SF,54,7,0,1,0,0,0,0,0,4,0,0,.143,.143,.143,.286
Mike M Gallego,NYY,53,173,24,44,7,1,3,14,20,22,0,1,.254,.343,.358,.702
Kent K Mercker,ATL,53,5,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000
Henry H Rodriguez R,LA,53,146,11,32,7,0,3,14,8,30,0,0,.219,.258,.329,.587
Phil P Stephenson,SD,53,71,5,11,2,1,0,8,10,11,0,0,.155,.259,.211,.470
Lenny L Webster,MIN,53,118,10,33,10,1,1,13,9,11,0,2,.280,.331,.407,.738
Greg G Colbrunn,MON,52,168,12,45,8,0,2,18,6,34,3,2,.268,.294,.351,.646
Benny B Distefano,HOU,52,60,4,14,0,2,0,7,5,14,0,0,.233,.303,.300,.603
Craig C Shipley S,SD,52,105,7,26,6,0,0,7,2,21,1,1,.248,.262,.305,.566
Doug D Strange,CHC,52,94,7,15,1,0,1,5,10,15,1,0,.160,.240,.202,.442
Anthony A Young,NYM,52,27,2,3,0,0,0,0,1,13,0,0,.111,.143,.111,.254
Dave D Anderson,LA,51,84,10,24,4,0,3,8,4,11,0,4,.286,.311,.440,.752
Eric E Fox L,OAK,51,143,24,34,5,2,3,13,13,29,3,4,.238,.299,.364,.663
Dave D Nilsson,MIL,51,164,15,38,8,0,4,25,17,18,2,2,.232,.304,.354,.658
Hector H Villanueva,CHC,51,112,9,17,6,0,2,13,11,24,0,0,.152,.228,.259,.487
John J Candelaria,LA,50,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000
Mike M Maddux,SD,50,9,0,1,0,0,0,0,1,4,0,0,.111,.200,.111,.311
Esteban E Beltre S,CWS,49,110,21,21,2,0,1,10,3,18,1,0,.191,.211,.236,.447
Craig C Colbert,SF,49,126,10,29,5,2,1,16,9,22,1,0,.230,.277,.325,.603
Tim T Crews,LA,49,7,1,2,0,0,0,0,0,4,0,0,.286,.286,.286,.571
Mike M Greenwell L,BOS,49,180,16,42,2,0,2,18,18,19,2,3,.233,.307,.278,.585
Jeff J Robinson,CHC,49,12,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Pat P Tabler,TOR,49,135,11,34,5,0,0,16,11,14,0,0,.252,.306,.289,.595
Eric E Young Sr.,LA,49,132,9,34,1,0,1,11,8,9,6,1,.258,.300,.288,.588
Ivan I Calderon L,MON,48,170,19,45,14,2,3,24,14,22,1,2,.265,.323,.424,.746
Steve S Lyons,BOS,48,55,5,11,0,2,0,4,3,8,1,3,.200,.241,.273,.514
Damion D Easley,CAL,47,151,14,39,5,0,1,12,8,26,9,5,.258,.307,.311,.618
Mike M Hartley,PHI,47,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
John J Jaha,MIL,47,133,17,30,3,1,2,10,12,30,10,0,.226,.291,.308,.600
Jerry J Willard,MON,47,48,2,11,1,0,2,8,2,10,0,0,.229,.260,.375,.635
Juan J Bell S,PHI,46,147,12,30,3,1,1,8,18,29,5,0,.204,.292,.259,.550
Junior J Noboa,NYM,46,47,7,7,0,0,0,3,3,8,0,0,.149,.212,.149,.360
Wil W Cordero S,MON,45,126,17,38,4,1,2,8,9,31,0,0,.302,.353,.397,.750
Chris C Donnels,NYM,45,121,8,21,4,0,0,6,17,25,1,0,.174,.275,.207,.482
Kim K Batiste S,PHI,44,136,9,28,4,0,1,10,4,18,0,0,.206,.224,.257,.481
Bill B Sampen,MON,44,6,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000
Wally W Whitehurst,NYM,44,22,1,4,1,0,0,3,1,5,0,1,.182,.217,.227,.445
Paul P Gibson,NYM,43,6,0,0,0,0,0,0,1,3,0,0,.000,.143,.000,.143
Pedro P Guerrero,STL,43,146,10,32,6,1,1,16,11,25,2,2,.219,.270,.295,.565
Lee L Guetterman,NYM,43,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
John J Morris,CAL,43,57,4,11,1,0,1,3,4,11,1,0,.193,.258,.263,.521
John J Orton,CAL,43,114,11,25,3,0,2,12,7,32,1,1,.219,.276,.298,.575
Darryl D Strawberry R,LA,43,156,20,37,8,0,5,25,19,34,3,1,.237,.322,.385,.707
Wally W Backman,PHI,42,48,6,13,1,0,0,6,6,9,1,0,.271,.352,.292,.644
Tom T Marsh L,PHI,42,125,7,25,3,2,2,16,2,23,0,1,.200,.215,.304,.519
Mike M Pagliarulo,MIN,42,105,10,21,4,0,0,9,1,17,1,0,.200,.213,.238,.451
Curt C Schilling,PHI,42,64,3,10,1,0,0,3,1,22,0,0,.156,.169,.172,.341
Rich R Gedman,STL,41,105,5,23,4,0,1,8,11,22,0,0,.219,.291,.286,.576
Jay J Howell,LA,41,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Ken K Oberkfell,CAL,41,91,6,24,1,0,0,10,8,5,0,1,.264,.317,.275,.592
Alejandro A Pena,ATL,41,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Mike M Benjamin S,SF,40,75,4,13,2,1,1,3,4,15,1,0,.173,.215,.267,.482
Alvin A Davis,CAL,40,104,5,26,8,0,0,16,13,9,0,0,.250,.331,.327,.657
Wally W Ritchie,PHI,40,1,0,0,0,0,0,0,1,1,0,0,.000,.500,.000,.500
Jim J Thome,CLE,40,117,8,24,3,1,2,12,10,34,2,0,.205,.275,.299,.574
Jim J Bullinger,CHC,39,20,3,5,0,0,1,2,1,7,1,0,.250,.286,.400,.686
Ernest E Riles,HOU,39,61,5,16,1,0,1,4,2,11,1,0,.262,.281,.328,.609
Scott S Brosius R,OAK,38,87,13,19,2,0,4,13,3,13,3,0,.218,.258,.379,.637
Omar O Olivares,STL,36,68,7,16,1,0,1,4,1,19,0,0,.235,.246,.294,.540
Gary G Scott,CHC,36,96,8,15,2,0,2,11,5,14,0,1,.156,.198,.240,.438
Terry T Shumpert,KC,36,94,6,14,5,1,1,11,3,17,2,2,.149,.175,.255,.431
John J Smoltz,ATL,36,75,7,12,0,0,1,4,6,32,0,0,.160,.222,.200,.422
Bob B Walk,PIT,36,43,2,4,1,0,0,2,0,11,0,0,.093,.093,.116,.209
Rich R Amaral,SEA,35,100,9,24,3,0,1,7,5,16,4,2,.240,.276,.300,.576
Steve S Avery,ATL,35,76,8,13,2,1,0,4,3,22,0,1,.171,.203,.224,.426
Tim T Belcher,CIN,35,76,3,8,1,0,1,4,0,28,0,0,.105,.105,.158,.263
Jarvis J Brown,MIN,35,15,8,1,0,0,0,0,2,4,2,2,.067,.222,.067,.289
Doug D Drabek,PIT,35,89,5,14,3,0,0,6,2,28,0,0,.157,.176,.191,.367
John J Flaherty,BOS,35,66,3,13,2,0,0,2,3,7,0,0,.197,.229,.227,.456
Julio J Franco D,TEX,35,107,19,25,7,0,2,8,15,17,1,1,.234,.328,.355,.683
Tom T Glavine,ATL,35,77,11,19,1,1,0,7,3,10,0,0,.247,.272,.286,.557
Orel O Hershiser,LA,35,68,6,15,5,0,0,5,1,10,1,0,.221,.229,.294,.523
Dann D Howitt L,SEA,35,85,7,16,4,1,2,10,8,9,1,1,.188,.250,.329,.579
Greg G Maddux,CHC,35,88,6,15,3,0,1,8,1,22,0,0,.170,.180,.239,.418
Tim T Mc Intosh,MIL,35,77,7,14,3,0,0,6,3,9,1,3,.182,.229,.221,.450
Randy R Tomlin,PIT,35,65,4,9,0,0,0,1,3,15,0,0,.138,.176,.138,.315
Larry L Andersen,SD,34,1,1,0,0,0,0,0,1,1,0,0,.000,.500,.000,.500
Andy A Benes,SD,34,67,3,10,2,0,1,5,5,29,0,0,.149,.205,.224,.429
Kevin K Gross,LA,34,63,3,6,1,0,0,0,4,26,0,0,.095,.149,.111,.260
Chris C Gwynn R,KC,34,84,10,24,3,2,1,7,3,10,0,0,.286,.303,.405,.708
Pete P Harnisch,HOU,34,67,7,11,5,0,0,8,2,12,0,1,.164,.188,.239,.427
Cesar C Hernandez,CIN,34,51,6,14,4,0,0,4,0,10,3,1,.275,.275,.353,.628
Danny D Jackson,PIT,34,60,2,5,0,0,0,2,1,31,0,1,.083,.098,.083,.182
Mike M Morgan,CHC,34,74,1,8,0,0,0,5,2,16,0,0,.108,.130,.108,.238
Donovan D Osborne,STL,34,58,4,7,0,1,0,0,0,21,0,0,.121,.121,.155,.276
Tim T Scott,SD,34,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Bill B Swift,SF,34,51,3,8,3,0,0,3,1,18,0,0,.157,.173,.216,.389
Shane S Turner,SEA,34,74,8,20,5,0,0,5,9,15,2,1,.270,.341,.338,.679
Bret B Boone,SEA,33,129,15,25,4,0,4,15,4,34,1,1,.194,.224,.318,.542
Frank F Castillo,CHC,33,65,3,6,0,0,0,1,3,21,0,0,.092,.132,.092,.225
Rick R Cerone,MON,33,63,10,17,4,0,1,7,3,5,1,2,.270,.313,.381,.694
Mark M Gardner,MON,33,50,4,7,0,1,0,2,3,18,0,0,.140,.182,.180,.362
Jose J Gonzalez L,CAL,33,55,4,10,2,0,0,2,7,20,0,1,.182,.270,.218,.488
Dwight D Gooden,NYM,33,72,8,19,3,1,1,9,1,16,0,0,.264,.274,.375,.649
Ken K Hill,MON,33,62,10,11,3,1,1,4,8,13,0,0,.177,.271,.306,.578
Bruce B Hurst,SD,33,69,2,11,4,0,0,1,3,27,0,0,.159,.194,.217,.412
Joe J Millette S,PHI,33,78,5,16,0,0,0,2,5,10,1,0,.205,.271,.205,.476
Jose J Rijo,CIN,33,72,3,14,2,0,0,6,0,18,0,0,.194,.194,.222,.417
Bob B Tewksbury,STL,33,70,4,6,1,0,0,3,4,29,0,0,.086,.135,.100,.235
Alex A Arias S,CHC,32,99,14,29,6,0,0,7,11,13,0,0,.293,.375,.354,.728
John J Burkett,SF,32,55,2,1,1,0,0,2,4,24,0,0,.018,.085,.036,.121
Tom T Candiotti,LA,32,56,3,6,1,0,0,1,1,9,0,0,.107,.123,.125,.248
Jose J De Leon,PHI,32,26,4,3,0,0,0,1,2,9,0,0,.115,.179,.115,.294
Sid S Fernandez,NYM,32,74,8,15,3,0,0,0,0,25,0,0,.203,.203,.243,.446
David D Hulse C,TEX,32,92,14,28,4,0,0,2,3,18,3,1,.304,.326,.348,.674
Charlie C Leibrandt,ATL,32,58,1,7,1,0,0,4,1,12,0,0,.121,.133,.138,.271
Dennis D Martinez,MON,32,74,3,14,0,0,0,2,0,20,0,0,.189,.189,.189,.378
Bob B Melvin,KC,32,70,5,22,5,0,0,6,5,13,0,0,.314,.351,.386,.736
Terry T Mulholland,PHI,32,83,1,8,1,0,0,3,3,35,0,0,.096,.128,.108,.236
Chris C Nabholz,MON,32,65,3,8,3,0,0,2,1,12,0,0,.123,.136,.169,.306
John J Patterson,SF,32,103,10,19,1,1,0,4,5,24,5,1,.184,.229,.214,.443
Ken K Patterson,CHC,32,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Mark M Wohlers,ATL,32,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Kyle K Abbott,PHI,31,29,1,2,1,0,0,2,1,18,0,0,.069,.100,.103,.203
Mike M Blowers,SEA,31,73,7,14,3,0,1,2,6,20,0,0,.192,.253,.274,.527
Rheal R Cormier,STL,31,59,3,6,2,0,0,2,0,13,0,0,.102,.102,.136,.237
Steve S Foster,CIN,31,5,0,1,0,0,0,0,0,1,0,0,.200,.200,.200,.400
John J Franco,NYM,31,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Pat P Howell C,NYM,31,75,9,14,1,0,0,1,2,15,4,2,.187,.218,.200,.418
Jeff J Mc Knight,NYM,31,85,10,23,3,1,2,13,2,8,0,1,.271,.287,.400,.687
Greg G Swindell,CIN,31,80,2,10,2,0,0,4,1,15,0,0,.125,.134,.150,.284
Tracy T Woodson,STL,31,114,9,35,8,0,1,22,3,10,0,0,.307,.331,.404,.734
Bob B Ayrault,PHI,30,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jesse J Barfield R,NYY,30,95,8,13,2,0,2,7,9,27,1,1,.137,.210,.221,.431
Chris C Hammond,CIN,30,44,7,6,1,0,1,4,6,20,0,0,.136,.235,.227,.463
Jim J Mc Namara,SF,30,74,6,16,1,0,1,9,6,25,0,0,.216,.275,.270,.545
Greg G Myers,CAL,30,78,4,18,7,0,1,13,5,11,0,0,.231,.271,.359,.630
Bobby B Rose,CAL,30,84,10,18,5,0,2,10,8,9,1,1,.214,.295,.345,.640
Heathcliff H Slocumb,CHC,30,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000
Ryan R Thompson C,NYM,30,108,15,24,7,1,3,10,8,24,2,2,.222,.274,.389,.662
Jerome J Walton L,CHC,30,55,7,7,0,1,0,1,9,13,1,2,.127,.273,.164,.436
Billy B Ashley R,LA,29,95,6,21,5,0,2,6,5,34,0,0,.221,.260,.337,.597
Willie W Blair,HOU,29,17,0,1,0,0,0,0,1,14,0,0,.059,.111,.059,.170
Rod R Brewer,STL,29,103,11,31,6,0,0,10,8,12,0,1,.301,.354,.359,.713
Willie W Greene,CIN,29,93,10,25,5,2,2,13,10,23,0,2,.269,.337,.430,.767
Jim J Lindeman,PHI,29,39,6,10,1,0,1,6,3,11,0,0,.256,.310,.359,.668
Bob B Ojeda,LA,29,49,1,5,0,1,0,3,1,11,0,0,.102,.120,.143,.263
Alan A Trammell S,DET,29,102,11,28,7,1,1,11,15,4,2,2,.275,.370,.392,.762
Juan J Berenguer,ATL,28,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Bud B Black,SF,28,54,1,3,1,0,0,2,2,16,0,0,.056,.089,.074,.163
Cliff C Brantley,PHI,28,14,1,3,0,1,0,1,1,4,0,0,.214,.267,.357,.624
Braulio B Castillo R,PHI,28,76,12,15,3,1,2,7,4,15,1,0,.197,.238,.342,.580
Jeff J Conine L,KC,28,91,10,23,5,2,0,9,8,23,0,0,.253,.313,.352,.665
Butch B Henry,HOU,28,54,3,8,0,0,1,7,1,10,0,0,.148,.164,.204,.367
Tim T Laker,MON,28,46,8,10,3,0,0,4,2,14,1,1,.217,.250,.283,.533
Jesse J Levis,CLE,28,43,2,12,4,0,1,3,0,5,0,0,.279,.279,.442,.721
Ben B Rivera,PHI,28,33,1,3,0,0,0,2,2,11,0,0,.091,.143,.091,.234
Pat P Clements,SD,27,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
David D Cone,NYM,27,65,5,6,1,0,0,4,3,19,0,0,.092,.132,.108,.240
Craig C Lefferts,SD,27,52,0,4,0,0,0,0,0,21,0,0,.077,.077,.077,.154
Tom T Prince,PIT,27,44,1,4,2,0,0,5,6,9,1,1,.091,.192,.136,.329
Sergio S Valdez,MON,27,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Eric E Wedge D,BOS,27,68,11,17,2,0,5,11,13,18,0,0,.250,.370,.500,.870
Trevor T Wilson,SF,27,39,3,3,1,0,0,3,3,21,0,0,.077,.143,.103,.245
Jeremy J Hernandez,SD,26,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jimmy J Jones,HOU,26,36,5,6,1,0,0,4,6,13,0,0,.167,.286,.194,.480
Ramon R Martinez,LA,26,50,1,6,0,0,0,2,0,14,0,0,.120,.120,.120,.240
Zane Z Smith,PIT,26,49,2,6,2,0,0,3,2,11,0,0,.122,.157,.163,.320
Danny D Cox,PIT,25,14,0,1,0,0,0,1,0,8,0,0,.071,.071,.071,.143
D. J. D Dozier L,NYM,25,47,4,9,2,0,0,2,4,19,4,0,.191,.264,.234,.498
Scott S Hemond L,CWS,25,40,8,9,2,0,0,2,4,13,1,0,.225,.289,.275,.564
Donnie D Hill S,MIN,25,51,7,15,3,0,0,2,5,6,0,0,.294,.368,.353,.721
Rob R Mallicoat,HOU,25,1,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Jim J Pena,SF,25,5,0,1,0,0,0,0,0,2,0,0,.200,.200,.200,.400
Sean S Berry,MON,24,57,5,19,1,0,1,4,1,11,2,1,.333,.345,.404,.748
Jacob J Brumfield C,CIN,24,30,6,4,0,0,0,2,2,4,6,0,.133,.212,.133,.346
Donald D Harris C,TEX,24,33,3,6,1,0,0,1,0,15,1,0,.182,.182,.212,.394
Reggie R Jefferson,CLE,24,89,8,30,6,2,1,6,1,17,0,0,.337,.352,.483,.835
Matt M Merullo,CWS,24,50,3,9,1,1,0,3,1,8,0,0,.180,.208,.240,.448
Troy T Neel L,OAK,24,53,8,14,3,0,3,9,5,15,0,1,.264,.339,.491,.830
