PLAYER,TEAM,W,L,ERA,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG
Jonathan J Sánchez Sanchez,SF,1,5,5.88,33,4,0,0,0,0,52.0,57,34,34,8,5,28,62,1.63,.284
Johan J Santana,MIN,15,13,3.33,33,33,1,1,0,0,219.0,183,88,81,33,4,52,235,1.07,.225
Carlos C Silva,MIN,13,14,4.19,33,33,2,1,0,0,202.0,229,99,94,20,4,36,89,1.31,.287
Ehren E Wassermann,CWS,1,1,2.74,33,0,0,0,0,1,23.0,20,9,7,0,2,7,14,1.17,.238
Woody W Williams,HOU,8,15,5.27,33,31,0,0,0,0,188.0,216,114,110,35,12,53,101,1.43,.286
Matt M Cain,SF,7,16,3.65,32,32,1,0,0,0,200.0,173,84,81,14,5,79,163,1.26,.235
Jose J Contreras,CWS,10,17,5.57,32,30,2,2,0,0,189.0,232,134,117,21,15,62,113,1.56,.304
Jon J Garland,CWS,10,13,4.23,32,32,2,1,0,0,208.1,219,114,98,19,4,57,98,1.32,.270
Edgar E Gonzalez,ARI,8,4,5.03,32,12,0,0,0,0,102.0,110,61,57,18,4,28,62,1.35,.276
Tom T Gorzelanny,PIT,14,10,3.88,32,32,1,1,0,0,201.2,214,90,87,18,11,68,135,1.40,.273
Jeremy J Guthrie,BAL,7,5,3.70,32,26,0,0,0,1,175.1,165,78,72,23,4,47,123,1.21,.249
Roberto R Hernandez,CLE,19,8,3.06,32,32,2,1,0,0,215.0,199,78,73,16,11,61,137,1.21,.248
Rich R Hill,CHC,11,8,3.92,32,32,0,0,0,0,195.0,170,89,85,27,12,63,183,1.19,.235
Edwin E Jackson,TB,5,15,5.76,32,31,1,1,0,0,161.0,195,116,103,19,4,88,128,1.76,.299
John J Maine,NYM,15,10,3.91,32,32,1,1,0,0,191.0,168,90,83,23,5,75,180,1.27,.235
Gary G Majewski,CIN,0,4,8.22,32,0,0,0,0,3,23.0,43,22,21,3,2,3,10,2.00,.398
Daisuke D Matsuzaka,BOS,15,12,4.40,32,32,1,0,0,0,204.2,191,100,100,25,13,80,201,1.32,.246
Matt M Morris,PIT,10,11,4.89,32,32,3,0,0,0,198.2,240,123,108,18,9,61,102,1.52,.302
John J Smoltz,ATL,14,8,3.11,32,32,0,0,0,0,205.2,196,78,71,18,4,47,197,1.18,.249
Ian I Snell,PIT,9,12,3.76,32,32,1,0,0,0,208.0,209,94,87,22,8,68,177,1.33,.264
Javier J Vazquez,CWS,15,8,3.74,32,32,2,0,0,0,216.2,197,95,90,29,7,50,213,1.14,.242
Justin J Verlander,DET,18,6,3.66,32,32,1,1,0,0,201.2,181,88,82,20,19,67,183,1.23,.233
Adam A Wainwright,STL,14,12,3.70,32,32,1,0,0,0,202.0,212,93,83,13,9,70,136,1.40,.269
Jarrod J Washburn,SEA,10,15,4.32,32,32,1,1,0,0,193.2,201,102,93,23,8,67,114,1.38,.268
Todd T Wellemeyer,STL,3,3,4.54,32,11,0,0,0,0,79.1,77,50,40,11,3,40,60,1.47,.254
Matt M Albers,HOU,4,11,5.86,31,18,0,0,0,0,110.2,127,77,72,18,7,50,71,1.60,.291
Tony T Armas,PIT,4,5,6.03,31,15,0,0,0,0,97.0,111,68,65,18,8,38,73,1.54,.287
Boof B Bonser,MIN,8,12,5.10,31,30,0,0,0,0,173.0,199,108,98,27,5,65,136,1.53,.286
Paul P Byrd,CLE,15,8,4.59,31,31,2,2,0,0,192.1,239,107,98,27,6,28,88,1.39,.301
Matt M Chico,WSH,7,9,4.63,31,31,0,0,0,0,167.0,183,96,86,26,5,74,94,1.54,.281
Scott S Dohmann,TB,3,0,3.31,31,0,0,0,0,0,32.2,29,13,12,3,0,18,26,1.44,.257
Roy R Halladay,TOR,16,7,3.71,31,31,7,1,0,0,225.1,232,101,93,15,3,48,139,1.24,.268
Braden B Looper,STL,12,12,4.94,31,30,0,0,0,0,175.0,183,100,96,22,4,51,87,1.34,.269
Kevin K Millwood,TEX,10,14,5.16,31,31,0,0,0,0,172.2,213,111,99,19,8,67,123,1.62,.301
Wandy W Rodriguez,HOU,9,13,4.58,31,31,1,1,0,0,182.2,179,102,93,22,5,62,158,1.32,.254
James J Shields,TB,12,8,3.85,31,31,1,0,0,0,215.0,202,98,92,28,10,36,184,1.11,.247
Tim T Wakefield,BOS,17,12,4.76,31,31,0,0,0,0,189.0,191,104,100,22,4,64,110,1.35,.264
Josh J Beckett,BOS,20,7,3.27,30,30,1,0,0,0,200.2,189,76,73,17,5,40,194,1.14,.245
Matt M Belisle,CIN,8,9,5.32,30,30,1,0,0,0,177.2,212,111,105,26,7,43,125,1.44,.301
Rob R Bell,BAL,4,3,5.94,30,0,0,0,0,0,53.0,73,37,35,7,0,24,28,1.83,.327
Micah M Bowie,WSH,4,3,4.55,30,8,0,0,0,1,57.1,55,30,29,7,2,27,42,1.43,.261
Mark M Buehrle,CWS,10,9,3.63,30,30,3,1,0,0,201.0,208,86,81,22,5,45,115,1.26,.269
Adam A Eaton,PHI,10,10,6.29,30,30,0,0,0,0,161.2,192,117,113,30,11,71,97,1.63,.301
Kelvim K Escobar,LAA,18,7,3.40,30,30,3,1,0,0,195.2,182,79,74,11,3,66,160,1.27,.248
Josh J Fogg,COL,10,9,4.94,30,29,0,0,0,0,165.2,194,99,91,23,13,59,94,1.53,.293
Felix F Hernández Hernandez,SEA,14,7,3.92,30,30,1,1,0,0,190.1,209,88,83,20,3,53,165,1.38,.281
Chuck C James,ATL,11,10,4.24,30,30,0,0,0,0,161.1,164,77,76,32,1,58,116,1.38,.265
Brandon B Medders,ARI,1,2,4.30,30,0,0,0,0,1,29.1,30,16,14,9,1,16,23,1.57,.273
Nate N Robertson,DET,9,13,4.76,30,30,0,0,0,0,177.2,199,98,94,22,3,63,119,1.47,.283
Chien- Ming C Wang,NYY,19,7,3.70,30,30,1,0,0,0,199.1,199,84,82,9,8,59,104,1.29,.265
Chris C Young,SD,9,8,3.12,30,30,0,0,0,0,173.0,118,66,60,10,7,72,167,1.10,.192
Mike M Bacsik,WSH,5,8,5.11,29,20,0,0,0,0,118.0,141,73,67,26,6,29,45,1.44,.295
Chris C Capuano,MIL,5,12,5.10,29,25,0,0,0,0,150.0,170,93,85,20,8,54,132,1.49,.286
Hector H Carrasco,LAA,2,1,6.57,29,1,0,0,0,0,38.1,44,34,28,8,1,23,33,1.75,.272
Scott S Feldman,TEX,1,2,5.77,29,0,0,0,0,0,39.0,44,26,25,3,3,32,19,1.95,.284
Sean S Henn,NYY,2,2,7.12,29,1,0,0,0,0,36.2,44,32,29,6,3,27,28,1.94,.293
Paul P Maholm,PIT,10,15,5.02,29,29,2,1,0,0,177.2,204,110,99,22,6,49,105,1.42,.295
Mark M Mc Lemore,HOU,3,0,3.86,29,0,0,0,0,2,35.0,38,17,15,5,1,18,35,1.60,.270
Micah M Owings,ARI,8,8,4.30,29,27,2,1,0,0,152.2,146,81,73,20,14,50,106,1.28,.253
Oliver O Pérez Perez,NYM,15,10,3.56,29,29,0,0,0,0,177.0,153,90,70,22,7,79,174,1.31,.229
Steve S Trachsel,CHC,7,11,4.90,29,29,1,0,0,0,158.0,176,89,86,19,2,76,56,1.59,.289
Claudio C Vargas,MIL,11,6,5.09,29,23,0,0,1,2,134.1,153,80,76,23,2,54,107,1.54,.285
David D Wells,LAD,9,9,5.43,29,29,0,0,0,0,157.1,201,97,95,22,3,42,82,1.54,.316
Rick R White,SEA,1,1,7.79,29,0,0,0,0,1,34.2,47,31,30,4,0,18,18,1.88,.331
Erik E Bedard,BAL,13,5,3.16,28,28,1,1,0,0,182.0,141,66,64,19,5,57,221,1.09,.212
Jeremy J Bonderman,DET,11,9,5.01,28,28,0,0,0,0,174.1,193,105,97,23,4,48,145,1.38,.278
Kyle K Davies,KC,7,15,6.09,28,28,0,0,0,0,136.0,155,102,92,22,5,70,99,1.65,.284
Cole C Hamels,PHI,15,5,3.39,28,28,2,0,0,0,183.1,163,72,69,25,3,43,177,1.12,.237
Byung- Hyun B Kim,FLA,10,8,6.08,28,22,0,0,0,0,118.1,131,90,80,20,16,68,107,1.68,.280
Kameron K Loe,TEX,6,11,5.36,28,23,0,0,0,0,136.0,162,96,81,13,4,56,78,1.60,.295
Mike M Mussina,NYY,11,10,5.15,28,27,0,0,0,0,152.0,188,90,87,14,4,35,91,1.47,.311
Ervin E Santana,LAA,7,14,5.76,28,26,0,0,0,0,150.0,174,103,96,26,8,58,126,1.55,.288
Billy B Traber,WSH,2,2,4.76,28,2,0,0,0,1,39.2,50,22,21,4,2,13,27,1.59,.314
Jered J Weaver,LAA,13,7,3.91,28,28,0,0,0,0,161.0,178,77,70,17,2,45,115,1.39,.280
Joel J Zumaya,DET,2,3,4.28,28,0,0,0,1,5,33.2,23,16,16,3,1,17,27,1.19,.189
Brian B Bannister,KC,12,9,3.87,27,27,1,0,0,0,165.0,156,76,71,15,6,44,77,1.21,.249
Brendan B Donnelly,BOS,2,1,3.05,27,0,0,0,0,0,20.2,19,8,7,0,4,5,15,1.16,.235
Orlando O Hernandez,NYM,9,5,3.72,27,24,0,0,0,0,147.2,109,64,61,23,5,64,128,1.17,.206
Mike M Maroth,STL,5,7,6.89,27,20,0,0,0,0,116.1,168,103,89,26,5,50,51,1.87,.347
Nick N Masset,CWS,2,3,7.09,27,1,0,0,0,1,39.1,52,33,31,2,2,26,21,1.98,.323
Dustin D Mc Gowan,TOR,12,10,4.08,27,27,2,1,0,0,169.2,146,80,77,14,2,61,144,1.22,.230
Sergio S Mitre,FLA,5,8,4.65,27,27,0,0,0,0,149.0,180,88,77,9,10,41,80,1.48,.303
Jeff J Weaver,SEA,7,13,6.20,27,27,3,2,0,0,146.2,190,105,101,23,8,35,80,1.53,.315
Winston W Abreu,WSH,0,1,5.93,26,0,0,0,0,1,30.1,37,21,20,7,0,9,26,1.52,.303
John J Bale,KC,1,1,4.05,26,0,0,0,0,1,40.0,45,18,18,1,1,17,42,1.55,.290
Ryan R Braun,KC,2,0,6.64,26,0,0,0,0,0,39.1,46,32,29,4,0,22,24,1.73,.299
John J Danks,CWS,6,13,5.50,26,26,0,0,0,0,139.0,160,92,85,28,4,54,109,1.54,.289
Jorge J De La Rosa,KC,8,12,5.82,26,23,0,0,0,0,130.0,160,88,84,20,3,53,82,1.64,.304
Brandon B Duckworth,KC,3,5,4.63,26,3,0,0,1,1,46.2,51,30,24,3,1,23,21,1.59,.276
Justin J Germano,SD,7,10,4.46,26,23,0,0,0,0,133.1,133,72,66,14,8,40,78,1.30,.259
Colby C Lewis,OAK,0,2,6.45,26,1,0,0,0,1,37.2,44,28,27,7,3,14,23,1.54,.293
Jensen J Lewis,CLE,1,1,2.15,26,0,0,0,0,0,29.1,26,8,7,1,1,10,34,1.23,.234
Noah N Lowry,SF,14,8,3.92,26,26,1,0,0,0,156.0,155,76,68,12,5,87,87,1.55,.266
Tom T Martin,COL,0,0,4.91,26,0,0,0,0,0,25.2,32,14,14,4,1,9,10,1.60,.302
Odalis O Perez,KC,8,11,5.57,26,26,0,0,0,0,137.1,178,90,85,14,4,50,64,1.66,.318
Chris C Reitsma,SEA,0,2,7.61,26,0,0,0,0,1,23.2,37,22,20,3,0,9,11,1.94,.359
Royce R Ring,ATL,1,0,2.70,26,0,0,0,0,0,20.0,13,8,6,1,0,17,21,1.50,.186
Ryan R Rowland- Smith,SEA,1,0,3.96,26,0,0,0,0,0,38.2,39,19,17,4,2,15,42,1.40,.269
Brad B Salmon,CIN,0,1,4.13,26,0,0,0,0,1,24.0,22,11,11,3,1,10,22,1.33,.244
David D Aardsma,CWS,2,1,6.40,25,0,0,0,0,3,32.1,39,24,23,4,1,17,36,1.73,.300
Grant G Balfour,TB,1,2,7.66,25,0,0,0,0,0,24.2,30,21,21,2,1,20,30,2.03,.316
A. J. A Burnett,TOR,10,8,3.75,25,25,2,0,0,0,165.2,131,74,69,23,12,66,176,1.19,.214
Aaron A Cook,COL,8,7,4.12,25,25,2,0,0,0,166.0,178,87,76,15,6,44,61,1.34,.279
Franquelis F Osoria,PIT,0,2,4.76,25,0,0,0,0,0,28.1,33,16,15,3,4,8,13,1.45,.289
Paul P Shuey,BAL,0,1,9.82,25,0,0,0,1,1,25.2,33,28,28,3,0,21,22,2.10,.317
Josh J Towers,TOR,5,10,5.38,25,15,0,0,0,0,107.0,129,73,64,18,6,22,76,1.41,.297
Jake J Westbrook,CLE,6,9,4.32,25,25,0,0,0,0,152.0,159,78,73,13,6,55,93,1.41,.276
Mike M Zagurski,PHI,1,0,5.91,25,0,0,0,0,2,21.1,25,14,14,3,1,11,21,1.69,.287
Scott S Baker,MIN,9,9,4.26,24,23,2,1,0,0,143.2,162,70,68,15,5,29,102,1.33,.287
Carmen C Cali,MIN,0,1,4.71,24,0,0,0,0,1,21.0,22,11,11,2,2,16,14,1.81,.265
Jason J Davis,SEA,2,0,5.84,24,0,0,0,0,1,37.0,42,27,24,4,2,25,19,1.81,.288
Jason J Hammel,TB,3,5,6.14,24,14,0,0,0,0,85.0,100,58,58,12,2,40,64,1.65,.294
Tim T Lincecum,SF,7,5,4.00,24,24,0,0,0,0,146.1,122,70,65,12,2,65,150,1.28,.226
Chris C Sampson,HOU,7,8,4.59,24,19,0,0,0,0,121.2,138,64,62,20,7,30,51,1.38,.292
Curt C Schilling,BOS,9,8,3.87,24,24,1,1,0,0,151.0,165,68,65,21,2,23,101,1.25,.275
Ben B Sheets,MIL,12,5,3.82,24,24,2,0,0,0,141.1,138,62,60,17,1,37,106,1.24,.253
Brian B Wilson,SF,1,2,2.28,24,0,0,0,6,7,23.2,16,6,6,1,1,7,18,0.97,.188
Francisco F Del Rosario,PHI,0,3,5.47,23,0,0,0,1,1,26.1,34,16,16,3,4,13,25,1.78,.321
Mike M Gosling,CIN,2,0,4.91,23,0,0,0,0,1,33.0,42,22,18,5,1,28,32,2.12,.318
Jim J Hoey,BAL,3,4,7.30,23,0,0,0,0,3,24.2,25,21,20,2,1,18,18,1.74,.272
Marcus M Mc Beth O,CIN,3,2,5.95,23,0,0,0,0,2,19.2,22,13,13,2,1,7,17,1.47,.286
Brandon B Mc Carthy,TEX,5,10,4.87,23,22,0,0,0,0,101.2,111,62,55,9,3,48,59,1.56,.278
Vicente V Padilla,TEX,6,10,5.76,23,23,0,0,0,0,120.1,146,88,77,16,9,50,71,1.63,.299
John J Rheinecker,TEX,4,3,5.36,23,7,0,0,0,0,50.1,61,38,30,9,2,28,40,1.77,.295
Scott S Atchison,SF,0,0,4.11,22,0,0,0,0,1,30.2,32,14,14,5,1,10,25,1.37,.274
Buddy B Carlyle,ATL,8,7,5.21,22,20,0,0,0,0,107.0,117,67,62,19,2,32,74,1.39,.284
Rocky R Cherry,BAL,1,1,5.46,22,0,0,0,0,1,31.1,30,20,19,4,3,19,23,1.56,.252
Henry H Owens,FLA,2,0,1.96,22,0,0,0,4,5,23.0,19,7,5,3,0,10,16,1.26,.216
Ramon E R Ramirez,COL,2,2,8.31,22,0,0,0,0,0,17.1,21,16,16,2,1,6,15,1.56,.313
Anthony A Reyes,STL,2,14,6.04,22,20,1,0,0,0,107.1,108,77,72,16,9,43,74,1.41,.261
Andy A Sonnanstine,TB,6,10,5.85,22,22,0,0,0,0,130.2,151,87,85,18,5,26,97,1.35,.293
Joe J Thatcher,SD,2,2,1.29,22,0,0,0,0,0,21.0,13,6,3,1,1,6,16,0.90,.167
Kerry K Wood,CHC,1,1,3.33,22,0,0,0,0,0,24.1,18,9,9,0,0,13,24,1.27,.207
Manny M Acosta,ATL,1,1,2.28,21,0,0,0,0,0,23.2,13,6,6,2,0,14,22,1.14,.165
Jason J Bergmann,WSH,6,6,4.45,21,21,0,0,0,0,115.1,99,59,57,18,2,42,86,1.22,.231
Sean S Marshall,CHC,7,8,3.92,21,19,0,0,0,0,103.1,107,52,45,13,1,35,67,1.37,.267
Edwar E Ramirez,NYY,1,1,8.14,21,0,0,0,1,3,21.0,24,19,19,6,3,14,31,1.81,.286
Jon J Switzer,TB,0,2,8.05,21,0,0,0,0,1,19.0,27,17,17,2,0,7,13,1.79,.338
Chin-hui C Tsao,LAD,0,1,4.38,21,0,0,0,0,1,24.2,18,12,12,3,1,8,16,1.05,.205
Mike M Wood,TEX,3,2,5.33,21,4,0,0,0,1,50.2,68,36,30,9,4,15,25,1.64,.321
Dallas D Braden,OAK,1,8,6.72,20,14,0,0,0,0,72.1,91,59,54,9,2,26,55,1.62,.303
Zach Z Duke,PIT,3,8,5.53,20,19,0,0,0,0,107.1,161,74,66,14,3,25,41,1.73,.359
Yovani Y Gallardo,MIL,9,5,3.67,20,17,0,0,0,0,110.1,103,48,45,8,2,37,101,1.27,.245
Kyle K Kendrick,PHI,10,4,3.87,20,20,0,0,0,0,121.0,129,53,52,16,7,25,49,1.27,.280
Cliff C Lee,CLE,5,8,6.29,20,16,1,0,0,0,97.1,112,73,68,17,7,36,66,1.52,.284
Jesse J Litsch,TOR,7,9,3.81,20,20,0,0,0,0,111.0,116,56,47,14,7,36,50,1.37,.270
Horacio H Ramirez,SEA,8,7,7.16,20,20,0,0,0,0,98.0,139,86,78,13,2,42,40,1.85,.337
Ryan R Speier,COL,3,1,4.00,20,0,0,0,0,1,18.0,20,8,8,1,1,8,13,1.56,.299
Jamey J Wright,TEX,4,5,3.62,20,9,0,0,0,0,77.0,72,35,31,6,5,41,39,1.47,.259
Kurt K Birkins,BAL,1,2,8.13,19,2,0,0,0,0,34.1,52,31,31,3,3,14,30,1.92,.340
Bill B Bray,CIN,3,3,6.28,19,0,0,0,1,1,14.1,16,10,10,1,0,5,14,1.47,.281
Joba J Chamberlain,NYY,2,0,0.38,19,0,0,0,1,1,24.0,12,2,1,1,1,6,34,0.75,.145
Bartolo B Colon,LAA,6,8,6.34,19,18,0,0,0,0,99.1,132,74,70,15,5,29,76,1.62,.320
J. D. J Durbin,PHI,6,5,6.06,19,10,1,1,1,1,65.1,78,49,44,6,2,37,40,1.76,.299
Jason J Hirsh,COL,5,7,4.81,19,19,1,0,0,0,112.1,103,63,60,18,2,48,75,1.34,.243
Jason J Jennings,HOU,2,9,6.45,19,18,0,0,0,0,99.0,119,73,71,19,2,34,71,1.55,.301
Masumi M Kuwata,PIT,0,1,9.43,19,0,0,0,0,0,21.0,25,23,22,6,1,15,12,1.90,.301
Glen G Perkins,MIN,0,0,3.14,19,0,0,0,0,0,28.2,23,10,10,2,2,12,20,1.22,.232
Andrew A Sisco,CWS,0,1,8.36,19,0,0,0,0,0,14.0,19,13,13,2,1,11,13,2.14,.306
Levale L Speigner,WSH,2,3,8.78,19,6,0,0,0,0,40.0,58,39,39,4,0,23,19,2.03,.341
Robinson R Tejeda,TEX,5,9,6.61,19,19,0,0,0,0,95.1,110,78,70,17,6,60,69,1.78,.290
Roger R Clemens,NYY,6,6,4.18,18,17,0,0,0,0,99.0,99,52,46,9,5,31,68,1.31,.261
Jesse J Crain,MIN,1,2,5.51,18,0,0,0,0,0,16.1,19,16,10,4,1,4,10,1.41,.292
Michael M Gonzalez,ATL,2,0,1.59,18,0,0,0,2,2,17.0,15,3,3,0,0,8,13,1.35,.246
D. J. D Houlton,LAD,0,2,4.18,18,0,0,0,0,0,28.0,28,14,13,5,0,7,21,1.25,.267
Pat P Misch,SF,0,4,4.24,18,4,0,0,0,0,40.1,47,21,19,3,2,12,26,1.46,.296
Wes W Obermueller,FLA,2,3,6.56,18,7,0,0,0,0,59.0,72,49,43,7,4,36,35,1.83,.306
Jailen J Peguero,ARI,1,0,9.20,18,0,0,0,0,0,14.2,17,15,15,2,1,13,9,2.05,.309
Joe J Saunders,LAA,8,5,4.44,18,18,0,0,0,0,107.1,129,56,53,11,1,34,69,1.52,.298
Rick R Van Den Hurk,FLA,4,6,6.83,18,17,0,0,0,0,81.2,94,63,62,15,3,48,82,1.74,.294
Randy R Wolf,LAD,9,6,4.73,18,18,0,0,0,0,102.2,110,55,54,10,6,39,94,1.45,.273
Ambiorix A Burgos,NYM,1,0,3.42,17,0,0,0,0,0,23.2,17,10,9,3,2,9,19,1.10,.200
Jose J Capellan,DET,0,3,5.54,17,0,0,0,0,0,26.0,28,19,16,7,1,9,20,1.42,.269
Andy A Cavazos,STL,0,0,10.35,17,0,0,0,0,0,20.0,27,27,23,5,2,16,15,2.15,.333
Elmer E Dessens,COL,2,2,7.15,17,5,0,0,0,0,34.0,45,32,27,6,0,12,22,1.68,.319
Justin J Duchscherer,OAK,3,3,4.96,17,0,0,0,0,2,16.1,18,9,9,3,0,8,13,1.59,.281
Ron R Flores,OAK,0,2,3.57,17,0,0,0,0,1,17.2,16,8,7,2,0,12,15,1.58,.235
Neal N Musser,KC,0,1,4.38,17,0,0,0,0,0,24.2,32,13,12,5,0,14,19,1.86,.314
Juan Pablo J Perez,PIT,0,0,4.38,17,0,0,0,0,0,12.1,14,7,6,2,0,8,10,1.78,.286
Jae Kuk J Ryu,TB,1,2,7.33,17,0,0,0,0,1,23.1,31,19,19,2,4,11,14,1.80,.326
Daniel D Barone,FLA,1,3,5.71,16,6,0,0,0,0,41.0,50,29,26,11,1,19,18,1.68,.311
Neal N Cotts,CHC,0,1,4.86,16,0,0,0,0,0,16.2,15,9,9,1,3,9,14,1.44,.246
Julio J De Paula,MIN,0,1,8.55,16,0,0,0,0,0,20.0,30,20,19,5,3,10,8,2.00,.357
Brian B Falkenborg,STL,0,1,4.82,16,0,0,0,0,0,18.2,22,10,10,2,1,8,16,1.61,.293
Gavin G Floyd,CWS,1,5,5.27,16,10,0,0,0,0,70.0,85,45,41,17,6,19,49,1.49,.299
Matt M Garza,MIN,5,7,3.69,16,15,0,0,0,0,83.0,96,44,34,8,4,32,67,1.54,.294
Shawn S Hill,WSH,4,5,3.42,16,16,0,0,0,0,97.1,86,42,37,9,5,25,65,1.14,.235
Romulo R Sanchez,PIT,1,0,5.00,16,0,0,0,0,0,18.0,16,10,10,2,1,8,11,1.33,.254
Scott S Williamson,BAL,1,0,4.40,16,0,0,0,0,1,14.1,12,8,7,1,0,8,16,1.40,.235
Shane S Youman,PIT,3,5,5.97,16,8,0,0,0,0,57.1,65,40,38,5,4,23,29,1.53,.298
Greg G Aquino,MIL,0,1,4.50,15,0,0,0,0,2,14.0,13,9,7,2,0,5,12,1.29,.245
Kason K Gabbard,TEX,6,1,4.65,15,15,1,1,0,0,81.1,68,42,42,8,7,41,55,1.34,.231
Eddie E Guardado,CIN,0,0,7.24,15,0,0,0,0,2,13.2,16,11,11,2,1,4,8,1.46,.286
Ubaldo U Jiménez Jimenez,COL,4,4,4.28,15,15,0,0,0,0,82.0,70,46,39,10,6,37,68,1.30,.228
Mike M Pelfrey,NYM,3,8,5.57,15,13,0,0,0,0,72.2,85,47,45,6,9,39,45,1.71,.298
Tim T Redding,WSH,3,6,3.64,15,15,0,0,0,0,84.0,84,35,34,10,4,38,47,1.45,.265
Tyler T Walker,SF,2,0,1.26,15,0,0,0,0,1,14.1,12,2,2,0,0,4,9,1.12,.250
Sean S White,SEA,1,1,5.60,15,0,0,0,0,0,35.1,35,24,22,2,8,20,16,1.56,.261
Jonathan J Albaladejo,WSH,1,1,1.88,14,0,0,0,0,1,14.1,7,3,3,1,1,2,12,0.63,.149
Cha Seung C Baek,SEA,4,3,5.15,14,12,1,0,0,0,73.1,87,45,42,6,3,14,49,1.38,.288
Troy T Cate,STL,0,0,3.38,14,0,0,0,0,0,16.0,18,7,6,1,0,9,12,1.69,.290
Yoel Y Hernandez,PHI,0,0,5.28,14,0,0,0,0,1,15.1,20,9,9,2,0,1,13,1.37,.303
Kei K Igawa,NYY,2,3,6.25,14,12,0,0,0,0,67.2,76,48,47,15,4,37,53,1.67,.279
Brandon B League,TOR,0,0,6.17,14,0,0,0,0,1,11.2,19,8,8,1,0,7,7,2.23,.380
Jon J Lieber,PHI,3,6,4.73,14,12,1,1,0,0,78.0,91,44,41,7,3,22,54,1.45,.293
Rodrigo R Lopez,COL,5,4,4.42,14,14,0,0,0,0,79.1,83,43,39,11,0,21,43,1.31,.273
Seth S Mc Clung,MIL,0,1,3.75,14,0,0,0,0,0,12.0,11,9,5,0,1,5,11,1.33,.250
A. J. A Murray,TEX,1,2,4.50,14,2,0,0,0,0,28.0,25,15,14,6,0,15,18,1.43,.238
Yusmeiro Y Petit,ARI,3,4,4.58,14,10,0,0,0,0,57.0,58,30,29,12,0,18,40,1.33,.260
Stephen S Randolph,HOU,0,1,12.15,14,0,0,0,0,0,13.1,21,19,18,4,1,17,22,2.85,.362
Ryan R Wagner,WSH,0,2,5.74,14,0,0,0,0,0,15.2,20,11,10,2,0,8,9,1.79,.313
Todd T Williams,BAL,0,2,7.53,14,0,0,0,0,1,14.1,19,12,12,2,1,4,9,1.60,.328
Ross R Wolf,FLA,0,1,11.68,14,0,0,0,0,0,12.1,24,16,16,4,1,3,6,2.19,.393
Jose J Ascanio,ATL,1,1,5.06,13,0,0,0,0,0,16.0,17,11,9,3,0,6,13,1.44,.254
Dewon D Day,CWS,0,1,11.25,13,0,0,0,0,0,12.0,19,15,15,1,2,9,7,2.33,.352
Ryan R Feierabend,SEA,1,6,8.03,13,9,0,0,0,0,49.1,73,44,44,10,4,23,27,1.95,.353
Clay C Hensley,SD,2,3,6.84,13,9,0,0,0,0,50.0,62,40,38,5,1,32,30,1.88,.307
Phil P Hughes,NYY,5,3,4.46,13,13,0,0,0,0,72.2,64,39,36,8,2,29,58,1.28,.235
Andrew A Miller,DET,5,5,5.63,13,13,0,0,0,0,64.0,73,43,40,8,7,39,56,1.75,.282
Arnie A Munoz,WSH,0,0,6.75,13,0,0,0,0,1,5.1,6,4,4,2,2,7,3,2.44,.273
Juan Carlos J Oviedo,KC,2,4,3.92,13,6,0,0,0,0,43.2,44,21,19,8,0,10,37,1.24,.259
Jason J Simontacchi,WSH,6,7,6.37,13,13,0,0,0,0,70.2,95,53,50,13,3,23,42,1.67,.330
Kevin K Slowey,MIN,4,1,4.73,13,11,0,0,0,0,66.2,82,39,35,16,0,11,47,1.40,.288
Jeremy J Sowers,CLE,1,6,6.42,13,13,0,0,0,0,67.1,84,49,48,10,4,21,24,1.56,.308
Victor V Zambrano,BAL,0,3,10.17,13,4,0,0,0,0,23.0,32,26,26,6,5,22,16,2.35,.340
Angel A Guzman,CHC,0,1,3.56,12,3,0,0,0,1,30.1,32,12,12,2,2,9,26,1.35,.278
Joel J Hanrahan,WSH,5,3,6.00,12,11,0,0,0,0,51.0,59,35,34,9,0,38,43,1.90,.286
Jon J Lester,BOS,4,0,4.57,12,11,0,0,0,0,63.0,61,33,32,10,1,31,50,1.46,.257
Zach Z Mc Clellan,COL,1,0,5.79,12,0,0,0,0,1,14.0,20,9,9,0,0,5,13,1.79,.351
Scott S Munter,SF,1,1,4.22,12,0,0,0,0,0,10.2,14,5,5,0,0,4,4,1.69,.368
Russ R Ortiz,SF,2,3,5.51,12,8,0,0,0,0,49.0,57,32,30,4,6,20,27,1.57,.295
Brian B Sanches,PHI,1,1,5.52,12,0,0,0,0,0,14.2,13,11,9,6,1,12,9,1.70,.241
Eric E Stults,LAD,1,4,5.82,12,5,0,0,0,0,38.2,50,26,25,5,1,17,30,1.73,.314
John J Wasdin,PIT,1,1,5.95,12,0,0,0,0,0,19.2,32,13,13,1,0,8,10,2.03,.381
Yorman Y Bazardo,DET,2,1,2.28,11,2,0,0,0,0,23.2,19,7,6,2,3,5,15,1.01,.218
Chris C Britton,NYY,0,1,3.55,11,0,0,0,0,0,12.2,9,5,5,2,0,4,5,1.03,.196
Kane K Davis,PHI,0,1,5.56,11,0,0,0,0,0,11.1,17,7,7,2,0,8,10,2.21,.340
Freddy F Garcia,PHI,1,5,5.90,11,11,0,0,0,0,58.0,74,39,38,12,5,19,50,1.60,.318
