PLAYER,TEAM,W,L,ERA,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG
Cha Seung C Baek,SD,6,10,4.79,32,21,0,0,0,0,141.0,146,78,75,18,3,43,92,1.34,.268
Brian B Bannister,KC,9,16,5.76,32,32,1,0,0,0,182.2,215,127,117,29,7,58,113,1.49,.294
T. J. T Beam,PIT,2,2,4.14,32,0,0,0,1,1,45.2,43,21,21,6,2,20,24,1.38,.251
Brian B Bruney,NYY,3,0,1.83,32,1,0,0,1,2,34.1,18,7,7,2,1,16,33,0.99,.153
Aaron A Cook,COL,16,9,3.96,32,32,2,1,0,0,211.1,236,102,93,13,4,48,96,1.34,.287
R. A. R Dickey,SEA,5,8,5.21,32,14,0,0,0,0,112.1,124,65,65,15,2,51,58,1.56,.284
Jon J Garland,LAA,14,8,4.90,32,32,1,0,0,0,196.2,237,116,107,23,8,59,90,1.51,.303
Zack Z Greinke,KC,13,10,3.47,32,32,1,0,0,0,202.1,202,87,78,21,4,56,183,1.28,.257
Clay C Hensley,SD,1,2,5.31,32,1,0,0,0,1,39.0,36,27,23,2,1,25,26,1.56,.252
Edwin E Jackson,TB,14,11,4.42,32,31,0,0,0,1,183.1,199,91,90,23,2,77,108,1.51,.281
Roy R Oswalt,HOU,17,10,3.54,32,32,3,2,0,0,208.2,199,89,82,23,10,47,165,1.18,.253
Manny M Parra,MIL,10,8,4.39,32,29,0,0,0,0,166.0,181,91,81,18,2,75,147,1.54,.278
Mike M Pelfrey,NYM,13,11,3.72,32,32,2,0,0,0,200.2,209,86,83,12,13,64,110,1.36,.276
Horacio H Ramirez,CWS,1,4,4.34,32,0,0,0,0,0,37.1,45,20,18,1,2,9,13,1.45,.294
Nate N Robertson,DET,7,11,6.35,32,28,0,0,0,0,168.2,218,124,119,26,2,62,108,1.66,.315
Ervin E Santana,LAA,16,7,3.49,32,32,2,1,0,0,219.0,198,89,85,23,8,47,214,1.12,.237
Greg G Smith,OAK,7,16,4.16,32,32,2,0,0,0,190.1,169,92,88,21,3,87,111,1.35,.243
Andy A Sonnanstine,TB,13,9,4.38,32,32,1,1,0,0,193.1,212,105,94,21,5,37,124,1.29,.277
Ramon R Troncoso,LAD,1,1,4.26,32,0,0,0,0,0,38.0,37,19,18,2,3,12,38,1.29,.268
Todd T Wellemeyer,STL,13,9,3.71,32,32,0,0,0,0,191.2,178,84,79,25,7,62,134,1.25,.245
Barry B Zito,SF,10,17,5.15,32,32,0,0,0,0,180.0,186,115,103,16,4,102,120,1.60,.270
Brandon B Backe,HOU,9,14,6.05,31,31,0,0,0,0,166.2,202,114,112,36,4,77,127,1.67,.302
Andrew A Brown,OAK,1,0,3.09,31,0,0,0,0,1,35.0,23,13,12,3,1,21,28,1.26,.187
Brian B Burres,BAL,7,10,6.04,31,22,0,0,0,1,129.2,165,90,87,17,6,50,63,1.66,.311
Dave D Bush,MIL,9,10,4.18,31,29,0,0,0,0,185.0,163,92,86,29,10,48,109,1.14,.234
D. J. D Carrasco,CWS,1,0,3.96,31,0,0,0,0,1,38.2,30,17,17,2,5,14,30,1.14,.219
Johnny J Cueto,CIN,9,14,4.81,31,31,0,0,0,0,174.0,178,101,93,29,14,68,158,1.41,.264
Zach Z Duke,PIT,5,14,4.82,31,31,1,1,0,0,185.0,230,111,99,19,7,47,87,1.50,.304
Casey C Fossum,DET,3,1,5.66,31,0,0,0,0,1,41.1,44,26,26,4,3,18,28,1.50,.278
Keith K Foulke,OAK,0,3,4.06,31,0,0,0,1,2,31.0,28,14,14,7,1,13,23,1.32,.241
Livan L Hernandez,COL,13,11,6.05,31,31,2,0,0,0,180.0,257,129,121,25,2,43,67,1.67,.342
Felix F Hernández Hernandez,SEA,9,11,3.45,31,31,2,0,0,0,200.2,198,85,77,17,8,80,175,1.39,.261
Cesar C Jimenez,SEA,0,2,3.41,31,2,0,0,0,4,34.1,32,13,13,2,1,13,26,1.31,.258
Jair J Jurrjens,ATL,13,10,3.68,31,31,0,0,0,0,188.1,188,87,77,11,4,70,139,1.37,.260
Kyle K Kendrick,PHI,11,9,5.49,31,30,0,0,0,0,155.2,194,103,95,23,14,57,68,1.61,.304
Hiroki H Kuroda,LAD,9,10,3.73,31,31,2,2,0,0,183.1,181,85,76,13,7,42,116,1.22,.253
John J Lannan,WSH,9,15,3.91,31,31,0,0,0,0,182.0,172,89,79,23,7,72,117,1.34,.252
Brandon B League,TOR,1,2,2.18,31,0,0,0,1,1,33.0,28,9,8,2,3,15,23,1.30,.230
Cliff C Lee,CLE,22,3,2.54,31,31,4,2,0,0,223.1,214,68,63,12,5,34,170,1.11,.253
Warner W Madrigal,TEX,0,2,4.75,31,1,0,0,1,3,36.0,36,22,19,4,0,14,22,1.39,.263
Paul P Maholm,PIT,9,9,3.71,31,31,1,0,0,0,206.1,201,89,85,21,9,63,139,1.28,.263
Brian B Moehler,HOU,11,8,4.56,31,26,0,0,0,0,150.0,166,79,76,20,4,36,82,1.35,.279
Joe J Saunders,LAA,17,7,3.41,31,31,1,0,0,0,198.0,187,82,75,21,6,53,103,1.21,.253
Ben B Sheets,MIL,13,9,3.09,31,31,5,3,0,0,198.1,181,74,68,17,1,47,158,1.15,.241
Ian I Snell,PIT,7,12,5.42,31,31,0,0,0,0,164.1,201,107,99,18,2,89,135,1.76,.304
Jeff J Suppan,MIL,10,10,4.96,31,31,0,0,0,0,177.2,207,110,98,30,4,67,90,1.54,.298
Yasuhiko Y Yabuta,KC,1,3,4.78,31,0,0,0,0,1,37.2,41,21,20,6,0,17,25,1.54,.275
Jason J Bergmann,WSH,2,11,5.09,30,22,1,0,0,0,139.2,153,94,79,25,1,47,96,1.43,.279
Paul P Byrd,BOS,11,12,4.60,30,30,1,0,0,0,180.0,204,96,92,31,7,34,82,1.32,.287
Daniel D Cabrera,BAL,8,10,5.25,30,30,2,0,0,0,180.0,199,109,105,24,18,90,95,1.61,.286
Armando A Galarraga,DET,13,7,3.73,30,28,0,0,0,1,178.2,152,83,74,28,6,61,126,1.19,.226
Matt M Garza,TB,11,9,3.70,30,30,3,2,0,0,184.2,170,83,76,19,6,59,128,1.24,.245
Jeremy J Guthrie,BAL,10,12,3.63,30,30,1,0,0,0,190.2,176,82,77,24,7,58,120,1.23,.242
Aaron A Harang,CIN,6,17,4.78,30,29,1,1,0,0,184.1,205,104,98,35,2,50,153,1.38,.284
Randy R Johnson,ARI,11,10,3.91,30,30,2,0,0,0,184.0,184,92,80,24,6,44,173,1.24,.260
Brett B Myers,PHI,10,13,4.55,30,30,2,1,0,0,190.0,197,103,96,29,6,65,163,1.38,.267
Darren D O' Day,LAA,0,1,4.57,30,0,0,0,0,0,43.1,49,24,22,2,4,14,29,1.45,.283
Ross R Ohlendorf,PIT,1,4,6.46,30,5,0,0,0,0,62.2,86,49,45,10,1,31,49,1.87,.323
Odalis O Perez,WSH,7,12,4.34,30,30,0,0,0,0,159.2,182,87,77,22,8,55,119,1.48,.287
Kenny K Rogers,DET,9,13,5.70,30,30,0,0,0,0,173.2,212,118,110,22,9,71,82,1.63,.309
Mitch M Stetter,MIL,3,1,3.20,30,0,0,0,0,1,25.1,14,9,9,2,4,19,31,1.30,.165
Tim T Wakefield,BOS,10,11,4.13,30,30,1,0,0,0,181.0,154,89,83,25,13,60,117,1.18,.228
Jered J Weaver,LAA,11,10,4.33,30,30,0,0,0,0,176.2,173,88,85,20,6,54,152,1.28,.254
Carlos C Zambrano,CHC,14,6,3.91,30,30,1,1,0,0,188.2,172,85,82,18,6,72,130,1.29,.241
Randor R Bierd,BAL,0,2,4.91,29,0,0,0,0,0,36.2,48,21,20,3,3,19,25,1.83,.316
Dana D Eveland,OAK,9,9,4.34,29,29,1,0,0,0,168.0,172,82,81,10,12,77,118,1.48,.269
Jesse J Litsch,TOR,13,9,3.58,29,28,2,2,0,0,176.0,178,79,70,20,8,39,99,1.23,.261
Jason J Marquis,CHC,11,9,4.53,29,28,0,0,0,0,167.0,172,87,84,15,8,70,91,1.45,.267
Daisuke D Matsuzaka,BOS,18,3,2.90,29,29,0,0,0,0,167.2,128,58,54,12,7,94,154,1.32,.211
Andrew A Miller,FLA,6,10,5.87,29,20,0,0,0,0,107.1,120,78,70,7,4,56,89,1.64,.289
Kevin K Millwood,TEX,9,10,5.07,29,29,3,0,0,0,168.2,220,104,95,18,6,49,125,1.59,.312
Vicente V Padilla,TEX,14,8,4.74,29,29,1,1,0,0,171.0,185,100,90,26,15,65,127,1.46,.275
Sergio S Romo,SF,3,1,2.12,29,0,0,0,0,0,34.0,16,13,8,3,3,8,33,0.71,.138
Jonathan J Sánchez Sanchez,SF,9,12,5.01,29,29,0,0,0,0,158.0,154,90,88,14,7,75,157,1.45,.257
Robinson R Tejeda,KC,2,2,3.97,29,1,0,0,0,1,45.1,27,23,20,4,1,24,45,1.13,.171
Matt M Albers,BAL,3,3,3.49,28,3,0,0,0,2,49.0,43,21,19,4,2,22,26,1.33,.240
Scott S Baker,MIN,11,4,3.45,28,28,0,0,0,0,172.1,161,66,66,20,3,42,141,1.18,.247
Alberto A Castillo,BAL,1,0,3.81,28,0,0,0,0,1,26.0,27,11,11,3,7,10,23,1.42,.260
Jorge J De La Rosa,COL,10,8,4.92,28,23,0,0,0,0,130.0,128,77,71,13,7,62,128,1.46,.262
Scott S Feldman,TEX,6,8,5.29,28,25,0,0,0,0,151.1,161,103,89,22,10,56,74,1.43,.280
Wilfredo W Ledezma,ARI,0,2,4.17,28,6,0,0,0,0,58.1,51,29,27,4,3,41,53,1.58,.238
Carlos C Silva,SEA,4,15,6.46,28,28,1,0,0,0,153.1,213,114,110,20,4,32,69,1.60,.331
Jarrod J Washburn,SEA,5,14,4.69,28,26,1,0,1,1,153.2,174,87,80,19,7,50,87,1.46,.287
Josh J Beckett,BOS,12,10,4.03,27,27,1,0,0,0,174.1,173,80,78,18,9,34,172,1.19,.256
Vinnie V Chulk,SF,0,3,4.83,27,0,0,0,0,2,31.2,33,18,17,6,2,8,16,1.29,.260
Jorge J Julio,ATL,3,0,3.60,27,0,0,0,0,1,30.0,27,12,12,3,1,19,34,1.53,.245
Scott S Kazmir,TB,12,8,3.49,27,27,0,0,0,0,152.1,123,61,59,23,4,70,166,1.27,.220
Jake J Peavy,SD,10,11,2.85,27,27,1,0,0,0,173.2,146,57,55,17,5,59,166,1.18,.229
Leo L Rosales,ARI,1,1,4.20,27,0,0,0,0,1,30.0,32,15,14,2,1,15,18,1.57,.271
Kevin K Slowey,MIN,12,11,3.99,27,27,3,2,0,0,160.1,161,74,71,22,4,24,123,1.15,.260
Dave D Borkowski,HOU,0,2,7.50,26,0,0,0,0,1,36.0,54,30,30,9,1,14,24,1.89,.348
Todd T Coffey,MIL,1,0,4.39,26,0,0,0,0,0,26.2,31,13,13,4,1,8,15,1.46,.298
Doug D Davis,ARI,6,8,4.32,26,26,0,0,0,0,146.0,160,76,70,13,4,64,112,1.53,.282
Jon J Lieber,CHC,2,3,4.05,26,1,0,0,0,1,46.2,59,24,21,10,2,6,27,1.39,.306
Garrett G Mock,WSH,1,3,4.17,26,3,0,0,0,0,41.0,37,20,19,4,0,23,46,1.46,.239
Garrett G Olson,BAL,9,10,6.65,26,26,0,0,0,0,132.2,168,100,98,17,8,62,83,1.73,.309
Glen G Perkins,MIN,12,4,4.41,26,26,0,0,0,0,151.0,183,81,74,25,3,39,74,1.47,.301
Joel J Pineiro,STL,7,7,5.15,26,25,0,0,1,1,148.2,180,89,85,22,2,35,81,1.45,.301
Al A Reyes,TB,2,2,4.37,26,0,0,0,0,1,22.2,21,12,11,2,1,10,19,1.37,.253
Jeff J Samardzija,CHC,1,0,2.28,26,0,0,0,1,4,27.2,24,12,7,0,1,15,25,1.41,.226
Brad B Thompson,STL,6,3,5.15,26,6,0,0,0,1,64.2,72,38,37,5,3,19,32,1.41,.293
Kevin K Correia,SF,3,8,6.05,25,19,0,0,0,0,110.0,141,80,74,15,4,47,66,1.71,.310
Brian B Falkenborg,SD,2,3,5.24,25,0,0,0,0,1,22.1,26,13,13,4,0,12,19,1.70,.295
Rich R Harden,CHC,10,2,2.07,25,25,0,0,0,0,148.0,96,38,34,11,3,61,181,1.06,.183
John J Maine,NYM,10,8,4.18,25,25,0,0,0,0,140.0,122,70,65,16,4,67,122,1.35,.234
Shaun S Marcum,TOR,9,7,3.39,25,25,0,0,0,0,151.1,126,60,57,21,8,50,123,1.16,.222
Luis L Mendoza,TEX,3,8,8.67,25,11,0,0,1,2,63.1,97,74,61,7,6,25,35,1.93,.343
Sidney S Ponson,NYY,8,5,5.04,25,24,1,0,0,0,135.2,170,89,76,14,7,48,58,1.61,.311
Clay C Rapada,DET,3,0,4.22,25,0,0,0,0,0,21.1,19,11,10,0,1,14,15,1.55,.244
David D Robertson,NYY,4,0,5.34,25,0,0,0,0,0,30.1,29,18,18,3,0,15,36,1.45,.257
Wandy W Rodriguez,HOU,9,7,3.54,25,25,0,0,0,0,137.1,136,65,54,14,5,44,131,1.31,.256
Taylor T Tankersley,FLA,0,1,8.15,25,0,0,0,0,2,17.2,22,16,16,6,1,8,13,1.70,.297
Joe J Thatcher,SD,0,4,8.42,25,0,0,0,0,3,25.2,42,25,24,4,0,13,17,2.14,.382
Kip K Wells,KC,1,3,6.21,25,2,0,0,0,0,37.2,39,29,26,4,2,30,31,1.83,.277
Jeff J Francis,COL,4,10,5.01,24,24,0,0,0,0,143.2,164,84,80,21,3,49,94,1.48,.286
John J Lackey,LAA,12,5,3.75,24,24,3,0,0,0,163.1,161,71,68,26,10,40,130,1.23,.260
Darrell D Rasner,NYY,5,10,5.40,24,20,0,0,0,0,113.1,135,74,68,14,5,39,67,1.54,.293
Brian B Stokes,NYM,1,0,3.51,24,1,0,0,1,3,33.1,35,13,13,5,0,8,26,1.29,.280
Ehren E Wassermann,CWS,1,2,7.78,24,0,0,0,0,0,19.2,27,19,17,0,1,14,9,2.08,.333
Sean S Gallagher,OAK,5,7,5.15,23,21,0,0,0,0,115.1,118,73,66,13,6,58,103,1.53,.263
Tim T Hudson,ATL,11,7,3.17,23,22,1,1,0,0,142.0,125,53,50,11,2,40,85,1.16,.239
Vladimir V Nunez,ATL,1,2,3.86,23,0,0,0,0,0,32.2,32,14,14,0,1,19,24,1.56,.260
Jo- Jo J Reyes,ATL,3,11,5.81,23,22,0,0,0,0,113.0,134,77,73,18,3,52,78,1.65,.301
Fernando F Cabrera,BAL,2,1,5.40,22,0,0,0,0,1,28.1,32,18,17,9,0,17,31,1.73,.283
Justin J Duchscherer,OAK,10,8,2.54,22,22,1,1,0,0,141.2,107,45,40,11,8,34,95,1.00,.210
Josh J Fogg,CIN,2,7,7.58,22,14,0,0,0,0,78.1,97,69,66,17,6,27,45,1.58,.302
Roberto R Hernandez,CLE,8,7,5.44,22,22,1,1,0,0,120.2,126,80,73,7,9,70,58,1.62,.271
Luke L Hochevar,KC,6,12,5.51,22,22,0,0,0,0,129.0,143,84,79,12,5,47,72,1.47,.280
Clayton C Kershaw,LAD,5,5,4.26,22,21,0,0,0,0,107.2,109,51,51,11,1,52,100,1.50,.265
Micah M Owings,ARI,6,9,5.93,22,18,0,0,0,0,104.2,104,73,69,14,12,41,87,1.39,.256
Adam A Russell,CWS,4,0,5.19,22,0,0,0,0,0,26.0,30,15,15,1,2,10,22,1.54,.291
Jeremy J Sowers,CLE,4,9,5.58,22,22,0,0,0,0,121.0,141,84,75,18,3,39,64,1.49,.291
Brett B Tomko,SD,2,7,6.30,22,10,0,0,0,2,70.0,83,51,49,11,0,18,49,1.44,.290
Kyle K Davies,KC,9,7,4.06,21,21,0,0,0,0,113.0,121,57,51,10,2,43,71,1.45,.276
Phil P Dumatrait,PIT,3,4,5.26,21,11,0,0,0,0,78.2,82,48,46,7,2,42,52,1.58,.271
Adam A Eaton,PHI,4,8,5.80,21,19,0,0,0,0,107.0,131,71,69,15,6,44,57,1.64,.310
Tom T Gorzelanny,PIT,6,9,6.66,21,21,0,0,0,0,105.1,120,79,78,20,1,70,67,1.80,.293
Kevin K Hart,CHC,2,2,6.51,21,0,0,0,0,0,27.2,39,24,20,2,3,18,23,2.06,.325
Joel J Zumaya,DET,0,2,3.47,21,0,0,0,1,5,23.1,24,13,9,3,0,22,22,1.97,.264
Jose J Contreras,CWS,7,6,4.54,20,20,1,0,0,0,121.0,130,64,61,12,3,35,70,1.36,.272
Dan D Giese,NYY,1,3,3.53,20,3,0,0,0,0,43.1,39,22,17,3,1,14,29,1.22,.232
Pedro P Martinez,NYM,5,6,5.61,20,20,0,0,0,0,109.0,127,70,68,19,6,44,87,1.57,.294
Osiris O Matos,SF,1,2,4.79,20,0,0,0,0,1,20.2,26,17,11,3,1,9,16,1.69,.310
Dustin D Nippert,TEX,3,5,6.40,20,6,0,0,0,0,71.2,92,52,51,10,1,37,55,1.80,.308
Jorge J Sosa,NYM,4,1,7.06,20,0,0,0,0,0,21.2,30,23,17,4,0,11,12,1.89,.323
Adam A Wainwright,STL,11,3,3.20,20,20,1,0,0,0,132.0,122,51,47,12,3,34,91,1.18,.245
Brian B Wolfe,TOR,0,2,2.45,20,0,0,0,0,0,22.0,18,6,6,2,0,6,14,1.09,.234
Dallas D Braden,OAK,5,4,4.14,19,10,0,0,0,0,71.2,77,36,33,8,2,25,41,1.42,.284
Dustin D Mc Gowan,TOR,6,7,4.37,19,19,1,0,0,0,111.1,115,60,54,9,5,38,85,1.37,.273
Brad B Penny,LAD,6,9,6.27,19,17,0,0,0,0,94.2,112,68,66,13,3,42,51,1.63,.304
Yusmeiro Y Petit,ARI,3,5,4.31,19,8,0,0,0,0,56.1,45,29,27,12,1,14,42,1.05,.216
Billy B Traber,NYY,0,0,7.02,19,0,0,0,0,0,16.2,23,13,13,3,2,7,11,1.80,.324
Joe J Borowski,CLE,1,3,7.56,18,0,0,0,6,10,16.2,24,14,14,4,0,8,9,1.92,.333
Rocky R Cherry,BAL,0,3,6.35,18,0,0,0,1,3,17.0,15,15,12,3,1,16,15,1.82,.231
Brandon B Medders,ARI,1,0,4.58,18,0,0,0,0,1,19.2,17,11,10,2,2,11,8,1.42,.236
Carlos C Muniz,NYM,1,1,5.40,18,0,0,0,0,1,23.1,24,14,14,4,2,7,16,1.33,.267
Chris C Young,SD,7,6,3.96,18,18,1,0,0,0,102.1,84,46,45,13,1,48,93,1.29,.221
Josh J Banks,SD,3,6,4.75,17,14,1,0,0,0,85.1,94,47,45,12,3,32,43,1.48,.289
Franklyn F German,TEX,1,3,2.08,17,0,0,0,0,1,21.2,18,5,5,0,0,13,15,1.43,.243
Edgar E Gonzalez,ARI,1,3,6.00,17,6,0,0,0,0,48.0,58,34,32,8,3,21,32,1.65,.302
Brad B Hennessey,SF,1,2,7.81,17,4,1,0,0,1,40.1,63,35,35,8,1,15,21,1.93,.358
Radhames R Liz,BAL,6,6,6.72,17,17,0,0,0,0,84.1,99,67,63,16,3,51,57,1.78,.296
Merkin M Valdez,SF,1,0,1.69,17,1,0,0,0,0,16.0,14,5,3,1,2,7,13,1.31,.237
Jeremy J Accardo,TOR,0,3,6.57,16,0,0,0,4,6,12.1,15,10,9,1,1,4,5,1.54,.300
Clay C Buchholz,BOS,2,9,6.75,16,15,1,0,0,0,76.0,93,63,57,11,2,41,72,1.76,.299
Nelson N Figueroa,NYM,3,3,4.57,16,6,0,0,0,1,45.1,48,26,23,3,2,26,36,1.63,.267
Jason J Johnson,LAD,1,2,5.22,16,2,0,0,0,0,29.1,32,19,17,5,2,12,20,1.50,.278
Bobby B Korecky,MIN,2,0,4.58,16,0,0,0,0,0,17.2,19,9,9,2,0,8,6,1.53,.288
Aaron A Laffey,CLE,5,7,4.23,16,16,0,0,0,0,93.2,103,52,44,10,9,31,43,1.43,.281
Mike M Mac Dougal,CWS,0,0,2.12,16,0,0,0,0,0,17.0,16,4,4,0,2,12,12,1.65,.250
Charlie C Morton,ATL,4,8,6.15,16,15,0,0,0,0,74.2,80,56,51,9,2,41,48,1.62,.273
Chris C Resop,ATL,0,1,5.89,16,0,0,0,0,0,18.1,16,12,12,2,2,10,13,1.42,.239
Anthony A Reyes,CLE,4,2,2.76,16,6,0,0,1,1,49.0,47,15,15,4,1,15,25,1.27,.253
Max M Scherzer,ARI,0,4,3.05,16,7,0,0,0,0,56.0,48,24,19,5,5,21,66,1.23,.234
Alberto A Arias,HOU,1,1,4.15,15,2,0,0,0,0,21.2,23,10,10,1,2,10,13,1.52,.277
Collin C Balester,WSH,3,7,5.51,15,15,0,0,0,0,80.0,92,53,49,12,6,28,50,1.50,.288
Erik E Bedard,SEA,6,4,3.67,15,15,0,0,0,0,81.0,70,38,33,9,4,37,72,1.32,.231
Chris C Britton,NYY,0,0,5.09,15,0,0,0,0,0,23.0,28,13,13,4,0,11,12,1.70,.301
Shawn S Chacon,HOU,2,3,5.04,15,15,0,0,0,0,85.2,88,52,48,16,2,41,53,1.51,.270
Jesse J Chavez,PIT,0,1,6.60,15,0,0,0,0,2,15.0,20,11,11,2,0,9,16,1.93,.328
Mark M Di Felice,MIL,1,0,2.84,15,0,0,0,0,0,19.0,17,7,6,4,0,4,20,1.11,.230
Brendan B Donnelly,CLE,1,0,8.56,15,0,0,0,0,0,13.2,20,13,13,2,0,10,8,2.20,.357
Geno G Espineli,SF,2,0,5.06,15,0,0,0,0,0,16.0,17,10,9,5,0,8,8,1.56,.279
Matt M Harrison,TEX,9,3,5.49,15,15,1,1,0,0,83.2,100,57,51,12,2,31,42,1.57,.300
Kelvin K Jimenez,STL,0,0,5.63,15,0,0,0,0,0,24.0,28,15,15,5,1,15,11,1.79,.292
Kent K Mercker,CIN,1,0,3.29,15,0,0,0,0,0,13.2,13,5,5,1,0,8,6,1.54,.265
Pat P Misch,SF,0,3,5.68,15,7,0,0,0,0,52.1,56,34,33,11,3,15,38,1.36,.273
Pat P Neshek,MIN,0,1,4.73,15,0,0,0,0,2,13.1,12,7,7,2,0,4,15,1.20,.240
Chris C Volstad,FLA,6,4,2.88,15,14,0,0,0,0,84.1,76,30,27,3,5,36,52,1.33,.240
Chien- Ming C Wang,NYY,8,2,4.07,15,15,1,0,0,0,95.0,90,44,43,4,3,35,54,1.32,.249
Jake J Woods,SEA,0,0,6.16,15,0,0,0,0,1,19.0,22,13,13,5,1,11,9,1.74,.293
Jason J Bulger,LAA,0,0,7.31,14,0,0,0,0,0,16.0,15,13,13,3,2,9,20,1.50,.242
Jason J Davis,PIT,2,4,5.29,14,4,0,0,0,0,34.0,38,24,20,2,3,17,13,1.62,.299
Mike M Hinckley,WSH,0,0,0.00,14,0,0,0,0,0,13.2,8,1,0,0,1,3,9,0.80,.178
Josh J Johnson,FLA,7,1,3.61,14,14,1,0,0,0,87.1,91,36,35,7,1,27,77,1.35,.275
Francisco F Liriano,MIN,6,4,3.91,14,14,0,0,0,0,76.0,74,40,33,7,1,32,67,1.39,.254
Kameron K Loe,TEX,1,0,3.23,14,0,0,0,0,1,30.2,36,18,11,3,0,8,20,1.43,.288
Tom T Mastny,CLE,2,2,10.80,14,1,0,0,0,1,20.0,28,24,24,6,0,11,19,1.95,.318
Greg G Reynolds,COL,2,8,8.13,14,13,0,0,0,0,62.0,83,58,56,14,4,26,22,1.76,.322
Rafael R Soriano,ATL,0,1,2.57,14,0,0,0,3,4,14.0,7,5,4,1,1,9,16,1.14,.149
Burke B Badenhop,FLA,2,3,6.08,13,8,0,0,0,0,47.1,55,34,32,7,3,21,35,1.61,.289
John J Bale,KC,0,3,4.39,13,3,0,0,0,0,26.2,29,13,13,1,0,6,14,1.31,.293
Francisco F Cruceta,DET,0,3,5.40,13,0,0,0,0,2,11.2,13,8,7,2,0,10,11,1.97,.295
Tim T Dillard,MIL,0,0,4.40,13,0,0,0,0,0,14.1,17,12,7,2,0,6,5,1.60,.293
Tom T Glavine,ATL,2,4,5.54,13,13,0,0,0,0,63.1,67,40,39,11,1,37,37,1.64,.288
Mike M Hampton,ATL,3,4,4.85,13,13,0,0,0,0,78.0,83,45,42,10,1,28,38,1.42,.281
Randy R Messenger,SEA,0,0,3.55,13,0,0,0,1,1,12.2,16,5,5,1,1,5,7,1.66,.314
John J Parrish,TOR,1,1,4.04,13,6,0,0,0,0,42.1,47,19,19,5,0,15,21,1.46,.288
Clayton C Richard,CWS,2,5,6.04,13,8,0,0,0,0,47.2,61,37,32,5,0,13,29,1.55,.303
Marino M Salas,PIT,1,0,8.47,13,0,0,0,0,0,17.0,25,16,16,4,2,14,9,2.29,.357
Ryan R Tucker,FLA,2,3,8.27,13,6,0,0,0,1,37.0,46,34,34,8,2,23,28,1.86,.305
Jeremy J Bonderman,DET,3,4,4.29,12,12,0,0,0,0,71.1,75,39,34,9,3,36,44,1.56,.273
Phil P Coke,NYY,1,0,0.61,12,0,0,0,0,0,14.2,8,1,1,0,0,2,14,0.68,.160
Scott S Dohmann,TB,2,0,6.14,12,0,0,0,0,0,14.2,18,10,10,2,0,7,12,1.70,.310
Jeff J Fulchino,KC,0,1,9.00,12,0,0,0,0,0,14.0,21,15,14,2,1,8,12,2.07,.339
Kason K Gabbard,TEX,2,3,4.82,12,12,0,0,0,0,56.0,64,36,30,5,1,39,33,1.84,.292
Justin J Germano,SD,0,3,5.98,12,6,0,0,0,0,43.2,54,31,29,8,1,13,17,1.53,.305
Shawn S Hill,WSH,1,5,5.83,12,12,0,0,0,0,63.1,88,47,41,5,1,23,39,1.75,.331
Ray R King,WSH,0,0,5.68,12,0,0,0,0,1,6.1,9,4,4,1,1,4,1,2.05,.333
Wes W Littleton,TEX,0,0,6.00,12,0,0,0,0,1,18.0,18,12,12,1,3,8,14,1.44,.265
Dustin D Moseley,LAA,2,4,6.79,12,10,0,0,0,0,50.1,70,38,38,6,2,20,37,1.79,.332
Jason J Motte,STL,0,0,0.82,12,0,0,0,1,1,11.0,5,2,1,0,0,3,16,0.73,.139
Josh J Newman,KC,0,0,8.62,12,0,0,0,0,0,15.2,25,18,15,4,2,12,8,2.36,.362
Mike M Parisi,STL,0,4,8.22,12,2,0,0,0,0,23.0,37,24,21,2,0,15,13,2.26,.363
David D Purcey,TOR,3,6,5.54,12,12,1,0,0,0,65.0,67,41,40,9,4,29,58,1.48,.267
Brian B Sanches,WSH,2,0,7.36,12,0,0,0,0,1,11.0,16,10,9,2,1,5,10,1.91,.340
Chris C Smith,BOS,1,0,7.85,12,0,0,0,0,0,18.1,18,16,16,6,0,7,13,1.36,.261
Francis F Beltran,DET,1,0,4.85,11,0,0,0,0,0,13.0,13,7,7,3,0,6,9,1.46,.260
Matt M Chico,WSH,0,6,6.19,11,8,0,0,0,0,48.0,63,34,33,10,1,17,31,1.67,.323
Lenny L Di Nardo,OAK,1,2,7.43,11,2,0,0,0,0,23.0,31,20,19,3,2,13,12,1.91,.316
Marco M Estrada,WSH,0,0,7.82,11,0,0,0,0,1,12.2,17,13,11,4,2,5,10,1.74,.304
Zach Z Jackson,CLE,2,3,5.55,11,9,0,0,0,0,58.1,69,38,36,7,3,16,31,1.46,.294
Dan D Meyer,OAK,0,4,7.48,11,4,0,0,0,0,27.2,35,28,23,6,1,14,20,1.77,.304
Fernando F Nieve,HOU,0,1,8.44,11,0,0,0,0,1,10.2,17,10,10,2,0,2,12,1.78,.362
Claudio C Vargas,NYM,3,2,4.62,11,4,0,0,0,1,37.0,33,20,19,4,2,11,20,1.19,.244
Chris C Waters,BAL,3,5,5.01,11,11,1,1,0,0,64.2,70,38,36,9,3,29,33,1.53,.273
Chris C Bootcheck,LAA,0,1,10.13,10,0,0,0,0,0,16.0,30,18,18,2,0,12,14,2.63,.385
Micah M Bowie,COL,0,1,9.00,10,0,0,0,0,0,8.0,11,8,8,1,1,3,5,1.75,.333
