PLAYER,TEAM,W,L,ERA,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG
Jason J Bere,CHC,11,11,4.31,32,32,2,0,0,0,188.0,171,99,90,24,1,77,175,1.32,.241
Mark M Buehrle,CWS,16,8,3.29,32,32,4,2,0,0,221.1,188,89,81,24,8,48,126,1.07,.230
Dave D Burba,CLE,10,10,6.21,32,27,1,0,0,0,150.2,188,112,104,16,3,54,118,1.61,.306
Omar O Daal,PHI,13,7,4.46,32,32,0,0,0,0,185.2,199,100,92,26,5,56,107,1.37,.273
Mike M Hampton,COL,14,13,5.41,32,32,2,1,0,0,203.0,236,138,122,31,8,85,122,1.58,.296
Kevin K Jarvis,SD,12,11,4.79,32,32,1,1,0,0,193.1,189,107,103,37,5,49,133,1.23,.254
Jason J Johnson,BAL,10,12,4.09,32,32,2,0,0,0,196.0,194,109,89,28,13,77,114,1.38,.257
Allen A Levrault,MIL,6,10,6.06,32,20,1,0,0,0,130.2,146,93,88,27,7,59,80,1.57,.281
Jose J Lima,DET,6,12,5.54,32,27,2,0,0,0,165.2,197,114,102,35,9,38,84,1.42,.299
Wade W Miller,HOU,16,8,3.40,32,32,1,0,0,0,212.0,183,91,80,31,4,76,183,1.22,.234
Ramon R Ortiz,ANA,13,11,4.36,32,32,2,0,0,0,208.2,223,114,101,25,12,76,135,1.43,.274
Rick R Reed,MIN,12,12,4.05,32,32,3,1,0,0,202.1,211,98,91,28,5,31,142,1.20,.268
Scott S Schoeneweis,ANA,10,11,5.08,32,32,1,0,0,0,205.1,227,122,116,21,14,77,104,1.48,.281
Javier J Vazquez,MON,16,11,3.42,32,32,5,3,0,0,223.2,197,92,85,24,3,44,208,1.08,.235
Donne D Wall,NYM,0,4,4.85,32,0,0,0,0,0,42.2,51,24,23,8,1,17,31,1.59,.300
Mike M Buddie,MIL,0,1,3.89,31,0,0,0,2,2,41.2,34,20,18,2,4,17,22,1.22,.225
Matt M Clement,FLA,9,10,5.05,31,31,0,0,0,0,169.1,172,102,95,15,15,85,134,1.52,.267
Will W Cunnane,MIL,0,3,5.40,31,1,0,0,0,0,51.2,66,34,31,6,2,22,37,1.70,.320
John J Halama,SEA,10,7,4.73,31,17,0,0,0,0,110.1,132,69,58,18,6,26,50,1.43,.296
Jimmy J Haynes,MIL,8,17,4.85,31,29,0,0,0,0,172.2,182,98,93,20,4,78,112,1.51,.279
Mike M Lincoln,PIT,2,1,2.68,31,0,0,0,0,0,40.1,34,16,12,3,4,11,24,1.12,.225
Mike M Morgan,ARI,1,0,4.26,31,1,0,0,0,0,38.0,45,20,18,2,0,17,24,1.63,.306
Brad B Penny,FLA,10,10,3.69,31,31,1,1,0,0,205.0,183,92,84,15,7,54,154,1.16,.240
Andy A Pettitte,NYY,15,10,3.99,31,31,2,0,0,0,200.2,224,103,89,14,6,41,164,1.32,.281
Pat P Rapp,ANA,5,12,4.76,31,28,1,0,0,0,170.0,169,96,90,20,2,71,82,1.41,.261
Rocky R Biddle,CWS,7,8,5.39,30,21,0,0,0,0,128.2,137,87,77,16,8,52,85,1.47,.272
Jesus J Colome,TB,2,3,3.33,30,0,0,0,0,0,48.2,37,22,18,8,2,25,31,1.27,.208
Doug D Davis,TEX,11,10,4.45,30,30,1,0,0,0,186.0,220,103,92,14,3,69,115,1.55,.295
Chris C Holt,DET,7,9,5.77,30,22,1,0,0,0,151.1,197,102,97,18,8,57,80,1.68,.319
T. J. T Mathews,STL,1,1,4.30,30,0,0,0,1,1,37.2,39,20,18,4,0,12,29,1.35,.262
Denny D Neagle,COL,9,8,5.38,30,30,0,0,0,0,170.2,192,107,102,29,7,60,139,1.48,.284
Eddie E Oropesa,PHI,1,0,4.74,30,0,0,0,0,0,19.0,16,10,10,1,0,17,15,1.74,.232
Matt M Perisho,DET,2,3,5.72,30,4,0,0,0,0,39.1,54,29,25,5,4,14,19,1.73,.327
Hipolito H Pichardo,BOS,2,1,4.93,30,0,0,0,0,0,34.2,42,23,19,3,5,10,17,1.50,.300
Jarrod J Washburn,ANA,11,10,3.77,30,30,1,0,0,0,193.1,196,89,81,25,7,54,126,1.29,.263
Brian B Anderson,ARI,4,9,5.20,29,22,1,0,0,0,133.1,156,93,77,25,1,30,55,1.40,.295
James J Baldwin,LA,10,11,4.42,29,28,2,1,0,0,175.0,191,95,86,25,7,63,95,1.45,.281
Darwin D Cubillan,MON,0,0,4.10,29,0,0,0,0,0,26.1,31,13,12,1,0,12,19,1.63,.295
Chad C Durbin,KC,9,16,4.93,29,29,2,0,0,0,179.0,201,109,98,26,11,58,95,1.45,.288
Al A Leiter,NYM,11,11,3.31,29,29,0,0,0,0,187.1,178,81,69,18,4,46,142,1.20,.252
Cory C Lidle,OAK,13,6,3.59,29,29,1,0,0,0,188.0,170,84,75,23,10,47,118,1.15,.242
Luke L Prokopec,LA,8,7,4.88,29,22,0,0,0,0,138.1,146,80,75,27,4,40,91,1.34,.268
John J Riedling,CIN,1,1,2.41,29,0,0,0,1,1,33.2,22,9,9,1,2,14,23,1.07,.186
Kevin K Tapani,CHC,9,14,4.49,29,29,0,0,0,0,168.1,186,93,84,24,7,40,149,1.34,.279
Jeff J Wallace,TB,0,3,3.40,29,1,0,0,0,0,50.1,43,26,19,4,1,37,38,1.59,.232
Kris K Wilson,KC,6,5,5.19,29,15,0,0,1,1,109.1,132,78,63,26,7,32,67,1.50,.297
Steve S Woodard,CLE,3,3,5.20,29,10,0,0,0,0,97.0,129,60,56,10,5,17,52,1.51,.325
Paul P Abbott,SEA,17,4,4.25,28,27,1,0,0,0,163.0,145,79,77,21,7,87,118,1.42,.238
Darren D Oliver,TEX,11,11,6.02,28,28,1,0,0,0,154.0,189,109,103,23,6,65,104,1.65,.306
Gregg G Olson,LA,0,1,8.03,28,0,0,0,0,0,24.2,26,24,22,4,0,20,24,1.86,.268
Roy R Oswalt,HOU,14,3,2.73,28,20,3,1,0,0,141.2,126,48,43,13,6,24,144,1.06,.235
Shane S Reynolds,HOU,14,11,4.34,28,28,3,0,0,0,182.2,208,95,88,24,4,36,102,1.34,.290
Ryan R Rupe,TB,5,12,6.59,28,26,0,0,0,0,143.1,161,111,105,30,11,48,123,1.46,.283
Mike M Thurman,MON,9,11,5.33,28,26,0,0,0,0,147.0,172,90,87,21,6,50,96,1.51,.294
Steve S Trachsel,NYM,11,13,4.46,28,28,1,1,0,0,173.2,168,90,86,28,3,47,144,1.24,.254
Randy R Wolf,PHI,10,11,3.70,28,25,4,2,0,0,163.0,150,74,67,15,10,51,152,1.23,.248
Kerry K Wood,CHC,12,6,3.36,28,28,1,1,0,0,174.1,127,70,65,16,10,92,217,1.26,.202
Rob R Bell,TEX,5,10,6.67,27,27,0,0,0,0,149.2,176,115,111,32,7,64,97,1.60,.300
Andy A Benes,STL,7,7,7.38,27,19,0,0,0,0,107.1,122,92,88,30,6,61,78,1.70,.286
A. J. A Burnett,FLA,11,12,4.05,27,27,2,1,0,0,173.1,145,82,78,20,7,83,128,1.32,.231
Shawn S Chacon,COL,6,10,5.06,27,27,0,0,0,0,160.0,157,96,90,26,10,87,134,1.53,.260
Bruce B Chen,NYM,7,7,4.87,27,27,0,0,0,0,146.0,146,90,79,29,1,59,126,1.40,.259
Shawn S Estes,SF,9,8,4.02,27,27,0,0,0,0,159.0,151,78,71,11,5,77,109,1.43,.253
Brian B Lawrence,SD,5,5,3.45,27,15,1,0,0,0,114.2,107,53,44,10,5,34,84,1.23,.244
Dan D Reichert,KC,8,8,5.63,27,19,0,0,0,0,123.0,131,83,77,14,8,67,77,1.61,.278
Ismael I Valdez,ANA,9,13,4.45,27,27,1,0,0,0,163.2,177,82,81,20,8,50,100,1.39,.277
Chad C Zerbe,SF,3,0,3.92,27,1,0,0,0,0,39.0,41,21,17,3,1,10,22,1.31,.281
Pedro P Astacio,HOU,8,14,5.09,26,26,4,1,0,0,169.2,181,101,96,22,13,54,144,1.39,.276
Frank F Castillo,BOS,10,9,4.21,26,26,0,0,0,0,136.2,138,72,64,14,5,35,89,1.27,.260
Joey J Hamilton,CIN,6,10,5.93,26,26,0,0,0,0,139.2,193,100,92,20,4,44,92,1.70,.338
Ted T Lilly,NYY,5,6,5.37,26,21,0,0,0,0,120.2,126,81,72,20,7,51,112,1.47,.267
David D Riske,CLE,2,0,1.98,26,0,0,0,1,1,27.1,20,7,6,3,2,18,29,1.39,.206
Jose J Silva,PIT,3,3,6.75,26,0,0,0,0,0,32.0,35,24,24,6,0,9,23,1.38,.271
David D Cone,BOS,9,7,4.31,25,25,0,0,0,0,135.2,148,74,65,17,10,57,115,1.51,.275
Bryan B Rekar,TB,3,13,5.89,25,25,0,0,0,0,140.2,167,104,92,21,6,45,87,1.51,.294
Jason J Schmidt,SF,13,7,4.07,25,25,1,0,0,0,150.1,138,75,68,13,7,61,142,1.32,.244
Ben B Sheets,MIL,11,10,4.76,25,25,1,1,0,0,151.1,166,89,80,23,5,48,94,1.41,.283
Bronson B Arroyo,PIT,5,7,5.09,24,13,1,0,0,0,88.1,99,54,50,12,4,34,39,1.51,.289
Chris C Brock,PHI,3,0,4.13,24,0,0,0,0,0,32.2,35,16,15,6,2,15,26,1.53,.276
Joey J Eischen,MON,0,1,4.85,24,0,0,0,0,0,29.2,29,17,16,4,1,16,19,1.52,.257
Scott S Elarton,COL,4,10,7.06,24,24,0,0,0,0,132.2,146,105,104,34,6,59,87,1.55,.280
Gil G Heredia,OAK,7,8,5.58,24,18,0,0,0,0,109.2,144,75,68,27,2,29,48,1.58,.316
Mark M Lukasiewicz,ANA,0,2,6.04,24,0,0,0,0,0,22.1,21,17,15,6,2,9,25,1.34,.247
Scott S Mac Rae,CIN,0,1,4.02,24,0,0,0,0,0,31.1,33,15,14,0,2,8,18,1.31,.266
Rusty R Meacham,TB,1,3,5.60,24,0,0,0,0,0,35.1,39,24,22,3,2,10,13,1.39,.277
Chad C Paronto,BAL,1,3,5.00,24,0,0,0,0,0,27.0,33,24,15,5,1,11,16,1.63,.289
Odalis O Perez,ATL,7,8,4.91,24,16,0,0,0,0,95.1,108,55,52,7,1,39,71,1.54,.290
Amaury A Telemaco,PHI,5,5,5.54,24,14,1,0,0,0,89.1,93,59,55,15,9,32,59,1.40,.274
Josh J Towers,BAL,8,10,4.49,24,20,1,1,0,0,140.1,165,74,70,21,6,16,58,1.29,.297
Jeremy J Fikac,SD,2,0,1.37,23,0,0,0,0,0,26.1,15,6,4,2,1,5,19,0.76,.165
Mark M Gardner,SF,5,5,5.40,23,15,0,0,0,0,91.2,93,57,55,17,3,34,53,1.39,.263
Damaso D Marte,PIT,0,1,4.71,23,0,0,0,0,0,36.1,34,21,19,5,3,12,39,1.27,.250
Vicente V Padilla,PHI,3,1,4.24,23,0,0,0,0,0,34.0,36,18,16,1,0,12,29,1.41,.273
Lance L Painter,MIL,1,1,6.52,23,0,0,0,0,0,29.0,38,22,21,7,1,18,20,1.93,.317
Cliff C Politte,PHI,2,3,2.42,23,0,0,0,0,0,26.0,24,8,7,2,1,8,23,1.23,.250
Sidney S Ponson,BAL,5,10,4.94,23,23,3,1,0,0,138.1,161,83,76,21,6,37,84,1.43,.289
Jake J Westbrook,CLE,4,4,5.85,23,6,0,0,0,0,64.2,79,43,42,6,4,22,48,1.56,.306
Chuck C Finley,CLE,8,7,5.54,22,22,1,0,0,0,113.2,131,78,70,14,2,35,96,1.46,.291
Calvin C Maduro,BAL,5,6,4.23,22,12,0,0,0,0,93.2,83,44,44,10,4,36,51,1.27,.240
Tomo T Ohka,MON,3,9,5.47,22,21,0,0,0,0,107.0,134,70,65,15,3,29,68,1.52,.309
Dave D Williams,PIT,3,7,3.71,22,18,0,0,0,0,114.0,100,53,47,15,7,45,57,1.27,.244
Jeff J Austin,KC,0,0,5.54,21,0,0,0,0,0,26.0,27,17,16,4,1,14,27,1.58,.273
Tim T Crabtree,TEX,0,5,6.56,21,0,0,0,4,4,23.1,37,18,17,3,1,14,16,2.19,.385
Kevin K Millwood,ATL,7,7,4.31,21,21,0,0,0,0,121.0,121,66,58,20,1,40,84,1.33,.260
Brian B Bohanon,COL,5,8,7.14,20,19,0,0,0,0,97.0,127,79,77,20,7,47,47,1.79,.323
Kevin K Brown,LA,10,4,2.65,20,19,1,0,0,0,115.2,94,41,34,8,2,38,104,1.14,.224
Lance L Davis,CIN,8,4,4.74,20,20,1,0,0,0,106.1,124,60,56,12,1,34,53,1.49,.294
Osvaldo O Fernandez,CIN,5,6,6.92,20,14,0,0,0,0,79.1,103,62,61,8,0,33,35,1.71,.316
Matt M Ginter,CWS,1,0,5.22,20,0,0,0,0,0,39.2,34,23,23,2,7,14,24,1.21,.238
Joe J Kennedy,TB,7,8,4.44,20,20,0,0,0,0,117.2,122,63,58,16,3,34,78,1.33,.269
Sun- Woo S Kim,BOS,0,2,5.83,20,2,0,0,0,0,41.2,54,27,27,1,4,21,27,1.80,.312
Mark M Leiter,MIL,2,1,3.75,20,3,0,0,0,0,36.0,32,16,15,6,2,8,26,1.11,.232
Kenny K Rogers,TEX,5,7,6.19,20,20,0,0,0,0,120.2,150,88,83,18,8,49,74,1.65,.307
Wascar W Serrano,SD,3,3,6.56,20,5,0,0,0,0,46.2,60,37,34,7,2,21,39,1.74,.313
Paul P Byrd,KC,6,7,4.44,19,16,1,0,0,0,103.1,120,54,51,12,2,26,52,1.41,.296
Robert R Ellis,ARI,6,5,5.77,19,17,0,0,0,0,92.0,106,61,59,12,4,34,41,1.52,.293
Nelson N Figueroa,PHI,4,5,3.94,19,13,0,0,0,0,89.0,95,40,39,8,7,37,61,1.48,.275
Kyle K Lohse,MIN,4,7,5.68,19,16,0,0,0,0,90.1,102,60,57,16,8,29,64,1.45,.284
Aaron A Myette,TEX,4,5,7.14,19,15,0,0,0,0,80.2,94,65,64,12,11,37,67,1.62,.293
Steve S Parris,TOR,4,6,4.60,19,19,1,0,0,0,105.2,126,60,54,18,2,41,49,1.58,.299
Al A Reyes,LA,2,1,3.86,19,0,0,0,1,1,25.2,28,13,11,3,1,13,23,1.60,.269
Brian B Tollberg,SD,10,4,4.30,19,19,0,0,0,0,117.1,133,58,56,15,2,25,71,1.35,.287
Jose J Acevedo,CIN,5,7,5.44,18,18,0,0,0,0,96.0,101,61,58,17,3,34,68,1.41,.272
Jeff J Brantley,TEX,0,1,5.14,18,0,0,0,0,0,21.0,26,12,12,5,0,9,11,1.67,.310
Mike M Fyhrie,OAK,0,2,3.15,18,0,0,0,0,0,20.0,18,7,7,1,0,8,11,1.30,.247
Jorge J Julio,BAL,1,1,3.80,18,0,0,0,0,0,21.1,25,13,9,2,1,9,22,1.59,.287
Rich R Loiselle,PIT,0,1,11.50,18,0,0,0,1,1,18.0,28,24,23,3,4,17,9,2.50,.359
Pedro P Martinez,BOS,7,3,2.39,18,18,1,0,0,0,116.2,84,33,31,5,6,25,163,0.93,.199
Bob B Scanlan,MON,0,0,7.86,18,0,0,0,0,0,26.1,37,23,23,0,1,14,5,1.94,.339
Russ R Springer,ARI,0,0,7.13,18,0,0,0,1,1,17.2,20,16,14,5,0,4,12,1.36,.274
Ed E Vosberg,PHI,0,0,2.84,18,0,0,0,0,0,12.2,8,4,4,0,0,3,11,0.87,.186
Manny M Aybar,CHC,2,1,6.35,17,1,0,0,0,0,22.2,28,19,16,5,2,17,16,1.99,.304
Lorenzo L Barcelo,CWS,1,0,4.71,17,0,0,0,0,0,21.0,24,13,11,1,1,8,15,1.52,.282
David D Coggin,PHI,6,7,4.17,17,17,0,0,0,0,95.0,99,46,44,7,5,39,62,1.45,.272
Adam A Eaton,SD,8,5,4.32,17,17,2,0,0,0,116.2,108,61,56,20,5,40,109,1.27,.241
Scott S Eyre,TOR,1,2,3.45,17,0,0,0,2,2,15.2,15,6,6,1,1,7,16,1.40,.263
Roy R Halladay,TOR,5,3,3.16,17,16,1,1,0,0,105.1,97,41,37,3,1,25,96,1.16,.241
Orlando O Hernandez,NYY,4,7,4.85,17,16,0,0,0,0,94.2,90,51,51,19,5,42,77,1.39,.248
Dan D Kolb,TEX,0,0,4.70,17,0,0,0,0,0,15.1,15,8,8,2,0,10,15,1.63,.259
David D Lundquist,SD,0,1,5.95,17,0,0,0,0,0,19.2,20,13,13,1,1,7,19,1.37,.260
Ron R Mahay,CHC,0,0,2.61,17,0,0,0,0,0,20.2,14,6,6,4,0,15,24,1.40,.197
Scott S Mullen,KC,0,0,4.50,17,0,0,0,0,0,10.0,13,6,5,0,0,9,3,2.20,.310
Joel J Pineiro,SEA,6,2,2.03,17,11,0,0,0,0,75.1,50,24,17,2,3,21,56,0.94,.191
Nick N Bierbrodt,TB,5,6,5.55,16,16,0,0,0,0,84.1,100,59,52,17,4,39,73,1.65,.291
Matt M De Witt,TOR,0,2,3.79,16,0,0,0,0,0,19.0,22,8,8,2,1,10,13,1.68,.293
Darren D Dreifort,LA,4,7,5.13,16,16,0,0,0,0,94.2,89,62,54,11,6,47,91,1.44,.251
Gus G Gandarillas,MIL,0,0,5.49,16,0,0,0,0,0,19.2,25,13,12,2,0,10,7,1.78,.321
Dicky D Gonzalez,NYM,3,2,4.88,16,7,0,0,0,0,59.0,72,33,32,4,1,17,31,1.51,.306
Erik E Hiljus,OAK,5,0,3.41,16,11,0,0,0,0,66.0,70,29,25,7,0,21,67,1.38,.263
John J Parrish,BAL,1,2,6.14,16,1,0,0,0,0,22.0,22,17,15,5,3,17,20,1.77,.256
Adam A Pettyjohn,DET,1,6,5.82,16,9,0,0,0,0,65.0,81,48,42,10,4,21,40,1.57,.309
Luis L Pineda,DET,0,1,4.91,16,0,0,0,0,0,18.1,16,10,10,2,0,14,13,1.64,.239
Grant G Roberts,NYM,1,0,3.81,16,0,0,0,0,0,26.0,24,11,11,2,0,8,29,1.23,.240
Jesus J Sanchez,FLA,2,4,4.74,16,9,0,0,0,0,62.2,61,33,33,7,2,31,46,1.47,.256
Bud B Smith,STL,6,3,3.83,16,14,1,1,0,0,84.2,79,40,36,12,1,24,59,1.22,.250
Kevin K Walker,SD,0,0,3.00,16,0,0,0,0,0,12.0,5,4,4,0,0,8,17,1.08,.122
David D Wells,CWS,5,7,4.47,16,16,1,0,0,0,100.2,120,55,50,12,3,21,59,1.40,.297
Justin J Atchley,CIN,0,0,6.10,15,0,0,0,0,0,10.1,12,7,7,4,1,5,8,1.65,.286
Dave D Borkowski,DET,0,2,6.37,15,0,0,0,0,0,29.2,30,21,21,5,3,15,30,1.52,.261
Allen A Mc Dill,BOS,0,0,5.52,15,0,0,0,0,0,14.2,13,9,9,2,1,7,16,1.36,.236
Tony T Mc Knight,PIT,3,6,4.95,15,15,0,0,0,0,87.1,109,52,48,19,5,24,46,1.52,.303
Alan A Mills,BAL,1,1,9.64,15,0,0,0,0,0,14.0,20,15,15,6,2,11,9,2.21,.333
Bobby B Munoz,MON,0,4,5.14,15,7,0,0,0,0,42.0,53,25,24,6,2,21,21,1.76,.321
Charles C Nagy,CLE,5,6,6.40,15,13,0,0,0,0,70.1,102,53,50,10,0,20,29,1.73,.342
Paul P Rigdon,MIL,3,5,5.79,15,15,0,0,0,0,79.1,86,52,51,13,3,46,49,1.66,.287
Johan J Santana,MIN,1,0,4.74,15,4,0,0,0,0,43.2,50,25,23,6,3,16,28,1.51,.292
J. D. J Smart,TEX,1,2,6.46,15,0,0,0,0,0,15.1,19,11,11,3,0,4,10,1.50,.306
Chuck C Smith,FLA,5,5,4.70,15,15,0,0,0,0,88.0,89,47,46,10,6,35,71,1.41,.265
Ryan R Vogelsong,PIT,0,5,6.75,15,2,0,0,0,0,34.2,39,31,26,6,2,20,24,1.70,.277
Jeff J Williams,LA,2,1,6.29,15,1,0,0,0,0,24.1,26,18,17,5,1,17,9,1.77,.295
Todd T Williams,NYY,1,0,4.70,15,0,0,0,0,0,15.1,22,9,8,1,2,9,13,2.02,.324
John J Bale,BAL,1,0,3.04,14,0,0,0,0,0,26.2,18,14,9,2,1,17,21,1.31,.194
Tom T Martin,NYM,1,0,10.06,14,0,0,0,0,0,17.0,23,22,19,4,1,10,12,1.94,.319
J. C. J Romero,MIN,1,4,6.23,14,11,0,0,0,0,65.0,71,48,45,10,1,24,39,1.46,.277
John J Thomson,COL,4,5,4.04,14,14,1,1,0,0,93.2,84,46,42,15,4,25,68,1.16,.239
Marc M Wilkins,PIT,0,1,6.75,14,0,0,0,0,0,17.1,22,13,13,2,1,8,11,1.73,.319
Bobby B Witt,ARI,4,1,4.78,14,7,0,0,0,0,43.1,36,23,23,6,3,25,31,1.41,.222
Kent K Bottenfield,HOU,2,5,6.40,13,9,0,0,1,1,52.0,61,44,37,16,2,16,39,1.48,.288
Casey C Fossum,BOS,3,2,4.87,13,7,0,0,0,0,44.1,44,26,24,4,6,20,26,1.44,.259
Chris C George,KC,4,8,5.59,13,13,1,0,0,0,74.0,83,48,46,14,0,18,32,1.36,.288
Sterling S Hitchcock,NYY,6,5,5.63,13,12,1,0,0,0,70.1,89,46,44,6,3,21,43,1.56,.304
Matt M Miller,DET,0,0,7.45,13,0,0,0,0,0,9.2,16,8,8,0,1,4,6,2.07,.372
Mike M Mohler,ARI,0,0,7.24,13,0,0,0,0,0,13.2,14,11,11,3,0,9,7,1.68,.286
Chris C Peters,MON,2,4,7.55,13,6,0,0,0,0,31.0,47,26,26,7,2,15,14,2.00,.367
Tim T Redding,HOU,3,1,5.50,13,9,0,0,0,0,55.2,62,38,34,11,3,24,55,1.54,.286
Jose J Rijo,CIN,0,0,2.12,13,0,0,0,0,0,17.0,19,6,4,2,0,9,12,1.65,.271
Dan D Wheeler,TB,1,0,8.66,13,0,0,0,0,0,17.2,30,17,17,3,0,5,12,1.98,.375
Matt M Whiteside,ATL,0,1,7.16,13,0,0,0,0,0,16.1,23,14,13,5,1,7,10,1.84,.319
Dan D Wright,CWS,5,3,5.70,13,12,0,0,0,0,66.1,78,45,42,12,2,39,36,1.76,.300
John J Frascatore,TOR,1,0,2.20,12,0,0,0,0,0,16.1,16,4,4,4,0,4,9,1.22,.246
Ryan R Glynn,TEX,1,5,7.04,12,9,0,0,0,0,46.0,59,38,36,7,0,26,15,1.85,.309
Junior J Herndon,SD,2,6,6.33,12,8,0,0,0,0,42.2,55,34,30,5,3,25,14,1.88,.322
Mike M Judd,TEX,1,1,5.28,12,3,0,0,0,0,29.0,34,24,17,4,1,15,16,1.69,.288
Bobby B Seay,TB,1,1,6.23,12,0,0,0,0,0,13.0,13,11,9,3,1,5,12,1.38,.260
Joe J Slusarski,HOU,0,1,9.00,12,0,0,0,0,0,16.0,25,16,16,4,0,4,11,1.81,.357
Scott S Winchester,CIN,0,2,4.50,12,1,0,0,0,0,24.0,29,19,12,7,3,4,9,1.38,.315
Brandon B Duckworth,PHI,3,2,3.52,11,11,0,0,0,0,69.0,57,29,27,2,6,29,40,1.25,.234
Josh J Fogg,CWS,0,0,2.03,11,0,0,0,0,0,13.1,10,3,3,0,1,3,17,0.98,.208
Wayne W Franklin,HOU,0,0,6.75,11,0,0,0,0,0,12.0,17,9,9,4,0,9,9,2.17,.333
Brandon B Lyon,TOR,5,4,4.29,11,11,0,0,0,0,63.0,63,31,30,6,1,15,35,1.24,.266
J. B. J Miadich,ANA,0,0,4.50,11,0,0,0,0,0,10.0,6,5,5,2,0,8,11,1.40,.182
Will W Ohman,CHC,0,1,7.71,11,0,0,0,0,0,11.2,14,10,10,2,0,6,12,1.71,.292
Chris C Piersoll,CIN,0,0,2.38,11,0,0,0,0,0,11.1,12,4,3,0,1,6,7,1.59,.267
Mark M Redman,DET,2,6,4.50,11,11,0,0,0,0,58.0,68,32,29,7,1,23,33,1.57,.289
Brett B Tomko,SEA,3,1,5.19,11,4,0,0,0,0,34.2,42,24,20,9,0,15,22,1.64,.288
Matt M Wise,ANA,1,4,4.38,11,9,0,0,0,0,49.1,47,27,24,11,2,18,50,1.32,.250
Carlos C Almanzar,NYY,0,1,3.38,10,0,0,0,0,0,10.2,14,4,4,2,0,2,6,1.50,.333
Nate N Cornejo,DET,4,4,7.38,10,10,0,0,0,0,42.2,63,38,35,10,3,28,22,2.13,.344
Jeff J D' Amico,MIL,2,4,6.08,10,10,0,0,0,0,47.1,60,42,32,11,1,16,32,1.61,.306
Todd T Erdos,BOS,0,0,4.96,10,0,0,0,0,0,16.1,15,9,9,2,3,8,7,1.41,.263
Brian B Fuentes,SEA,1,1,4.63,10,0,0,0,0,0,11.2,6,6,6,2,3,8,10,1.20,.171
Ryan R Jensen,SF,1,2,4.25,10,7,0,0,0,0,42.1,44,21,20,5,4,25,26,1.63,.268
Mike M Johnson,MON,0,0,4.76,10,0,0,0,0,0,11.1,13,6,6,3,2,4,10,1.50,.295
Randy R Keisler,NYY,1,2,6.22,10,10,0,0,0,0,50.2,52,36,35,12,0,34,36,1.70,.259
Brandon B Kolb,MIL,0,0,13.03,10,0,0,0,0,0,9.2,16,16,14,6,0,8,8,2.48,.372
Brian B Meadows,KC,1,6,6.97,10,10,0,0,0,0,50.1,73,41,39,12,1,12,21,1.69,.351
Ruben R Quevedo,MIL,4,5,4.61,10,10,0,0,0,0,56.2,56,30,29,9,0,30,60,1.52,.257
Brian B Rose,TB,0,3,7.45,10,3,0,0,0,0,29.0,41,24,24,7,0,14,15,1.90,.336
Alan A Benes,STL,2,0,7.36,9,1,0,0,0,0,14.2,14,12,12,5,0,12,10,1.77,.250
Willie W Blair,DET,1,4,10.50,9,4,0,0,0,0,24.0,38,30,28,3,3,11,15,2.04,.369
Ryan R Drese,CLE,1,2,3.44,9,4,0,0,0,0,36.2,32,15,14,2,1,15,24,1.28,.242
Kevin K Foster,TEX,0,1,6.62,9,0,0,0,0,0,17.2,21,14,13,2,3,10,16,1.75,.309
Pat P Hentgen,BAL,2,3,3.47,9,9,1,0,0,0,62.1,51,25,24,7,0,19,33,1.12,.221
Mike M Koplove,ARI,0,1,3.60,9,0,0,0,0,0,10.0,8,7,4,1,2,9,14,1.70,.211
Scott S Linebrink,HOU,0,0,2.61,9,0,0,0,0,0,10.1,6,4,3,0,2,6,9,1.16,.176
Brian B Reith,CIN,0,7,7.81,9,8,0,0,0,0,40.1,56,37,35,13,2,16,22,1.79,.333
Armando A Reynoso,ARI,1,6,5.98,9,9,0,0,0,0,46.2,58,32,31,13,4,13,15,1.52,.312
Roy R Smith,CLE,0,0,6.06,9,0,0,0,0,0,16.1,16,14,11,3,2,13,17,1.78,.246
Jason J Standridge,TB,0,0,4.66,9,1,0,0,0,0,19.1,19,10,10,5,0,14,9,1.71,.260
Kevin K Tolar,DET,0,0,6.75,9,0,0,0,0,0,10.2,7,8,8,0,0,13,11,1.88,.189
Marc M Valdes,ATL,1,0,7.71,9,0,0,0,0,0,7.0,7,6,6,4,0,1,3,1.14,.259
Benito B Baez,FLA,0,0,13.50,8,0,0,0,0,0,9.1,22,14,14,3,0,6,14,3.00,.449
Todd T Belitz,COL,1,1,7.71,8,0,0,0,0,0,9.1,9,8,8,2,0,3,5,1.29,.250
Bobby B Chouinard,COL,0,0,8.22,8,0,0,0,0,0,7.2,10,7,7,4,0,1,5,1.43,.303
Rocky R Coppinger,MIL,1,0,6.75,8,3,0,0,0,0,22.2,24,17,17,5,1,15,15,1.72,.282
Paxton P Crawford,BOS,3,0,4.75,8,7,0,0,0,0,36.0,40,19,19,3,2,13,25,1.47,.276
Juan J Cruz,CHC,3,1,3.22,8,8,0,0,0,0,44.2,40,16,16,4,2,17,39,1.28,.244
Tim T Drew,CLE,0,2,7.97,8,6,0,0,0,0,35.0,51,39,31,9,4,16,15,1.91,.340
Mike M Duvall,MIN,0,0,7.71,8,0,0,0,0,0,4.2,7,4,4,1,0,2,4,1.93,.368
Brett B Jodie,SD,0,2,6.39,8,3,0,0,0,0,25.1,26,18,18,10,0,13,13,1.54,.274
