PLAYER,TEAM,W,L,ERA,GS,CG,SHO,SV,SVO,IP,H,R,ER,HR,HB,BB,SO,WHIP,AVG
Vicente V Padilla,PHI,14,11,3.28,32,32,1,1,0,0,206.0,198,83,75,16,15,53,128,1.22,.254
Odalis O Perez,LA,15,10,3.00,32,32,4,2,0,0,222.1,182,76,74,21,4,38,155,0.99,.226
Mike M Porzio,CWS,2,2,4.81,32,0,0,0,0,0,43.0,40,25,23,10,3,23,33,1.47,.248
Chris C Reitsma,CIN,6,12,3.64,32,21,1,1,0,0,138.1,144,73,56,17,5,45,84,1.37,.267
Steve S Sparks,DET,8,16,5.52,32,30,3,0,0,0,189.0,238,134,116,23,12,67,98,1.61,.306
Denny D Stark,COL,11,4,4.00,32,20,0,0,0,0,128.1,108,69,57,25,5,64,64,1.34,.225
Brett B Tomko,SD,10,10,4.49,32,32,3,0,0,0,204.1,212,107,102,31,2,60,126,1.33,.267
Jarrod J Washburn,ANA,18,6,3.15,32,32,1,0,0,0,206.0,183,75,72,19,3,59,139,1.17,.235
Jeff J Weaver,NYY,11,11,3.52,32,25,3,3,2,2,199.2,193,88,78,16,11,48,132,1.21,.250
Carlos C Zambrano,CHC,4,8,3.66,32,16,0,0,0,0,108.1,94,53,44,9,4,63,93,1.45,.235
Miguel M Asencio,KC,4,7,5.11,31,21,0,0,0,0,123.1,136,73,70,17,3,64,58,1.62,.282
Pedro P Astacio,NYM,12,11,4.79,31,31,3,1,0,0,191.2,192,106,102,32,16,63,152,1.33,.262
A. J. A Burnett,FLA,12,9,3.30,31,29,7,5,0,0,204.1,153,84,75,12,9,90,203,1.19,.209
Brian B Fuentes,COL,2,0,4.73,31,0,0,0,0,0,26.2,25,14,14,4,3,13,38,1.43,.250
John J Halama,SEA,6,5,3.56,31,10,0,0,0,0,101.0,112,45,40,9,1,33,70,1.44,.281
Cory C Lidle,OAK,8,10,3.89,31,30,2,2,0,0,192.0,191,90,83,17,6,39,111,1.20,.258
Oswaldo O Mairena,FLA,2,3,5.35,31,0,0,0,0,0,33.2,38,21,20,7,0,12,21,1.49,.288
Matt M Mantei,ARI,2,2,4.73,31,0,0,0,0,0,26.2,28,15,14,3,1,12,26,1.50,.257
Hector H Mercado,PHI,2,2,4.62,31,3,0,0,0,0,39.0,32,21,20,2,3,25,40,1.46,.224
Lou L Pote,ANA,0,2,3.22,31,0,0,0,0,0,50.1,33,20,18,7,3,26,32,1.17,.194
Jose J Rijo,CIN,5,4,5.14,31,9,0,0,0,0,77.0,89,48,44,13,1,20,38,1.42,.283
Jorge J Sosa,TB,2,7,5.53,31,14,0,0,0,0,99.1,88,63,61,16,2,54,48,1.43,.236
Ismael I Valdez,SEA,8,12,4.18,31,31,1,0,0,0,196.0,194,94,91,26,9,47,102,1.23,.257
Brandon B Villafuerte,SD,1,2,1.41,31,0,0,0,1,1,32.0,29,5,5,2,2,12,25,1.28,.248
David D Wells,NYY,19,7,3.75,31,31,2,1,0,0,206.1,210,100,86,21,5,45,137,1.24,.259
Randy R Wolf,PHI,11,9,3.20,31,31,3,2,0,0,210.2,172,77,75,23,7,63,172,1.12,.223
Masato M Yoshii,MON,4,9,4.11,31,20,1,0,0,0,131.1,143,66,60,15,4,32,74,1.33,.282
Andy A Ashby,LA,9,13,3.91,30,30,0,0,0,0,181.2,179,85,79,20,8,65,107,1.34,.261
James J Baldwin,SEA,7,10,5.28,30,23,0,0,0,0,150.0,179,95,88,26,7,49,88,1.52,.298
Ricky R Bottalico,PHI,0,3,4.61,30,0,0,0,0,0,27.1,33,16,14,3,2,13,24,1.68,.300
Elmer E Dessens,CIN,7,8,3.03,30,30,0,0,0,0,178.0,173,70,60,24,7,49,93,1.25,.257
Brandon B Duckworth,PHI,8,9,5.41,30,29,0,0,0,0,163.0,167,103,98,26,7,69,167,1.45,.261
Nelson N Figueroa,MIL,1,7,5.03,30,11,0,0,0,0,93.0,96,59,52,18,4,37,51,1.43,.270
Mike M Hampton,COL,7,15,6.15,30,30,0,0,0,0,178.2,228,135,122,24,7,91,74,1.79,.313
Rick R Helling,ARI,10,12,4.51,30,30,0,0,0,0,175.2,180,94,88,31,6,48,120,1.30,.264
Oscar O Henriquez,DET,1,1,4.50,30,0,0,0,2,2,28.0,19,14,14,5,1,15,23,1.21,.196
Joe J Kennedy,TB,8,11,4.53,30,30,5,1,0,0,196.2,204,114,99,23,16,55,109,1.32,.269
Albie A Lopez,ATL,1,4,4.37,30,4,0,0,0,0,55.2,66,29,27,1,0,18,39,1.51,.300
Pedro P Martinez,BOS,20,4,2.26,30,30,2,0,0,0,199.1,144,62,50,13,15,40,239,0.92,.198
Darrell D May,KC,4,10,5.35,30,21,2,1,0,0,131.1,144,83,78,28,1,50,95,1.48,.277
Mark M Mulder,OAK,19,7,3.47,30,30,2,1,0,0,207.1,182,88,80,21,11,55,159,1.14,.232
Mark M Redman,DET,8,15,4.21,30,30,3,0,0,0,203.0,211,107,95,15,6,51,109,1.29,.268
Dan D Reichert,KC,3,5,5.32,30,6,0,0,0,0,66.0,77,48,39,10,4,25,36,1.55,.306
John J Rocker,TEX,2,3,6.66,30,0,0,0,1,1,24.1,29,19,18,5,0,13,30,1.73,.299
John J Thomson,NYM,9,14,4.71,30,30,0,0,0,0,181.2,201,116,95,28,2,44,107,1.35,.275
Steve S Trachsel,NYM,11,11,3.37,30,30,1,1,0,0,173.2,170,80,65,16,0,69,105,1.38,.258
Paul P Wilson,TB,6,12,4.83,30,30,1,0,0,0,193.2,219,113,104,29,13,67,111,1.48,.287
Tony T Armas,MON,12,12,4.44,29,29,0,0,0,0,164.1,149,87,81,22,7,78,131,1.38,.243
Rolando R Arrojo,BOS,4,3,4.98,29,8,0,0,1,1,81.1,83,47,45,7,6,27,51,1.35,.269
Willie W Banks,BOS,2,1,3.23,29,0,0,0,1,1,39.0,32,15,14,5,3,14,26,1.18,.222
John J Burkett,BOS,13,8,4.53,29,29,1,1,0,0,173.0,199,93,87,25,8,50,124,1.44,.287
Roger R Clemens,NYY,13,6,4.35,29,29,0,0,0,0,180.0,172,94,87,18,7,63,192,1.31,.250
Jeff J D' Amico,NYM,6,10,4.94,29,22,1,1,0,0,145.2,152,84,80,20,3,37,101,1.30,.267
Travis T Driskill,BAL,8,8,4.95,29,19,0,0,0,0,132.2,150,78,73,21,8,48,78,1.49,.284
Scott S Erickson,BAL,5,12,5.55,29,28,3,1,0,0,160.2,192,109,99,20,8,68,74,1.62,.303
Shawn S Estes,CIN,5,12,5.10,29,29,1,1,0,0,160.2,171,94,91,13,9,83,109,1.58,.281
Eric E Milton,MIN,13,9,4.84,29,29,2,1,0,0,171.0,173,96,92,24,3,30,121,1.19,.258
Mike M Morgan,ARI,1,1,5.29,29,0,0,0,0,0,34.0,41,22,20,7,3,9,13,1.47,.289
Chris C Nichting,COL,1,1,4.46,29,0,0,0,0,0,36.1,40,18,18,7,1,5,25,1.24,.280
Chad C Paronto,CLE,0,2,4.04,29,0,0,0,0,0,35.2,34,19,16,3,2,11,23,1.26,.248
Jerrod J Riggan,CLE,2,1,7.64,29,0,0,0,0,0,33.0,53,28,28,3,0,18,22,2.15,.373
Jason J Schmidt,SF,13,8,3.45,29,29,2,2,0,0,185.1,148,78,71,15,2,73,196,1.19,.218
Scot S Shields,ANA,5,3,2.20,29,1,0,0,0,0,49.0,31,13,12,4,1,21,30,1.06,.188
Gene G Stechschulte,STL,6,2,4.78,29,0,0,0,0,0,32.0,27,19,17,4,1,17,21,1.38,.235
Julian J Tavarez,FLA,10,12,5.39,29,27,0,0,0,0,153.2,188,100,92,9,15,74,67,1.70,.308
Jimmy J Anderson,PIT,8,13,5.44,28,25,1,0,0,0,140.2,167,91,85,20,5,63,47,1.64,.299
Adam A Bernero,DET,4,7,6.20,28,11,0,0,0,0,101.2,128,74,70,17,6,31,69,1.56,.309
Randy R Flores,COL,0,2,7.45,28,2,0,0,1,1,29.0,40,26,24,7,3,16,14,1.93,.342
Kaz K Ishii,LA,14,10,4.27,28,28,0,0,0,0,154.0,137,82,73,20,4,106,143,1.58,.240
Gary G Knotts,FLA,3,1,4.40,28,0,0,0,0,0,30.2,21,15,15,6,1,16,21,1.21,.193
Sidney S Ponson,BAL,7,9,4.09,28,28,3,0,0,0,176.0,172,84,80,26,2,63,120,1.34,.258
Johan J Santana,MIN,8,6,2.99,27,14,0,0,1,1,108.1,84,41,36,7,1,49,137,1.23,.212
Blake B Stein,KC,0,4,7.91,27,2,0,0,1,1,46.2,59,41,41,6,3,27,42,1.84,.306
Ryan R Bukvich,KC,1,0,6.12,26,0,0,0,0,0,25.0,26,19,17,2,1,19,20,1.80,.277
Mark M Corey,COL,0,3,8.59,26,0,0,0,0,0,22.0,32,23,21,9,3,16,21,2.18,.337
Ryan R Drese,CLE,10,9,6.55,26,26,1,0,0,0,137.1,176,104,100,15,6,62,102,1.73,.317
Rich R Garces,BOS,0,1,7.59,26,0,0,0,0,0,21.1,21,20,18,4,3,12,16,1.55,.273
Wade W Miller,HOU,15,4,3.28,26,26,1,1,0,0,164.2,151,63,60,14,6,62,144,1.29,.249
Travis T Phelps,TB,1,2,4.78,26,0,0,0,0,0,37.2,30,20,20,7,5,27,36,1.51,.222
Luis L Pineda,CIN,1,3,4.18,26,2,0,0,0,0,32.1,25,16,15,4,2,24,31,1.52,.221
Ruben R Quevedo,MIL,6,11,5.76,26,25,1,1,0,0,139.0,159,100,89,28,4,68,93,1.63,.288
Todd T Ritchie,CWS,5,15,6.06,26,23,0,0,0,0,133.2,176,104,90,18,5,52,77,1.71,.318
Aaron A Sele,ANA,8,9,4.89,26,26,1,1,0,0,160.0,190,92,87,21,7,49,82,1.49,.299
Kris K Benson,PIT,9,6,4.70,25,25,0,0,0,0,130.1,152,76,68,18,3,50,79,1.55,.295
Mike M Buddie,MIL,1,2,4.54,25,0,0,0,0,0,39.2,46,23,20,5,1,21,28,1.69,.293
Jason J Kershner,TOR,0,1,4.88,25,0,0,0,1,1,24.0,20,16,13,3,2,14,18,1.42,.220
Satoru S Komiyama,NYM,0,3,5.61,25,0,0,0,0,0,43.1,53,29,27,7,3,12,33,1.50,.301
Esteban E Loaiza,TOR,9,10,5.71,25,25,3,1,0,0,151.1,192,102,96,18,4,38,87,1.52,.309
Justin J Miller,TOR,9,5,5.54,25,18,0,0,0,0,102.1,103,70,63,12,11,66,68,1.65,.268
Chan Ho C Park,TEX,9,8,5.75,25,25,0,0,0,0,145.2,154,95,93,20,17,78,121,1.59,.273
Chris C Haney,BOS,0,0,4.20,24,0,0,0,1,1,30.0,32,14,14,2,4,10,15,1.40,.274
Orlando O Hernandez,NYY,8,5,3.64,24,22,0,0,1,1,146.0,131,63,59,17,8,36,113,1.14,.236
Brad B Penny,FLA,8,7,4.66,24,24,1,1,0,0,129.1,148,76,67,18,1,50,93,1.53,.288
Carl C Sadler,CLE,1,2,4.43,24,0,0,0,0,0,20.1,15,10,10,2,0,11,23,1.28,.211
Victor V Santos,COL,0,4,10.38,24,2,0,0,0,0,26.0,41,30,30,3,0,22,25,2.42,.360
Jason J Simontacchi,STL,11,5,4.02,24,24,0,0,0,0,143.1,134,68,64,18,6,54,72,1.31,.253
Wilson W Alvarez,TB,2,3,5.28,23,10,0,0,1,1,75.0,80,47,44,13,4,36,56,1.55,.272
Josh J Beckett,FLA,6,7,4.10,23,21,0,0,0,0,107.2,93,56,49,13,1,44,113,1.27,.232
Jason J Boyd,SD,1,0,7.94,23,0,0,0,0,0,28.1,33,29,25,6,0,15,18,1.69,.300
Jack J Cressend,MIN,0,1,5.91,23,0,0,0,0,0,32.0,40,25,21,6,1,19,22,1.84,.305
Carlos C Hernández Hernandez,HOU,7,5,4.38,23,21,0,0,0,0,111.0,112,56,54,11,3,61,93,1.56,.261
Yorkis Y Perez,BAL,0,0,3.29,23,0,0,0,1,1,27.1,21,12,10,4,0,14,25,1.28,.198
Brian B Shouse,KC,0,0,6.14,23,0,0,0,0,0,14.2,15,10,10,3,2,9,11,1.64,.259
Jamey J Wright,STL,7,13,5.29,23,22,1,1,0,0,129.1,130,80,76,17,11,75,77,1.59,.269
Chris C Brock,BAL,2,1,4.70,22,0,0,0,0,0,44.0,52,24,23,6,1,14,21,1.50,.297
Jason J Johnson,BAL,5,14,4.59,22,22,1,0,0,0,131.1,141,68,67,19,6,41,97,1.39,.276
Ted T Lilly,OAK,5,7,3.69,22,16,2,1,0,0,100.0,80,43,41,15,6,31,77,1.11,.214
Scott S Linebrink,HOU,0,0,7.03,22,0,0,0,0,0,24.1,31,21,19,2,1,13,24,1.81,.298
Jason J Marquis,ATL,8,9,5.04,22,22,0,0,0,0,114.1,127,66,64,19,3,49,84,1.54,.283
Dave D Mlicki,HOU,4,10,5.34,22,16,0,0,0,0,86.0,101,57,51,11,3,34,57,1.57,.290
Andy A Pettitte,NYY,13,5,3.27,22,22,3,1,0,0,134.2,144,58,49,6,4,32,97,1.31,.272
Luke L Prokopec,TOR,2,9,6.78,22,12,0,0,0,0,71.2,90,57,54,19,7,25,41,1.60,.302
Brad B Voyles,KC,0,2,6.51,22,0,0,0,1,1,27.2,31,21,20,5,2,18,26,1.77,.284
Shawn S Chacon,COL,5,11,5.73,21,21,0,0,0,0,119.1,122,84,76,25,7,60,67,1.53,.263
Jon J Lieber,CHC,6,8,3.70,21,21,3,0,0,0,141.0,153,64,58,15,1,12,87,1.17,.277
Mike M Maroth,DET,6,10,4.48,21,21,0,0,0,0,128.2,136,68,64,7,2,36,58,1.34,.276
Takahito T Nomura,MIL,0,0,8.56,21,0,0,0,0,0,13.2,11,14,13,2,2,18,9,2.12,.224
Brad B Radke,MIN,9,5,4.72,21,21,2,1,0,0,118.1,124,64,62,12,7,20,62,1.22,.272
Wayne W Gomes,BOS,1,2,4.64,20,0,0,0,1,1,21.1,20,11,11,2,3,12,15,1.50,.241
Sterling S Hitchcock,NYY,1,2,5.49,20,2,0,0,0,0,39.1,57,29,24,4,1,15,31,1.83,.326
Hansel H Izquierdo,FLA,2,0,4.55,20,2,0,0,0,0,29.2,33,17,15,2,5,21,20,1.82,.289
Jose J Lima,DET,4,6,7.77,20,12,0,0,0,0,68.1,86,60,59,12,2,21,33,1.57,.314
Bret B Prinz,ARI,0,2,9.45,20,0,0,0,0,0,13.1,23,14,14,1,1,10,10,2.48,.404
Fernando F Rodney,DET,1,3,6.00,20,0,0,0,0,0,18.0,25,15,12,2,0,10,10,1.94,.329
Anthony A Telford,TEX,2,1,6.46,20,0,0,0,1,1,23.2,30,18,17,3,4,15,19,1.90,.316
Tom T Davey,SD,1,0,5.57,19,0,0,0,0,0,21.0,23,14,13,2,3,11,21,1.62,.288
Zach Z Day,MON,4,1,3.62,19,2,0,0,1,1,37.1,28,18,15,3,1,15,25,1.15,.207
Bobby B Jones,SD,7,8,5.50,19,18,0,0,0,0,108.0,134,68,66,20,1,21,60,1.44,.300
Sun- Woo S Kim,MON,3,0,4.74,19,5,0,0,0,0,49.1,52,26,26,5,2,14,29,1.34,.274
Pete P Munro,HOU,5,5,3.57,19,14,0,0,0,0,80.2,89,37,32,5,3,23,45,1.39,.283
Charles C Nagy,CLE,1,4,8.88,19,7,0,0,0,0,48.2,76,51,48,10,2,13,22,1.83,.360
Mark M Prior,CHC,6,6,3.32,19,19,1,0,0,0,116.2,98,45,43,14,7,38,147,1.17,.226
Andy A Benes,STL,5,4,2.78,18,17,1,0,0,0,97.0,80,39,30,10,5,51,64,1.35,.228
Randy R Choate,NYY,0,0,6.04,18,0,0,0,0,0,22.1,18,18,15,1,3,15,17,1.48,.217
John J Lackey,ANA,9,4,3.66,18,18,1,0,0,0,108.1,113,52,44,10,4,33,69,1.35,.267
Tim T Redding,HOU,3,6,5.40,18,14,0,0,0,0,73.1,78,49,44,10,0,35,63,1.54,.276
Rob R Bell,TEX,4,3,6.22,17,15,0,0,0,0,94.0,113,69,65,16,1,35,70,1.57,.296
Joaquin J Benoit,TEX,4,5,5.31,17,13,0,0,1,1,84.2,91,51,50,6,5,58,59,1.76,.272
Brian B Bowles,TOR,2,1,4.05,17,0,0,0,0,0,20.0,13,11,9,0,3,14,19,1.35,.183
Kevin K Brown,LA,3,4,4.81,17,10,0,0,0,0,63.2,68,36,34,9,5,23,58,1.43,.274
Mark M Lukasiewicz,ANA,2,0,3.86,17,0,0,0,0,0,14.0,17,6,6,0,0,9,15,1.86,.298
Jim J Mann,HOU,0,1,4.09,17,0,0,0,0,0,22.0,19,10,10,3,5,7,19,1.18,.235
Joe J Mays,MIN,4,8,5.38,17,17,1,1,0,0,95.1,113,60,57,14,2,25,38,1.45,.292
Kevin K Olsen,FLA,0,5,4.53,17,8,0,0,0,0,55.2,57,31,28,5,1,31,38,1.58,.270
Jake J Peavy,SD,6,7,4.52,17,17,0,0,0,0,97.2,106,54,49,11,3,33,90,1.42,.274
Kirk K Saarloos,HOU,6,7,6.01,17,17,1,1,0,0,85.1,100,59,57,12,6,27,54,1.49,.301
Dennis D Tankersley,SD,1,4,8.06,17,9,0,0,0,0,51.1,59,46,46,10,6,40,39,1.93,.304
Donne D Wall,ANA,0,0,6.43,17,0,0,0,0,0,21.0,17,15,15,3,1,7,13,1.14,.221
Woody W Williams,STL,9,4,2.53,17,17,1,0,0,0,103.1,84,30,29,10,4,25,76,1.05,.222
Jason J Bere,CHC,1,10,5.67,16,16,0,0,0,0,85.2,98,63,54,13,3,28,65,1.47,.290
Will W Cunnane,CHC,1,1,5.47,16,0,0,0,0,0,26.1,27,16,16,5,1,13,30,1.52,.270
Kane K Davis,NYM,1,1,7.07,16,0,0,0,0,0,14.0,15,11,11,2,1,11,24,1.86,.273
Mike M Fyhrie,OAK,2,4,4.44,16,4,0,0,0,0,48.2,46,25,24,3,4,20,29,1.36,.246
Aaron A Harang,OAK,5,4,4.83,16,15,0,0,0,0,78.1,78,44,42,7,3,45,64,1.57,.261
Mark M Hendrickson,TOR,3,0,2.45,16,4,0,0,0,0,36.2,25,11,10,1,2,12,21,1.01,.202
Jonathan J Johnson,SD,1,2,4.11,16,0,0,0,0,0,15.1,15,8,7,2,1,5,21,1.30,.250
Bobby B Jones,SD,0,0,5.74,16,2,0,0,0,0,26.2,30,18,17,4,1,18,18,1.80,.288
Pat P Mahomes,CHC,1,1,3.86,16,2,0,0,0,0,32.2,36,15,14,3,1,17,23,1.62,.286
Jose J Parra,ARI,0,1,3.21,16,0,0,0,0,0,14.0,13,5,5,0,1,11,8,1.71,.255
Oliver O Pérez Perez,SD,4,5,3.50,16,15,0,0,0,0,90.0,71,37,35,13,5,48,94,1.32,.218
Robert R Person,PHI,4,5,5.44,16,16,0,0,0,0,87.2,79,58,53,13,5,51,61,1.48,.241
Kevin K Pickford,SD,0,2,6.00,16,4,0,0,0,0,30.0,37,23,20,3,3,20,18,1.90,.314
Shawn S Sedlacek,KC,3,5,6.72,16,14,0,0,0,0,84.1,99,64,63,16,6,36,52,1.60,.303
Manny M Aybar,SF,1,0,2.51,15,0,0,0,0,0,14.1,16,6,4,1,1,3,11,1.33,.271
Toby T Borland,FLA,1,0,5.27,15,0,0,0,0,0,13.2,14,8,8,3,3,5,11,1.39,.269
Sean S Douglass,BAL,0,5,6.08,15,8,0,0,0,0,53.1,58,41,36,10,2,35,44,1.74,.283
Dave D Elder,CLE,0,2,3.13,15,0,0,0,0,0,23.0,18,10,8,1,1,14,23,1.39,.220
Colby C Lewis,TEX,1,3,6.29,15,4,0,0,0,0,34.1,42,26,24,4,2,26,28,1.98,.304
Brandon B Lyon,TOR,1,4,6.53,15,10,0,0,0,0,62.0,78,47,45,14,2,19,30,1.56,.308
Jason J Middlebrook,NYM,2,3,4.73,15,5,0,0,0,0,51.1,44,27,27,2,1,22,42,1.29,.237
Aaron A Myette,TEX,2,5,10.06,15,12,0,0,0,0,48.1,64,57,54,11,6,41,48,2.17,.325
Al A Reyes,PIT,0,0,2.65,15,0,0,0,0,0,17.0,9,5,5,1,2,7,21,0.94,.161
Ryan R Rupe,TB,5,10,5.60,15,15,2,0,0,0,90.0,83,60,56,11,10,25,67,1.20,.243
Mike M Bynum,SD,1,0,5.27,14,3,0,0,0,0,27.1,33,16,16,3,3,15,17,1.76,.308
Jared J Fernandez,CIN,1,3,4.44,14,8,0,0,0,0,50.2,59,31,25,5,3,24,36,1.64,.294
Darryl D Kile,STL,5,4,3.72,14,14,0,0,0,0,84.2,82,36,35,9,8,28,50,1.30,.257
Matt M Kinney,MIN,2,7,4.64,14,12,0,0,0,0,66.0,78,39,34,13,1,33,45,1.68,.295
Rodney R Myers,SD,1,1,5.91,14,0,0,0,0,0,21.1,29,20,14,1,3,10,11,1.83,.333
Doug D Nickle,SD,1,0,7.88,14,0,0,0,0,0,16.0,26,16,14,3,1,13,9,2.44,.347
Darren D Oliver,BOS,4,5,4.66,14,9,1,1,0,0,58.0,70,30,30,7,6,27,32,1.67,.317
Steve S Parris,TOR,5,5,5.97,14,14,0,0,0,0,75.1,96,50,50,13,3,35,48,1.74,.314
Joe J Roa,PHI,4,4,4.04,14,11,0,0,0,0,71.1,78,33,32,11,1,13,35,1.28,.279
Mike M Smith,TOR,0,3,6.62,14,6,0,0,0,0,35.1,43,28,26,3,7,20,16,1.78,.301
Steve S Woodard,TEX,0,0,6.62,14,0,0,0,0,0,17.2,20,13,13,4,2,8,14,1.58,.274
Micah M Bowie,OAK,2,0,1.50,13,0,0,0,0,0,12.0,12,2,2,1,1,8,8,1.67,.261
Chris C Carpenter,TOR,4,5,5.28,13,13,1,0,0,0,73.1,89,45,43,11,4,27,45,1.58,.306
Mike M James,COL,0,0,5.56,13,0,0,0,0,0,11.1,12,9,7,2,1,5,10,1.50,.267
Josias J Manzanillo,PIT,0,0,7.62,13,0,0,0,0,0,13.0,20,11,11,5,1,5,4,1.92,.364
Chris C Michalak,TEX,0,2,4.40,13,0,0,0,0,0,14.1,20,7,7,1,1,10,5,2.09,.339
Brian B Moehler,CIN,3,5,4.86,13,12,0,0,0,0,63.0,78,39,34,11,1,13,31,1.44,.302
Brian B Powell,DET,1,5,4.84,13,9,0,0,0,0,57.2,64,34,31,11,1,21,30,1.47,.278
Shane S Reynolds,HOU,3,6,4.86,13,13,0,0,0,0,74.0,80,43,40,13,1,26,47,1.43,.274
Matt M Anderson,DET,2,1,9.00,12,0,0,0,0,0,11.0,17,13,11,1,2,8,8,2.27,.378
Kevin K Beirne,LA,2,0,3.41,12,3,0,0,0,0,29.0,26,11,11,4,2,17,17,1.48,.245
Lee L Gardner,TB,1,1,4.05,12,0,0,0,0,0,13.1,12,11,6,3,3,8,8,1.50,.235
Dustin D Hermanson,BOS,1,1,7.77,12,1,0,0,0,0,22.0,35,19,19,3,0,7,13,1.91,.354
Runelvys R Hernandez,KC,4,4,4.36,12,12,0,0,0,0,74.1,79,36,36,8,1,22,45,1.36,.273
Calvin C Maduro,BAL,2,5,5.56,12,10,0,0,0,0,56.2,64,37,35,12,1,22,29,1.52,.279
Julio J Mateo,SEA,0,0,4.29,12,0,0,0,0,0,21.0,20,10,10,2,1,12,15,1.52,.247
T. J. T Mathews,HOU,0,0,3.44,12,0,0,0,0,0,18.1,19,7,7,2,0,5,13,1.31,.271
Gabe G Molina,STL,1,0,1.59,12,0,0,0,0,0,11.1,6,2,2,1,0,6,4,1.06,.162
Brett B Myers,PHI,4,5,4.25,12,12,1,0,0,0,72.0,73,38,34,11,6,29,34,1.42,.277
Nick N Neugebauer,MIL,1,7,4.72,12,12,0,0,0,0,55.1,56,33,29,10,0,44,47,1.81,.264
C. J. C Nitkowski,TEX,0,1,2.63,12,0,0,0,0,0,13.2,11,4,4,0,0,13,14,1.76,.224
Jose J Silva,CIN,1,0,4.24,12,0,0,0,0,0,23.1,25,11,11,3,3,10,6,1.50,.294
Travis T Smith,STL,4,2,7.17,12,10,0,0,0,0,54.0,69,44,43,10,3,20,32,1.65,.322
John J Stephens,BAL,2,5,6.09,12,11,0,0,0,0,65.0,68,44,44,13,3,22,56,1.38,.271
Garrett G Stephenson,STL,2,5,5.40,12,10,0,0,0,0,45.0,48,27,27,4,5,25,34,1.62,.282
Mike M Thurman,NYY,1,0,5.18,12,2,0,0,0,0,33.0,45,21,19,2,1,12,23,1.73,.328
Brian B Tollberg,SD,1,5,6.13,12,11,0,0,0,0,61.2,88,47,42,11,1,19,33,1.74,.342
Kris K Wilson,KC,2,0,8.20,12,0,0,0,0,0,18.2,29,18,17,7,2,5,10,1.82,.354
Mike M Bacsik,NYM,3,2,4.37,11,9,1,0,0,0,55.2,63,29,27,8,4,19,30,1.47,.289
Francis F Beltran,CHC,0,0,7.50,11,0,0,0,0,0,12.0,14,11,10,2,0,16,11,2.50,.311
Troy T Brohawn,SF,0,1,6.35,11,0,0,0,0,0,5.2,5,4,4,1,2,1,3,1.06,.227
Kevin K Joseph,STL,0,1,4.91,11,0,0,0,0,0,11.0,16,7,6,1,2,6,2,2.00,.364
Ron R Mahay,CHC,2,0,8.59,11,0,0,0,0,0,14.2,13,14,14,6,0,8,14,1.43,.228
Brian B Meadows,PIT,1,6,3.88,11,11,0,0,0,0,62.2,62,29,27,7,1,14,31,1.21,.256
Donovan D Osborne,CHC,0,1,6.19,11,0,0,0,0,0,16.0,19,11,11,1,0,10,13,1.81,.297
Jeriome J Robertson,HOU,0,2,6.52,11,1,0,0,0,0,9.2,13,8,7,4,0,5,6,1.86,.394
Bud B Smith,STL,1,5,6.94,11,10,0,0,0,0,48.0,67,39,37,4,3,22,22,1.85,.338
Kevin K Walker,SD,0,1,5.63,11,0,0,0,0,0,8.0,12,6,5,2,0,5,11,2.13,.333
Jake J Westbrook,CLE,1,3,5.83,11,4,0,0,0,0,41.2,50,30,27,6,1,12,20,1.49,.296
Jeff J Austin,KC,0,0,4.91,10,0,0,0,0,0,11.0,14,6,6,0,0,6,6,1.82,.318
Doug D Davis,TEX,3,5,4.98,10,10,1,1,0,0,59.2,67,36,33,7,3,22,28,1.49,.290
Jeremy J Hill,KC,0,1,3.86,10,0,0,0,0,0,9.1,8,4,4,1,0,8,7,1.71,.235
Juan J Rincon,MIN,0,2,6.28,10,3,0,0,0,0,28.2,44,23,20,5,0,9,21,1.85,.352
Rafael R Soriano,SEA,0,3,4.56,10,8,0,0,1,1,47.1,45,25,24,8,0,16,32,1.29,.243
Jeff J Williams,LA,0,0,11.70,10,0,0,0,0,0,10.0,15,13,13,2,1,7,11,2.20,.333
Bronson B Arroyo,PIT,2,1,4.00,9,4,0,0,0,0,27.0,30,14,12,1,0,15,22,1.67,.283
Brandon B Backe,TB,0,0,6.92,9,0,0,0,0,0,13.0,15,10,10,3,2,7,6,1.69,.288
Clay C Condrey,SD,1,2,1.69,9,3,0,0,0,0,26.2,20,7,5,1,2,8,16,1.05,.217
Aaron A Cook,COL,2,1,4.54,9,5,0,0,0,0,35.2,41,18,18,4,2,13,14,1.51,.295
Nate N Cornejo,DET,1,5,5.04,9,9,1,0,0,0,50.0,63,33,28,6,2,18,23,1.62,.303
Erik E Hiljus,OAK,3,3,6.50,9,9,0,0,0,0,45.2,52,36,33,11,0,21,29,1.60,.284
Dan D Miceli,TEX,0,2,8.64,9,0,0,0,0,0,8.1,13,8,8,1,0,3,5,1.92,.333
Heath H Murray,CLE,0,2,7.50,9,0,0,0,0,0,12.0,12,10,10,3,2,7,11,1.58,.267
Duaner D Sanchez,PIT,0,0,9.00,9,0,0,0,0,0,6.0,6,6,6,2,0,7,6,2.17,.250
Dave D Williams,PIT,2,5,4.98,9,9,0,0,0,0,43.1,38,26,24,9,4,24,33,1.43,.232
Carlos C Almanzar,CIN,0,1,2.31,8,1,0,0,0,0,11.2,6,4,3,0,0,5,7,0.94,.158
Lance L Carter,TB,2,0,1.33,8,0,0,0,2,2,20.1,15,3,3,2,0,5,14,0.98,.203
